Serial_No,Time,FA0,FB0,CAin,CBin,T0,Q,Tcin,Fc,Ca,Cb,Cc,Cd,T,Tc,h,Xa
998,01:22:17,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1932,38.1932,17.2861,17.2861,298.1127,293.2889,0.5008,23.6136
999,01:22:18,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1899,38.1899,17.2773,17.2773,298.1124,293.2889,0.5008,23.6203
1000,01:22:20,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1865,38.1865,17.2686,17.2686,298.1121,293.2889,0.5008,23.627
1001,01:22:21,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1832,38.1832,17.2598,17.2598,298.1118,293.2888,0.5008,23.6336
1002,01:22:22,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1799,38.1799,17.2511,17.2511,298.1115,293.2888,0.5008,23.6402
1003,01:22:23,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1766,38.1766,17.2424,17.2424,298.1112,293.2888,0.5008,23.6468
1004,01:22:24,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1733,38.1733,17.2337,17.2337,298.1109,293.2888,0.5008,23.6534
1005,01:22:25,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.17,38.17,17.225,17.225,298.1106,293.2888,0.5008,23.6599
1006,01:22:26,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1668,38.1668,17.2163,17.2163,298.1103,293.2887,0.5008,23.6664
1007,01:22:27,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1635,38.1635,17.2076,17.2076,298.11,293.2887,0.5008,23.6729
1008,01:22:28,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1603,38.1603,17.199,17.199,298.1097,293.2887,0.5008,23.6794
1009,01:22:29,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1571,38.1571,17.1903,17.1903,298.1093,293.2887,0.5008,23.6858
1010,01:22:30,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1539,38.1539,17.1817,17.1817,298.109,293.2887,0.5008,23.6923
1011,01:22:31,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1507,38.1507,17.1731,17.1731,298.1087,293.2887,0.5008,23.6986
1012,01:22:32,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1475,38.1475,17.1645,17.1645,298.1085,293.2886,0.5008,23.705
1013,01:22:33,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1443,38.1443,17.1559,17.1559,298.1082,293.2886,0.5008,23.7113
1014,01:22:34,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1412,38.1412,17.1473,17.1473,298.1079,293.2886,0.5008,23.7177
1015,01:22:35,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.138,38.138,17.1388,17.1388,298.1076,293.2886,0.5008,23.724
1016,01:22:36,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1349,38.1349,17.1302,17.1302,298.1073,293.2886,0.5008,23.7302
1017,01:22:37,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1318,38.1318,17.1217,17.1217,298.107,293.2885,0.5008,23.7365
1018,01:22:38,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1287,38.1287,17.1132,17.1132,298.1067,293.2885,0.5008,23.7427
1019,01:22:39,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1256,38.1256,17.1047,17.1047,298.1064,293.2885,0.5008,23.7489
1020,01:22:40,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1225,38.1225,17.0962,17.0962,298.1061,293.2885,0.5008,23.755
1021,01:22:41,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1194,38.1194,17.0877,17.0877,298.1058,293.2885,0.5008,23.7612
1022,01:22:42,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1163,38.1163,17.0793,17.0793,298.1055,293.2885,0.5008,23.7673
1023,01:22:43,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1133,38.1133,17.0708,17.0708,298.1053,293.2884,0.5008,23.7734
1024,01:22:44,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1103,38.1103,17.0624,17.0624,298.105,293.2884,0.5008,23.7795
1025,01:22:45,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1072,38.1072,17.054,17.054,298.1047,293.2884,0.5008,23.7855
1026,01:22:46,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1042,38.1042,17.0456,17.0456,298.1044,293.2884,0.5008,23.7915
1027,01:22:47,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.1012,38.1012,17.0372,17.0372,298.1041,293.2884,0.5008,23.7976
1028,01:22:48,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0982,38.0982,17.0288,17.0288,298.1038,293.2883,0.5008,23.8035
1029,01:22:49,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0953,38.0953,17.0204,17.0204,298.1036,293.2883,0.5008,23.8095
1030,01:22:50,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0923,38.0923,17.0121,17.0121,298.1033,293.2883,0.5008,23.8154
1031,01:22:51,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0893,38.0893,17.0037,17.0037,298.103,293.2883,0.5008,23.8213
1032,01:22:52,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0864,38.0864,16.9954,16.9954,298.1027,293.2883,0.5008,23.8272
1033,01:22:53,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0835,38.0835,16.9871,16.9871,298.1025,293.2883,0.5008,23.8331
1034,01:22:54,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0805,38.0805,16.9788,16.9788,298.1022,293.2882,0.5008,23.8389
1035,01:22:55,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0776,38.0776,16.9705,16.9705,298.1019,293.2882,0.5008,23.8447
1036,01:22:56,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0747,38.0747,16.9622,16.9622,298.1017,293.2882,0.5008,23.8505
1037,01:22:57,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0719,38.0719,16.954,16.954,298.1014,293.2882,0.5008,23.8563
1038,01:22:58,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.069,38.069,16.9457,16.9457,298.1011,293.2882,0.5008,23.862
1039,01:22:59,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0661,38.0661,16.9375,16.9375,298.1009,293.2882,0.5008,23.8678
1040,01:23:00,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0633,38.0633,16.9293,16.9293,298.1006,293.2882,0.5008,23.8735
1041,01:23:01,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0604,38.0604,16.921,16.921,298.1003,293.2881,0.5008,23.8792
1042,01:23:02,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0576,38.0576,16.9129,16.9129,298.1001,293.2881,0.5008,23.8848
1043,01:23:03,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0548,38.0548,16.9047,16.9047,298.0998,293.2881,0.5008,23.8905
1044,01:23:04,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.052,38.052,16.8965,16.8965,298.0995,293.2881,0.5008,23.8961
1045,01:23:05,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0492,38.0492,16.8884,16.8884,298.0993,293.2881,0.5008,23.9017
1046,01:23:06,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0464,38.0464,16.8802,16.8802,298.099,293.2881,0.5008,23.9072
1047,01:23:07,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0436,38.0436,16.8721,16.8721,298.0988,293.288,0.5008,23.9128
1048,01:23:08,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0408,38.0408,16.864,16.864,298.0985,293.288,0.5008,23.9183
1049,01:23:09,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0381,38.0381,16.8559,16.8559,298.0983,293.288,0.5008,23.9238
1050,01:23:10,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0353,38.0353,16.8478,16.8478,298.098,293.288,0.5008,23.9293
1051,01:23:11,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0326,38.0326,16.8397,16.8397,298.0978,293.288,0.5008,23.9348
1052,01:23:12,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0299,38.0299,16.8317,16.8317,298.0975,293.288,0.5008,23.9402
1053,01:23:13,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0272,38.0272,16.8236,16.8236,298.0973,293.2879,0.5008,23.9457
1054,01:23:14,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0245,38.0245,16.8156,16.8156,298.097,293.2879,0.5008,23.9511
1055,01:23:15,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0218,38.0218,16.8076,16.8076,298.0968,293.2879,0.5008,23.9564
1056,01:23:16,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0191,38.0191,16.7996,16.7996,298.0965,293.2879,0.5008,23.9618
1057,01:23:17,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0164,38.0164,16.7916,16.7916,298.0963,293.2879,0.5008,23.9671
1058,01:23:18,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0138,38.0138,16.7836,16.7836,298.096,293.2879,0.5008,23.9724
1059,01:23:19,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0111,38.0111,16.7756,16.7756,298.0958,293.2879,0.5008,23.9777
1060,01:23:20,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0085,38.0085,16.7677,16.7677,298.0955,293.2878,0.5008,23.983
1061,01:23:21,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0059,38.0059,16.7597,16.7597,298.0953,293.2878,0.5008,23.9883
1062,01:23:22,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0032,38.0032,16.7518,16.7518,298.095,293.2878,0.5008,23.9935
1063,01:23:23,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,38.0006,38.0006,16.7439,16.7439,298.0948,293.2878,0.5008,23.9987
1064,01:23:24,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.998,37.998,16.736,16.736,298.0946,293.2878,0.5008,24.0039
1065,01:23:25,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9955,37.9955,16.7281,16.7281,298.0943,293.2878,0.5008,24.0091
1066,01:23:26,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9929,37.9929,16.7202,16.7202,298.0941,293.2878,0.5008,24.0143
1067,01:23:27,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9903,37.9903,16.7123,16.7123,298.0939,293.2877,0.5008,24.0194
1068,01:23:28,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9877,37.9877,16.7045,16.7045,298.0936,293.2877,0.5008,24.0245
1069,01:23:29,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9852,37.9852,16.6967,16.6967,298.0934,293.2877,0.5008,24.0296
1070,01:23:30,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9827,37.9827,16.6888,16.6888,298.0931,293.2877,0.5008,24.0347
1071,01:23:31,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9801,37.9801,16.681,16.681,298.0929,293.2877,0.5008,24.0397
1072,01:23:32,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9776,37.9776,16.6732,16.6732,298.0927,293.2877,0.5008,24.0448
1073,01:23:33,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9751,37.9751,16.6654,16.6654,298.0925,293.2877,0.5008,24.0498
1074,01:23:34,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9726,37.9726,16.6577,16.6577,298.0922,293.2876,0.5008,24.0548
1075,01:23:35,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9701,37.9701,16.6499,16.6499,298.092,293.2876,0.5008,24.0597
1076,01:23:36,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9676,37.9676,16.6422,16.6422,298.0918,293.2876,0.5008,24.0647
1077,01:23:37,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9652,37.9652,16.6344,16.6344,298.0915,293.2876,0.5008,24.0696
1078,01:23:38,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9627,37.9627,16.6267,16.6267,298.0913,293.2876,0.5008,24.0746
1079,01:23:39,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9603,37.9603,16.619,16.619,298.0911,293.2876,0.5008,24.0795
1080,01:23:40,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9578,37.9578,16.6113,16.6113,298.0909,293.2876,0.5008,24.0843
1081,01:23:41,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9554,37.9554,16.6036,16.6036,298.0906,293.2875,0.5008,24.0892
1082,01:23:42,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.953,37.953,16.596,16.596,298.0904,293.2875,0.5008,24.094
1083,01:23:43,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9506,37.9506,16.5883,16.5883,298.0902,293.2875,0.5008,24.0989
1084,01:23:44,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9482,37.9482,16.5807,16.5807,298.09,293.2875,0.5008,24.1037
1085,01:23:45,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9458,37.9458,16.5731,16.5731,298.0898,293.2875,0.5008,24.1085
1086,01:23:46,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9434,37.9434,16.5654,16.5654,298.0895,293.2875,0.5008,24.1132
1087,01:23:47,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.941,37.941,16.5578,16.5578,298.0893,293.2875,0.5008,24.118
1088,01:23:48,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9386,37.9386,16.5502,16.5502,298.0891,293.2874,0.5008,24.1227
1089,01:23:49,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9363,37.9363,16.5427,16.5427,298.0889,293.2874,0.5008,24.1274
1090,01:23:50,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9339,37.9339,16.5351,16.5351,298.0887,293.2874,0.5008,24.1321
1091,01:23:51,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9316,37.9316,16.5276,16.5276,298.0885,293.2874,0.5008,24.1368
1092,01:23:52,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9293,37.9293,16.52,16.52,298.0883,293.2874,0.5008,24.1414
1093,01:23:53,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.927,37.927,16.5125,16.5125,298.088,293.2874,0.5008,24.1461
1094,01:23:54,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9246,37.9246,16.505,16.505,298.0878,293.2874,0.5008,24.1507
1095,01:23:55,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9223,37.9223,16.4975,16.4975,298.0876,293.2874,0.5008,24.1553
1096,01:23:56,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9201,37.9201,16.49,16.49,298.0874,293.2873,0.5008,24.1599
1097,01:23:57,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9178,37.9178,16.4825,16.4825,298.0872,293.2873,0.5008,24.1645
1098,01:23:58,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9155,37.9155,16.4751,16.4751,298.087,293.2873,0.5008,24.169
1099,01:23:59,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9132,37.9132,16.4676,16.4676,298.0868,293.2873,0.5008,24.1735
1100,01:24:00,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.911,37.911,16.4602,16.4602,298.0866,293.2873,0.5008,24.1781
1101,01:24:01,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9087,37.9087,16.4527,16.4527,298.0864,293.2873,0.5008,24.1826
1102,01:24:02,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9065,37.9065,16.4453,16.4453,298.0862,293.2873,0.5008,24.187
1103,01:24:03,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.9042,37.9042,16.4379,16.4379,298.086,293.2873,0.5008,24.1915
1104,01:24:04,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.902,37.902,16.4305,16.4305,298.0858,293.2872,0.5008,24.1959
1105,01:24:05,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8998,37.8998,16.4232,16.4232,298.0856,293.2872,0.5008,24.2004
1106,01:24:06,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8976,37.8976,16.4158,16.4158,298.0854,293.2872,0.5008,24.2048
1107,01:24:07,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8954,37.8954,16.4085,16.4085,298.0852,293.2872,0.5008,24.2092
1108,01:24:08,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8932,37.8932,16.4011,16.4011,298.085,293.2872,0.5008,24.2136
1109,01:24:09,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.891,37.891,16.3938,16.3938,298.0848,293.2872,0.5008,24.2179
1110,01:24:10,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8889,37.8889,16.3865,16.3865,298.0846,293.2872,0.5008,24.2223
1111,01:24:11,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8867,37.8867,16.3792,16.3792,298.0844,293.2872,0.5008,24.2266
1112,01:24:12,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8846,37.8846,16.3719,16.3719,298.0842,293.2871,0.5008,24.2309
1113,01:24:13,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8824,37.8824,16.3646,16.3646,298.084,293.2871,0.5008,24.2352
1114,01:24:14,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8803,37.8803,16.3574,16.3574,298.0838,293.2871,0.5008,24.2395
1115,01:24:15,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8781,37.8781,16.3501,16.3501,298.0836,293.2871,0.5008,24.2437
1116,01:24:16,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.876,37.876,16.3429,16.3429,298.0834,293.2871,0.5008,24.248
1117,01:24:17,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8739,37.8739,16.3357,16.3357,298.0832,293.2871,0.5008,24.2522
1118,01:24:18,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8718,37.8718,16.3285,16.3285,298.083,293.2871,0.5008,24.2564
1119,01:24:19,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8697,37.8697,16.3213,16.3213,298.0829,293.2871,0.5008,24.2606
1120,01:24:20,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8676,37.8676,16.3141,16.3141,298.0827,293.2871,0.5008,24.2648
1121,01:24:21,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8655,37.8655,16.3069,16.3069,298.0825,293.287,0.5008,24.2689
1122,01:24:22,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8635,37.8635,16.2998,16.2998,298.0823,293.287,0.5008,24.2731
1123,01:24:24,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8614,37.8614,16.2926,16.2926,298.0821,293.287,0.5008,24.2772
1124,01:24:25,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8593,37.8593,16.2855,16.2855,298.0819,293.287,0.5008,24.2813
1125,01:24:26,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8573,37.8573,16.2783,16.2783,298.0817,293.287,0.5008,24.2854
1126,01:24:27,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8553,37.8553,16.2712,16.2712,298.0815,293.287,0.5008,24.2895
1127,01:24:28,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8532,37.8532,16.2641,16.2641,298.0814,293.287,0.5008,24.2936
1128,01:24:29,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8512,37.8512,16.257,16.257,298.0812,293.287,0.5008,24.2976
1129,01:24:30,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8492,37.8492,16.25,16.25,298.081,293.2869,0.5008,24.3016
1130,01:24:31,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8472,37.8472,16.2429,16.2429,298.0808,293.2869,0.5008,24.3057
1131,01:24:32,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8452,37.8452,16.2359,16.2359,298.0806,293.2869,0.5008,24.3097
1132,01:24:33,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8432,37.8432,16.2288,16.2288,298.0805,293.2869,0.5008,24.3136
1133,01:24:34,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8412,37.8412,16.2218,16.2218,298.0803,293.2869,0.5008,24.3176
1134,01:24:35,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8392,37.8392,16.2148,16.2148,298.0801,293.2869,0.5008,24.3216
1135,01:24:36,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8372,37.8372,16.2078,16.2078,298.0799,293.2869,0.5008,24.3255
1136,01:24:37,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8353,37.8353,16.2008,16.2008,298.0798,293.2869,0.5008,24.3294
1137,01:24:38,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8333,37.8333,16.1938,16.1938,298.0796,293.2869,0.5008,24.3333
1138,01:24:39,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8314,37.8314,16.1869,16.1869,298.0794,293.2868,0.5008,24.3372
1139,01:24:40,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8294,37.8294,16.1799,16.1799,298.0792,293.2868,0.5008,24.3411
1140,01:24:41,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8275,37.8275,16.173,16.173,298.0791,293.2868,0.5008,24.345
1141,01:24:42,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8256,37.8256,16.166,16.166,298.0789,293.2868,0.5008,24.3488
1142,01:24:43,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8237,37.8237,16.1591,16.1591,298.0787,293.2868,0.5008,24.3527
1143,01:24:44,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8218,37.8218,16.1522,16.1522,298.0785,293.2868,0.5008,24.3565
1144,01:24:45,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8199,37.8199,16.1453,16.1453,298.0784,293.2868,0.5008,24.3603
1145,01:24:46,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.818,37.818,16.1385,16.1385,298.0782,293.2868,0.5008,24.3641
1146,01:24:47,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8161,37.8161,16.1316,16.1316,298.078,293.2868,0.5008,24.3679
1147,01:24:48,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8142,37.8142,16.1247,16.1247,298.0779,293.2868,0.5008,24.3716
1148,01:24:49,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8123,37.8123,16.1179,16.1179,298.0777,293.2867,0.5008,24.3754
1149,01:24:50,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8105,37.8105,16.1111,16.1111,298.0775,293.2867,0.5008,24.3791
1150,01:24:51,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8086,37.8086,16.1042,16.1042,298.0774,293.2867,0.5008,24.3828
1151,01:24:52,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8067,37.8067,16.0974,16.0974,298.0772,293.2867,0.5008,24.3865
1152,01:24:53,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8049,37.8049,16.0906,16.0906,298.077,293.2867,0.5008,24.3902
1153,01:24:54,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8031,37.8031,16.0839,16.0839,298.0769,293.2867,0.5008,24.3939
1154,01:24:55,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.8012,37.8012,16.0771,16.0771,298.0767,293.2867,0.5008,24.3975
1155,01:24:56,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.7994,37.7994,16.0703,16.0703,298.0765,293.2867,0.5008,24.4012
1156,01:24:57,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,37.7976,37.7976,16.0636,16.0636,298.0764,293.2867,0.5008,24.4048
