Serial_No,Time,Fa,Fb,Ca_feed,Cb_feed,T0,Q,Tcin,Fc,Ca,Cb,Cc,Cd,T,Tc,h,Xa,Fin,Ca0_eff,k_f,rate_net
707,20:21:23,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.414012229185147,29.414012229185147,20.58598777081481,20.58598777081481,303.12792703933735,303.06050787773586,0.16670721773140595,41.1719755416297,2.78e-06,50.0,4.3e-05,0.026337
708,20:21:24,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.41055093602875,29.41055093602875,20.58944906397121,20.58944906397121,303.1278677837723,303.0604807246421,0.1667072260645257,41.178898127942496,2.78e-06,50.0,4.3e-05,0.026325
709,20:21:25,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.407105789067167,29.407105789067167,20.59289421093279,20.59289421093279,303.1278085572743,303.0604535662429,0.16670723439301857,41.18578842186565,2.78e-06,50.0,4.3e-05,0.026313
710,20:21:26,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.4036767127178,29.4036767127178,20.596323287282157,20.596323287282157,303.12774936038215,303.0604264029247,0.1667072427168871,41.19264657456439,2.78e-06,50.0,4.3e-05,0.0263
711,20:21:27,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.40026363175532,29.40026363175532,20.59973636824464,20.59973636824464,303.1276901936303,303.0603992350711,0.1667072510361339,41.19947273648935,2.78e-06,50.0,4.3e-05,0.026288
712,20:21:28,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.396866471309938,29.396866471309938,20.60313352869002,20.60313352869002,303.12763105754874,303.06037206306297,0.16670725935076153,41.20626705738012,2.78e-06,50.0,4.3e-05,0.026276
713,20:21:29,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.39348515686571,29.39348515686571,20.606514843134246,20.606514843134246,303.12757195266323,303.0603448872783,0.1667072676607725,41.21302968626856,2.78e-06,50.0,4.3e-05,0.026264
714,20:21:30,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.39011961425881,29.39011961425881,20.609880385741146,20.609880385741146,303.1275128794951,303.06031770809227,0.16670727596616944,41.21976077148237,2.78e-06,50.0,4.3e-05,0.026252
715,20:21:31,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.38676976967585,29.38676976967585,20.613230230324106,20.613230230324106,303.1274538385615,303.0602905258774,0.16670728426695489,41.22646046064828,2.78e-06,50.0,4.3e-05,0.02624
716,20:21:32,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.383435549652177,29.383435549652177,20.61656445034778,20.61656445034778,303.1273948303753,303.0602633410034,0.16670729256313138,41.23312890069564,2.78e-06,50.0,4.3e-05,0.026228
717,20:21:33,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.380116881070197,29.380116881070197,20.61988311892976,20.61988311892976,303.12733585544504,303.06023615383737,0.1667073008547015,41.2397662378596,2.78e-06,50.0,4.3e-05,0.026216
718,20:21:34,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.37681369115772,29.37681369115772,20.623186308842236,20.623186308842236,303.12727691427517,303.0602089647435,0.16670730914166781,41.24637261768454,2.78e-06,50.0,4.3e-05,0.026205
719,20:21:35,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.373525907486272,29.373525907486272,20.626474092513686,20.626474092513686,303.1272180073659,303.0601817740834,0.16670731742403286,41.25294818502745,2.78e-06,50.0,4.3e-05,0.026193
720,20:21:36,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.370253457969444,29.370253457969444,20.629746542030514,20.629746542030514,303.1271591352133,303.06015458221594,0.1667073257017992,41.259493084061106,2.78e-06,50.0,4.3e-05,0.026181
721,20:21:37,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.36699627086126,29.36699627086126,20.633003729138697,20.633003729138697,303.1271002983093,303.06012738949744,0.1667073339749694,41.266007458277464,2.78e-06,50.0,4.3e-05,0.02617
722,20:21:38,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.363754274754534,29.363754274754534,20.636245725245423,20.636245725245423,303.1270414971417,303.0601001962814,0.166707342243546,41.272491450490925,2.78e-06,50.0,4.3e-05,0.026158
723,20:21:39,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.36052739857922,29.36052739857922,20.63947260142074,20.63947260142074,303.1269827321942,303.0600730029188,0.16670735050753155,41.278945202841555,2.78e-06,50.0,4.3e-05,0.026146
724,20:21:40,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.357315571600807,29.357315571600807,20.64268442839915,20.64268442839915,303.1269240039465,303.060045809758,0.1667073587669286,41.28536885679838,2.78e-06,50.0,4.3e-05,0.026135
725,20:21:41,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.354118723418715,29.354118723418715,20.645881276581243,20.645881276581243,303.1268653128742,303.0600186171447,0.1667073670217397,41.291762553162556,2.78e-06,50.0,4.3e-05,0.026124
726,20:21:42,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.35093678396466,29.35093678396466,20.649063216035298,20.649063216035298,303.1268066594489,303.059991425422,0.16670737527196738,41.29812643207067,2.78e-06,50.0,4.3e-05,0.026112
727,20:21:43,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.34776968350108,29.34776968350108,20.652230316498876,20.652230316498876,303.12674804413825,303.0599642349305,0.16670738351761422,41.30446063299783,2.78e-06,50.0,4.3e-05,0.026101
728,20:21:44,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.344617352619537,29.344617352619537,20.65538264738042,20.65538264738042,303.126689467406,303.0599370460081,0.1667073917586827,41.31076529476092,2.78e-06,50.0,4.3e-05,0.02609
729,20:21:45,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.34147972223912,29.34147972223912,20.658520277760836,20.658520277760836,303.1266309297118,303.05990985899035,0.16670739999517545,41.31704055552174,2.78e-06,50.0,4.3e-05,0.026079
730,20:21:46,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.338356723604907,29.338356723604907,20.66164327639505,20.66164327639505,303.12657243151136,303.05988267421014,0.16670740822709496,41.32328655279017,2.78e-06,50.0,4.3e-05,0.026067
731,20:21:47,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.33524828828635,29.33524828828635,20.664751711713606,20.664751711713606,303.12651397325675,303.0598554919979,0.16670741645444376,41.3295034234273,2.78e-06,50.0,4.3e-05,0.026056
732,20:21:48,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.33215434817576,29.33215434817576,20.667845651824198,20.667845651824198,303.126455555396,303.0598283126815,0.1667074246772244,41.33569130364847,2.78e-06,50.0,4.3e-05,0.026045
733,20:21:49,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.32907483548673,29.32907483548673,20.67092516451323,20.67092516451323,303.12639717837317,303.0598011365863,0.16670743289543943,41.34185032902653,2.78e-06,50.0,4.3e-05,0.026034
734,20:21:50,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.3260096827526,29.3260096827526,20.67399031724736,20.67399031724736,303.1263388426287,303.05977396403534,0.16670744110909136,41.347980634494796,2.78e-06,50.0,4.3e-05,0.026023
735,20:21:51,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.322958822824916,29.322958822824916,20.67704117717504,20.67704117717504,303.12628054859914,303.0597467953491,0.16670744931818274,41.35408235435016,2.78e-06,50.0,4.3e-05,0.026013
736,20:21:52,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.319922188871914,29.319922188871914,20.680077811128044,20.680077811128044,303.12622229671734,303.05971963084556,0.1667074575227161,41.360155622256165,2.78e-06,50.0,4.3e-05,0.026002
737,20:21:53,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.316899714376984,29.316899714376984,20.683100285622974,20.683100285622974,303.12616408741223,303.0596924708404,0.16670746572269396,41.366200571246026,2.78e-06,50.0,4.3e-05,0.025991
738,20:21:54,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.313891333137168,29.313891333137168,20.68610866686279,20.68610866686279,303.12610592110923,303.0596653156468,0.16670747391811888,41.37221733372566,2.78e-06,50.0,4.3e-05,0.02598
739,20:21:55,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.310896979261653,29.310896979261653,20.689103020738305,20.689103020738305,303.1260477982298,303.0596381655755,0.16670748210899336,41.37820604147669,2.78e-06,50.0,4.3e-05,0.02597
740,20:21:56,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.307916587170265,29.307916587170265,20.692083412829692,20.692083412829692,303.125989719192,303.059611020935,0.16670749029531995,41.38416682565946,2.78e-06,50.0,4.3e-05,0.025959
741,20:21:57,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.304950091591984,29.304950091591984,20.695049908407974,20.695049908407974,303.1259316844099,303.05958388203123,0.16670749847710115,41.390099816816026,2.78e-06,50.0,4.3e-05,0.025948
742,20:21:58,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.30199742756347,29.30199742756347,20.698002572436486,20.698002572436486,303.1258736942942,303.059556749168,0.1667075066543395,41.39600514487305,2.78e-06,50.0,4.3e-05,0.025938
743,20:21:59,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.299058530427573,29.299058530427573,20.700941469572385,20.700941469572385,303.1258157492519,303.05952962264655,0.16670751482703752,41.401882939144855,2.78e-06,50.0,4.3e-05,0.025927
744,20:22:00,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.296133335831865,29.296133335831865,20.703866664168093,20.703866664168093,303.12575784968624,303.05950250276595,0.16670752299519773,41.40773332833626,2.78e-06,50.0,4.3e-05,0.025917
745,20:22:01,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.29322177972719,29.29322177972719,20.706778220272767,20.706778220272767,303.1256999959972,303.0594753898229,0.16670753115882264,41.413556440545605,2.78e-06,50.0,4.3e-05,0.025907
746,20:22:02,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.290323798366206,29.290323798366206,20.70967620163375,20.70967620163375,303.12564218858085,303.0594482841118,0.1667075393179148,41.41935240326758,2.78e-06,50.0,4.3e-05,0.025896
747,20:22:03,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.287439328301925,29.287439328301925,20.712560671698032,20.712560671698032,303.12558442782995,303.0594211859247,0.16670754747247665,41.42512134339614,2.78e-06,50.0,4.3e-05,0.025886
748,20:22:04,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.284568306386298,29.284568306386298,20.71543169361366,20.71543169361366,303.1255267141337,303.05939409555145,0.16670755562251077,41.430863387227404,2.78e-06,50.0,4.3e-05,0.025876
749,20:22:05,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.281710669768756,29.281710669768756,20.7182893302312,20.7182893302312,303.1254690478778,303.05936701327954,0.16670756376801968,41.43657866046247,2.78e-06,50.0,4.3e-05,0.025866
750,20:22:06,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.27886635589481,29.27886635589481,20.721133644105148,20.721133644105148,303.12541142944445,303.0593399393944,0.16670757190900587,41.442267288210374,2.78e-06,50.0,4.3e-05,0.025855
751,20:22:07,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.276035302504607,29.276035302504607,20.72396469749535,20.72396469749535,303.1253538592125,303.05931287417906,0.16670758004547187,41.44792939499078,2.78e-06,50.0,4.3e-05,0.025845
752,20:22:08,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.273217447631538,29.273217447631538,20.72678255236842,20.72678255236842,303.1252963375573,303.0592858179143,0.16670758817742015,41.45356510473691,2.78e-06,50.0,4.3e-05,0.025835
753,20:22:09,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.27041272960083,29.27041272960083,20.729587270399126,20.729587270399126,303.1252388648507,303.05925877087884,0.16670759630485327,41.45917454079833,2.78e-06,50.0,4.3e-05,0.025825
754,20:22:10,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.267621087028143,29.267621087028143,20.732378912971814,20.732378912971814,303.12518144146134,303.0592317333491,0.1667076044277737,41.46475782594371,2.78e-06,50.0,4.3e-05,0.025815
755,20:22:11,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.264842458818183,29.264842458818183,20.735157541181774,20.735157541181774,303.1251240677543,303.0592047055994,0.16670761254618394,41.470315082363626,2.78e-06,50.0,4.3e-05,0.025806
756,20:22:12,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.262076784163316,29.262076784163316,20.73792321583664,20.73792321583664,303.12506674409155,303.0591776879018,0.16670762066008654,41.47584643167336,2.78e-06,50.0,4.3e-05,0.025796
757,20:22:13,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.259324002542193,29.259324002542193,20.740675997457764,20.740675997457764,303.1250094708315,303.05915068052616,0.16670762876948397,41.481351994915606,2.78e-06,50.0,4.3e-05,0.025786
758,20:22:14,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.256584053718385,29.256584053718385,20.743415946281573,20.743415946281573,303.12495224832946,303.0591236837403,0.16670763687437873,41.486831892563224,2.78e-06,50.0,4.3e-05,0.025776
759,20:22:15,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.253856877739004,29.253856877739004,20.746143122260953,20.746143122260953,303.12489507693726,303.05909669780993,0.16670764497477333,41.49228624452198,2.78e-06,50.0,4.3e-05,0.025766
760,20:22:16,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.251142414933366,29.251142414933366,20.74885758506659,20.74885758506659,303.1248379570036,303.0590697229985,0.16670765307067026,41.49771517013326,2.78e-06,50.0,4.3e-05,0.025757
761,20:22:17,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.248440605911632,29.248440605911632,20.751559394088325,20.751559394088325,303.12478088887394,303.05904275956755,0.16670766116207203,41.50311878817673,2.78e-06,50.0,4.3e-05,0.025747
762,20:22:18,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.245751391563466,29.245751391563466,20.75424860843649,20.75424860843649,303.12472387289046,303.05901580777635,0.16670766924898112,41.50849721687307,2.78e-06,50.0,4.3e-05,0.025738
763,20:22:19,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.24307471305669,29.24307471305669,20.756925286943268,20.756925286943268,303.1246669093921,303.05898886788214,0.16670767733140004,41.513850573886614,2.78e-06,50.0,4.3e-05,0.025728
764,20:22:20,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.240410511835965,29.240410511835965,20.759589488163993,20.759589488163993,303.1246099987147,303.0589619401401,0.16670768540933129,41.519178976328064,2.78e-06,50.0,4.3e-05,0.025719
765,20:22:21,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.23775872962147,29.23775872962147,20.76224127037849,20.76224127037849,303.1245531411908,303.05893502480336,0.16670769348277734,41.524482540757056,2.78e-06,50.0,4.3e-05,0.025709
766,20:22:22,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.235119308407572,29.235119308407572,20.764880691592385,20.764880691592385,303.12449633715005,303.05890812212306,0.1667077015517407,41.52976138318485,2.78e-06,50.0,4.3e-05,0.0257
767,20:22:23,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.23249219046153,29.23249219046153,20.767507809538426,20.767507809538426,303.1244395869187,303.05888123234814,0.16670770961622383,41.53501561907693,2.78e-06,50.0,4.3e-05,0.02569
768,20:22:24,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.229877318322178,29.229877318322178,20.77012268167778,20.77012268167778,303.1243828908201,303.0588543557257,0.16670771767622924,41.54024536335563,2.78e-06,50.0,4.3e-05,0.025681
769,20:22:25,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.227274634798636,29.227274634798636,20.77272536520132,20.77272536520132,303.1243262491742,303.0588274925007,0.16670772573175943,41.54545073040272,2.78e-06,50.0,4.3e-05,0.025672
770,20:22:26,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.224684082969016,29.224684082969016,20.77531591703094,20.77531591703094,303.1242696622983,303.05880064291625,0.16670773378281686,41.55063183406196,2.78e-06,50.0,4.3e-05,0.025662
771,20:22:27,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.222105606179134,29.222105606179134,20.777894393820823,20.777894393820823,303.12421313050635,303.0587738072133,0.166707741829404,41.555788787641724,2.78e-06,50.0,4.3e-05,0.025653
772,20:22:28,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.219539148041243,29.219539148041243,20.780460851958715,20.780460851958715,303.1241566541094,303.05874698563093,0.16670774987152337,41.56092170391751,2.78e-06,50.0,4.3e-05,0.025644
773,20:22:29,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.216984652432746,29.216984652432746,20.78301534756721,20.78301534756721,303.12410023341545,303.05872017840625,0.16670775790917744,41.5660306951345,2.78e-06,50.0,4.3e-05,0.025635
774,20:22:30,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.214442063494943,29.214442063494943,20.785557936505015,20.785557936505015,303.1240438687295,303.0586933857744,0.16670776594236866,41.571115873010115,2.78e-06,50.0,4.3e-05,0.025626
775,20:22:31,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.211911325631757,29.211911325631757,20.7880886743682,20.7880886743682,303.1239875603535,303.0586666079686,0.16670777397109954,41.57617734873648,2.78e-06,50.0,4.3e-05,0.025617
776,20:22:32,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.209392383508494,29.209392383508494,20.790607616491464,20.790607616491464,303.1239313085866,303.05863984522,0.16670778199537253,41.581215232983006,2.78e-06,50.0,4.3e-05,0.025608
777,20:22:33,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.206885182050595,29.206885182050595,20.793114817949363,20.793114817949363,303.1238751137248,303.0586130977581,0.16670779001519015,41.586229635898796,2.78e-06,50.0,4.3e-05,0.025599
778,20:22:34,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.204389666442378,29.204389666442378,20.79561033355758,20.79561033355758,303.12381897606144,303.05858636581036,0.16670779803055485,41.59122066711524,2.78e-06,50.0,4.3e-05,0.02559
779,20:22:35,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.201905782125827,29.201905782125827,20.79809421787413,20.79809421787413,303.1237628958867,303.05855964960233,0.1667078060414691,41.59618843574834,2.78e-06,50.0,4.3e-05,0.025581
780,20:22:36,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.199433474799346,29.199433474799346,20.800566525200612,20.800566525200612,303.1237068734881,303.05853294935764,0.16670781404793536,41.601133050401295,2.78e-06,50.0,4.3e-05,0.025573
781,20:22:37,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.196972690416537,29.196972690416537,20.80302730958342,20.80302730958342,303.1236509091501,303.0585062652982,0.1667078220499561,41.60605461916692,2.78e-06,50.0,4.3e-05,0.025564
782,20:22:38,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.194523375184993,29.194523375184993,20.805476624814965,20.805476624814965,303.12359500315443,303.0584795976439,0.16670783004753384,41.610953249630015,2.78e-06,50.0,4.3e-05,0.025555
783,20:22:39,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.19208547556508,29.19208547556508,20.807914524434878,20.807914524434878,303.12353915577995,303.0584529466129,0.16670783804067096,41.615829048869834,2.78e-06,50.0,4.3e-05,0.025546
784,20:22:40,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.189658938268728,29.189658938268728,20.81034106173123,20.81034106173123,303.1234833673027,303.0584263124215,0.16670784602937,41.62068212346254,2.78e-06,50.0,4.3e-05,0.025538
785,20:22:41,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.187243710258244,29.187243710258244,20.812756289741714,20.812756289741714,303.1234276379959,303.05839969528404,0.1667078540136334,41.625512579483505,2.78e-06,50.0,4.3e-05,0.025529
786,20:22:42,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.1848397387451,29.1848397387451,20.815160261254857,20.815160261254857,303.1233719681301,303.05837309541323,0.16670786199346357,41.63032052250979,2.78e-06,50.0,4.3e-05,0.025521
787,20:22:43,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.18244697118877,29.18244697118877,20.817553028811187,20.817553028811187,303.12331635797284,303.0583465130199,0.16670786996886308,41.63510605762245,2.78e-06,50.0,4.3e-05,0.025512
788,20:22:44,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.180065355295525,29.180065355295525,20.819934644704432,20.819934644704432,303.1232608077892,303.05831994831306,0.1667078779398343,41.639869289408935,2.78e-06,50.0,4.3e-05,0.025504
789,20:22:45,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.17769483901727,29.17769483901727,20.822305160982687,20.822305160982687,303.12320531784144,303.05829340149995,0.16670788590637972,41.644610321965445,2.78e-06,50.0,4.3e-05,0.025495
790,20:22:46,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.17533537055037,29.17533537055037,20.824664629449586,20.824664629449586,303.123149888389,303.05826687278613,0.16670789386850182,41.64932925889925,2.78e-06,50.0,4.3e-05,0.025487
791,20:22:47,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.17298689833449,29.17298689833449,20.827013101665468,20.827013101665468,303.12309451968866,303.0582403623753,0.16670790182620301,41.65402620333102,2.78e-06,50.0,4.3e-05,0.025478
792,20:22:48,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.17064937105143,29.17064937105143,20.82935062894853,20.82935062894853,303.12303921199464,303.05821387046933,0.16670790977948577,41.658701257897135,2.78e-06,50.0,4.3e-05,0.02547
793,20:22:49,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.16832273762397,29.16832273762397,20.831677262375987,20.831677262375987,303.12298396555843,303.05818739726857,0.16670791772835256,41.66335452475205,2.78e-06,50.0,4.3e-05,0.025462
794,20:22:50,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.16600694721474,29.16600694721474,20.833993052785218,20.833993052785218,303.12292878062885,303.0581609429715,0.16670792567280582,41.667986105570506,2.78e-06,50.0,4.3e-05,0.025454
795,20:22:51,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.163701949225054,29.163701949225054,20.836298050774904,20.836298050774904,303.12287365745215,303.0581345077748,0.166707933612848,41.672596101549885,2.78e-06,50.0,4.3e-05,0.025445
796,20:22:52,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.16140769329379,29.16140769329379,20.83859230670617,20.83859230670617,303.1228185962719,303.0581080918737,0.16670794154848156,41.67718461341241,2.78e-06,50.0,4.3e-05,0.025437
797,20:22:53,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.15912412929625,29.15912412929625,20.84087587070371,20.84087587070371,303.122763597329,303.0580816954615,0.16670794947970893,41.68175174140749,2.78e-06,50.0,4.3e-05,0.025429
798,20:22:54,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.156851207343045,29.156851207343045,20.843148792656912,20.843148792656912,303.1227086608621,303.05805531872994,0.1667079574065326,41.6862975853139,2.78e-06,50.0,4.3e-05,0.025421
799,20:22:55,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.15458887777897,29.15458887777897,20.845411122220987,20.845411122220987,303.12265378710686,303.058028961869,0.16670796532895496,41.690822244442046,2.78e-06,50.0,4.3e-05,0.025413
800,20:22:56,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.152337091181888,29.152337091181888,20.84766290881807,20.84766290881807,303.12259897629673,303.05800262506705,0.16670797324697847,41.69532581763622,2.78e-06,50.0,4.3e-05,0.025405
801,20:22:57,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.15009579836162,29.15009579836162,20.84990420163834,20.84990420163834,303.1225442286624,303.0579763085107,0.16670798116060562,41.69980840327675,2.78e-06,50.0,4.3e-05,0.025397
802,20:22:58,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.147864950358848,29.147864950358848,20.85213504964111,20.85213504964111,303.12248954443214,303.0579500123851,0.1667079890698388,41.70427009928229,2.78e-06,50.0,4.3e-05,0.025389
803,20:22:59,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.145644498444014,29.145644498444014,20.854355501555943,20.854355501555943,303.12243492383175,303.0579237368736,0.16670799697468044,41.708711003111965,2.78e-06,50.0,4.3e-05,0.025381
804,20:23:00,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.143434394116227,29.143434394116227,20.85656560588373,20.85656560588373,303.1223803670846,303.05789748215795,0.166708004875133,41.71313121176754,2.78e-06,50.0,4.3e-05,0.025373
805,20:23:01,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.141234589102172,29.141234589102172,20.858765410897785,20.858765410897785,303.1223258744114,303.05787124841834,0.1667080127711989,41.71753082179565,2.78e-06,50.0,4.3e-05,0.025365
806,20:23:02,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.13904503535504,29.13904503535504,20.860954964644918,20.860954964644918,303.12227144603054,303.0578450358333,0.1667080206628806,41.721909929289914,2.78e-06,50.0,4.3e-05,0.025358
807,20:23:03,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,29.136865685053433,29.136865685053433,20.863134314946524,20.863134314946524,303.12221708215804,303.0578188445798,0.16670802855018052,41.72626862989313,2.78e-06,50.0,4.3e-05,0.02535
