Serial_No,Time,Fa,Fb,Ca_feed,Cb_feed,T0,Q,Tcin,Fc,Ca,Cb,Cc,Cd,T,Tc,h,Xa,Fin,Ca0_eff,k_f,rate_net
746,00:35:46,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.98402163849642,29.98402163849642,20.015978361503628,20.015978361503628,302.8543808361238,293.00847972985406,0.16670753931791454,40.031956723007156,2.78e-06,50.0,3.2e-05,0.028498
747,00:35:47,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.97776719011472,29.97776719011472,20.022232809885327,20.022232809885327,302.85429816406014,293.0084796586964,0.1667075474724764,40.044465619770556,2.78e-06,50.0,3.2e-05,0.028486
748,00:35:48,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.97153156263445,29.97153156263445,20.028468437365596,20.028468437365596,302.85421572564644,293.0084795877398,0.16670755562251052,40.0569368747311,2.78e-06,50.0,3.2e-05,0.028475
749,00:35:49,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.965314696948347,29.965314696948347,20.0346853030517,20.0346853030517,302.85413352027786,293.00847951698387,0.16670756376801943,40.06937060610329,2.78e-06,50.0,3.2e-05,0.028463
750,00:35:50,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.959116534149267,29.959116534149267,20.04088346585078,20.04088346585078,302.85405154735054,293.008479446428,0.16670757190900562,40.08176693170146,2.78e-06,50.0,3.2e-05,0.028451
751,00:35:51,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.952937015529432,29.952937015529432,20.047062984470614,20.047062984470614,302.85396980626194,293.0084793760716,0.16670758004547162,40.09412596894113,2.78e-06,50.0,3.2e-05,0.028439
752,00:35:52,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.946776082579667,29.946776082579667,20.05322391742038,20.05322391742038,302.85388829641056,293.00847930591425,0.16670758817741993,40.10644783484065,2.78e-06,50.0,3.2e-05,0.028428
753,00:35:53,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.94063367698865,29.94063367698865,20.059366323011396,20.059366323011396,302.853807017196,293.00847923595546,0.16670759630485305,40.11873264602269,2.78e-06,50.0,3.2e-05,0.028416
754,00:35:54,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.934509740642156,29.934509740642156,20.06549025935789,20.06549025935789,302.8537259680191,293.0084791661946,0.16670760442777346,40.130980518715674,2.78e-06,50.0,3.2e-05,0.028404
755,00:35:55,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.92840421562231,29.92840421562231,20.071595784377735,20.071595784377735,302.8536451482818,293.0084790966313,0.16670761254618371,40.14319156875536,2.78e-06,50.0,3.2e-05,0.028393
756,00:35:56,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.922317044206842,29.922317044206842,20.077682955793204,20.077682955793204,302.85356455738724,293.00847902726485,0.16670762066008632,40.1553659115863,2.78e-06,50.0,3.2e-05,0.028381
757,00:35:57,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.916248168868336,29.916248168868336,20.08375183113171,20.08375183113171,302.8534841947396,293.0084789580949,0.16670762876948372,40.167503662263314,2.78e-06,50.0,3.2e-05,0.02837
758,00:35:58,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.91019753227351,29.91019753227351,20.089802467726535,20.089802467726535,302.85340405974443,293.0084788891209,0.16670763687437848,40.17960493545297,2.78e-06,50.0,3.2e-05,0.028358
759,00:35:59,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.904165077282467,29.904165077282467,20.09583492271758,20.09583492271758,302.8533241518082,293.00847882034236,0.16670764497477308,40.19166984543505,2.78e-06,50.0,3.2e-05,0.028347
760,00:36:00,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.898150746947962,29.898150746947962,20.101849253052084,20.101849253052084,302.8532444703385,293.00847875175873,0.16670765307067,40.20369850610407,2.78e-06,50.0,3.2e-05,0.028335
761,00:36:01,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.892154484514677,29.892154484514677,20.10784551548537,20.10784551548537,302.85316501474426,293.0084786833695,0.16670766116207178,40.21569103097063,2.78e-06,50.0,3.2e-05,0.028324
762,00:36:02,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.8861762334185,29.8861762334185,20.113823766581547,20.113823766581547,302.85308578443556,293.00847861517417,0.1667076692489809,40.227647533162994,2.78e-06,50.0,3.2e-05,0.028312
763,00:36:03,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.880215937285787,29.880215937285787,20.11978406271426,20.11978406271426,302.85300677882356,293.0084785471723,0.16670767733139982,40.23956812542841,2.78e-06,50.0,3.2e-05,0.028301
764,00:36:04,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.874273539932663,29.874273539932663,20.125726460067384,20.125726460067384,302.85292799732053,293.0084784793632,0.16670768540933106,40.25145292013467,2.78e-06,50.0,3.2e-05,0.02829
765,00:36:05,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.868348985364293,29.868348985364293,20.131651014635754,20.131651014635754,302.85284943933993,293.0084784117465,0.16670769348277711,40.26330202927141,2.78e-06,50.0,3.2e-05,0.028279
766,00:36:06,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.862442217774163,29.862442217774163,20.137557782225883,20.137557782225883,302.85277110429644,293.00847834432176,0.16670770155174047,40.27511556445167,2.78e-06,50.0,3.2e-05,0.028267
767,00:36:07,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.85655318154339,29.85655318154339,20.143446818456656,20.143446818456656,302.8526929916059,293.0084782770884,0.1667077096162236,40.28689363691321,2.78e-06,50.0,3.2e-05,0.028256
768,00:36:08,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.850681821239995,29.850681821239995,20.14931817876005,20.14931817876005,302.8526151006852,293.0084782100459,0.16670771767622902,40.29863635752,2.78e-06,50.0,3.2e-05,0.028245
769,00:36:09,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.84482808161821,29.84482808161821,20.155171918381836,20.155171918381836,302.85253743095257,293.00847814319377,0.1667077257317592,40.31034383676357,2.78e-06,50.0,3.2e-05,0.028234
770,00:36:10,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.83899190761778,29.83899190761778,20.161008092382268,20.161008092382268,302.8524599818271,293.0084780765315,0.16670773378281664,40.32201618476443,2.78e-06,50.0,3.2e-05,0.028223
771,00:36:11,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.833173244363245,29.833173244363245,20.1668267556368,20.1668267556368,302.85238275272934,293.00847801005864,0.1667077418294038,40.3336535112735,2.78e-06,50.0,3.2e-05,0.028212
772,00:36:12,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.827372037163276,29.827372037163276,20.17262796283677,20.17262796283677,302.8523057430809,293.00847794377466,0.16670774987152315,40.34525592567344,2.78e-06,50.0,3.2e-05,0.028201
773,00:36:13,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.821588231509963,29.821588231509963,20.178411768490083,20.178411768490083,302.8522289523045,293.008477877679,0.16670775790917722,40.356823536980066,2.78e-06,50.0,3.2e-05,0.02819
774,00:36:14,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.815821773078135,29.815821773078135,20.18417822692191,20.18417822692191,302.852152379824,293.00847781177134,0.16670776594236847,40.368356453843724,2.78e-06,50.0,3.2e-05,0.028179
775,00:36:15,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.81007260772466,29.81007260772466,20.189927392275386,20.189927392275386,302.8520760250646,293.00847774605097,0.16670777397109934,40.37985478455067,2.78e-06,50.0,3.2e-05,0.028168
776,00:36:16,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.804340681487783,29.804340681487783,20.195659318512263,20.195659318512263,302.8519998874525,293.00847768051756,0.16670778199537237,40.39131863702442,2.78e-06,50.0,3.2e-05,0.028157
777,00:36:17,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.798625940586437,29.798625940586437,20.20137405941361,20.20137405941361,302.85192396641514,293.0084776151706,0.16670779001518998,40.40274811882711,2.78e-06,50.0,3.2e-05,0.028147
778,00:36:18,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.79292833141956,29.79292833141956,20.207071668580486,20.207071668580486,302.85184826138106,293.0084775500095,0.1667077980305547,40.414143337160866,2.78e-06,50.0,3.2e-05,0.028136
779,00:36:19,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.78724780056543,29.78724780056543,20.212752199434615,20.212752199434615,302.85177277178,293.0084774850338,0.16670780604146895,40.42550439886913,2.78e-06,50.0,3.2e-05,0.028125
780,00:36:20,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.781584294781,29.781584294781,20.218415705219048,20.218415705219048,302.8516974970429,293.0084774202431,0.16670781404793522,40.43683141043799,2.78e-06,50.0,3.2e-05,0.028114
781,00:36:21,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.775937761001202,29.775937761001202,20.224062238998844,20.224062238998844,302.85162243660176,293.0084773556368,0.16670782204995596,40.44812447799758,2.78e-06,50.0,3.2e-05,0.028104
782,00:36:22,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.770308146338323,29.770308146338323,20.229691853661723,20.229691853661723,302.8515475898899,293.00847729121443,0.16670783004753367,40.45938370732335,2.78e-06,50.0,3.2e-05,0.028093
783,00:36:23,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.76469539808131,29.76469539808131,20.235304601918735,20.235304601918735,302.85147295634164,293.0084772269756,0.16670783804067082,40.47060920383737,2.78e-06,50.0,3.2e-05,0.028082
784,00:36:24,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.75909946369513,29.75909946369513,20.240900536304917,20.240900536304917,302.8513985353926,293.00847716291975,0.16670784602936986,40.481801072609734,2.78e-06,50.0,3.2e-05,0.028072
785,00:36:25,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.753520290820095,29.753520290820095,20.24647970917995,20.24647970917995,302.85132432647947,293.00847709904633,0.16670785401363325,40.492959418359796,2.78e-06,50.0,3.2e-05,0.028061
786,00:36:26,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.747957827271236,29.747957827271236,20.25204217272881,20.25204217272881,302.8512503290402,293.00847703535493,0.16670786199346346,40.50408434545753,2.78e-06,50.0,3.2e-05,0.028051
787,00:36:27,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.74241202103762,29.74241202103762,20.257587978962427,20.257587978962427,302.8511765425139,293.00847697184514,0.16670786996886294,40.515175957924754,2.78e-06,50.0,3.2e-05,0.02804
788,00:36:28,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.73688282028173,29.73688282028173,20.263117179718318,20.263117179718318,302.85110296634065,293.00847690851634,0.16670787793983416,40.52623435943653,2.78e-06,50.0,3.2e-05,0.02803
789,00:36:29,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.7313701733388,29.7313701733388,20.268629826661247,20.268629826661247,302.851029599962,293.00847684536814,0.1667078859063796,40.53725965332239,2.78e-06,50.0,3.2e-05,0.02802
790,00:36:30,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.725874028716188,29.725874028716188,20.27412597128386,20.27412597128386,302.85095644282046,293.00847678240007,0.16670789386850168,40.54825194256762,2.78e-06,50.0,3.2e-05,0.028009
791,00:36:31,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.720394335092724,29.720394335092724,20.279605664907322,20.279605664907322,302.8508834943598,293.00847671961156,0.16670790182620288,40.559211329814545,2.78e-06,50.0,3.2e-05,0.027999
792,00:36:32,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.71493104131808,29.71493104131808,20.285068958681965,20.285068958681965,302.85081075402485,293.00847665700223,0.16670790977948563,40.57013791736382,2.78e-06,50.0,3.2e-05,0.027988
793,00:36:33,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.709484096412144,29.709484096412144,20.290515903587902,20.290515903587902,302.8507382212617,293.00847659457156,0.16670791772835242,40.581031807175705,2.78e-06,50.0,3.2e-05,0.027978
794,00:36:34,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.704053449564363,29.704053449564363,20.295946550435684,20.295946550435684,302.8506658955175,293.00847653231904,0.16670792567280568,40.59189310087127,2.78e-06,50.0,3.2e-05,0.027968
795,00:36:35,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.698639050133135,29.698639050133135,20.30136094986691,20.30136094986691,302.8505937762409,293.0084764702442,0.1667079336128479,40.602721899733716,2.78e-06,50.0,3.2e-05,0.027958
796,00:36:36,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.693240847645185,29.693240847645185,20.30675915235486,20.30675915235486,302.85052186288124,293.00847640834667,0.16670794154848145,40.613518304709615,2.78e-06,50.0,3.2e-05,0.027948
797,00:36:37,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.68785879179494,29.68785879179494,20.312141208205105,20.312141208205105,302.85045015488936,293.0084763466258,0.16670794947970885,40.624282416410104,2.78e-06,50.0,3.2e-05,0.027937
798,00:36:38,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.682492832443888,29.682492832443888,20.31750716755616,20.31750716755616,302.8503786517171,293.0084762850813,0.1667079574065325,40.63501433511222,2.78e-06,50.0,3.2e-05,0.027927
799,00:36:39,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.67714291961999,29.67714291961999,20.322857080380057,20.322857080380057,302.8503073528176,293.0084762237126,0.16670796532895485,40.645714160760015,2.78e-06,50.0,3.2e-05,0.027917
800,00:36:40,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.67180900351704,29.67180900351704,20.328190996483006,20.328190996483006,302.85023625764507,293.0084761625193,0.16670797324697836,40.656381992965905,2.78e-06,50.0,3.2e-05,0.027907
801,00:36:41,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.666491034494076,29.666491034494076,20.33350896550597,20.33350896550597,302.8501653656548,293.0084761015008,0.16670798116060548,40.66701793101184,2.78e-06,50.0,3.2e-05,0.027897
802,00:36:42,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.66118896307475,29.66118896307475,20.338811036925296,20.338811036925296,302.85009467630346,293.0084760406567,0.16670798906983864,40.67762207385049,2.78e-06,50.0,3.2e-05,0.027887
803,00:36:43,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.655902739946725,29.655902739946725,20.34409726005332,20.34409726005332,302.8500241890488,293.0084759799866,0.16670799697468028,40.688194520106535,2.78e-06,50.0,3.2e-05,0.027877
804,00:36:44,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.65063231596108,29.65063231596108,20.349367684038967,20.349367684038967,302.8499539033497,293.00847591949,0.16670800487513282,40.698735368077834,2.78e-06,50.0,3.2e-05,0.027867
805,00:36:45,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.64537764213169,29.64537764213169,20.354622357868354,20.354622357868354,302.84988381866617,293.00847585916637,0.16670801277119876,40.7092447157366,2.78e-06,50.0,3.2e-05,0.027857
806,00:36:46,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.64013866963466,29.64013866963466,20.359861330365387,20.359861330365387,302.8498139344595,293.0084757990153,0.16670802066288046,40.719722660730675,2.78e-06,50.0,3.2e-05,0.027848
807,00:36:47,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.634915349807674,29.634915349807674,20.365084650192372,20.365084650192372,302.8497442501921,293.0084757390363,0.1667080285501804,40.730169300384645,2.78e-06,50.0,3.2e-05,0.027838
808,00:36:48,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.629707634149458,29.629707634149458,20.370292365850588,20.370292365850588,302.84967476532745,293.00847567922904,0.166708036433101,40.74058473170108,2.78e-06,50.0,3.2e-05,0.027828
809,00:36:49,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.624515474319146,29.624515474319146,20.3754845256809,20.3754845256809,302.8496054793303,293.00847561959284,0.1667080443116447,40.75096905136169,2.78e-06,50.0,3.2e-05,0.027818
810,00:36:50,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.61933882213571,29.61933882213571,20.380661177864337,20.380661177864337,302.84953639166656,293.0084755601274,0.16670805218581392,40.761322355728566,2.78e-06,50.0,3.2e-05,0.027808
811,00:36:51,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.614177629577373,29.614177629577373,20.385822370422673,20.385822370422673,302.84946750180325,293.00847550083216,0.16670806005561106,40.77164474084525,2.78e-06,50.0,3.2e-05,0.027799
812,00:36:52,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.609031848781022,29.609031848781022,20.390968151219024,20.390968151219024,302.84939880920854,293.00847544170676,0.1667080679210386,40.78193630243795,2.78e-06,50.0,3.2e-05,0.027789
813,00:36:53,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.603901432041617,29.603901432041617,20.39609856795843,20.39609856795843,302.84933031335186,293.00847538275065,0.16670807578209892,40.79219713591675,2.78e-06,50.0,3.2e-05,0.027779
814,00:36:54,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.59878633181162,29.59878633181162,20.401213668188426,20.401213668188426,302.8492620137037,293.0084753239634,0.1667080836387945,40.802427336376745,2.78e-06,50.0,3.2e-05,0.02777
815,00:36:55,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.593686500700418,29.593686500700418,20.40631349929963,20.40631349929963,302.84919390973585,293.0084752653446,0.16670809149112772,40.81262699859916,2.78e-06,50.0,3.2e-05,0.02776
816,00:36:56,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.58860189147375,29.58860189147375,20.411398108526296,20.411398108526296,302.8491260009211,293.0084752068938,0.16670809933910102,40.82279621705249,2.78e-06,50.0,3.2e-05,0.027751
817,00:36:57,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.58353245705313,29.58353245705313,20.416467542946915,20.416467542946915,302.84905828673345,293.0084751486105,0.1667081071827168,40.83293508589373,2.78e-06,50.0,3.2e-05,0.027741
818,00:36:58,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.57847815051528,29.57847815051528,20.421521849484765,20.421521849484765,302.8489907666481,293.00847509049424,0.16670811502197752,40.843043698969424,2.78e-06,50.0,3.2e-05,0.027732
819,00:36:59,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.57343892509156,29.57343892509156,20.426561074908488,20.426561074908488,302.84892344014133,293.0084750325447,0.16670812285688558,40.853122149816876,2.78e-06,50.0,3.2e-05,0.027722
820,00:37:00,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.5684147341674,29.5684147341674,20.431585265832645,20.431585265832645,302.8488563066907,293.0084749747612,0.16670813068744336,40.86317053166519,2.78e-06,50.0,3.2e-05,0.027713
821,00:37:01,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.563405531281752,29.563405531281752,20.436594468718294,20.436594468718294,302.8487893657749,293.0084749171435,0.16670813851365332,40.87318893743649,2.78e-06,50.0,3.2e-05,0.027703
822,00:37:02,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.55841127012651,29.55841127012651,20.441588729873537,20.441588729873537,302.84872261687366,293.008474859691,0.16670814633551784,40.883177459746975,2.78e-06,50.0,3.2e-05,0.027694
823,00:37:03,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.553431904545963,29.553431904545963,20.446568095454083,20.446568095454083,302.84865605946794,293.0084748024034,0.16670815415303936,40.893136190908066,2.78e-06,50.0,3.2e-05,0.027685
824,00:37:04,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.54846738853625,29.54846738853625,20.451532611463797,20.451532611463797,302.8485896930399,293.0084747452801,0.16670816196622032,40.903065222927495,2.78e-06,50.0,3.2e-05,0.027675
825,00:37:05,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.54351767624477,29.54351767624477,20.456482323755274,20.456482323755274,302.8485235170728,293.0084746883208,0.16670816977506306,40.91296464751045,2.78e-06,50.0,3.2e-05,0.027666
826,00:37:06,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.538582721969686,29.538582721969686,20.46141727803036,20.46141727803036,302.8484575310511,293.0084746315249,0.16670817757957004,40.922834556060614,2.78e-06,50.0,3.2e-05,0.027657
827,00:37:07,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.533662480159318,29.533662480159318,20.466337519840728,20.466337519840728,302.84839173446034,293.0084745748921,0.16670818537974366,40.93267503968136,2.78e-06,50.0,3.2e-05,0.027648
828,00:37:08,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.528756905411644,29.528756905411644,20.471243094588402,20.471243094588402,302.8483261267873,293.00847451842196,0.16670819317558633,40.942486189176705,2.78e-06,50.0,3.2e-05,0.027638
829,00:37:09,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.523865952473727,29.523865952473727,20.47613404752632,20.47613404752632,302.8482607075199,293.0084744621139,0.16670820096710043,40.95226809505254,2.78e-06,50.0,3.2e-05,0.027629
830,00:37:10,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.51898957624119,29.51898957624119,20.481010423758857,20.481010423758857,302.8481954761471,293.0084744059676,0.16670820875428838,40.96202084751761,2.78e-06,50.0,3.2e-05,0.02762
831,00:37:11,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.51412773175766,29.51412773175766,20.485872268242385,20.485872268242385,302.84813043215917,293.0084743499826,0.16670821653715256,40.971744536484664,2.78e-06,50.0,3.2e-05,0.027611
832,00:37:12,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.509280374214246,29.509280374214246,20.4907196257858,20.4907196257858,302.8480655750474,293.0084742941584,0.1667082243156954,40.98143925157151,2.78e-06,50.0,3.2e-05,0.027602
833,00:37:13,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.504447458949002,29.504447458949002,20.495552541051044,20.495552541051044,302.84800090430434,293.0084742384946,0.1667082320899193,40.99110508210199,2.78e-06,50.0,3.2e-05,0.027593
834,00:37:14,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.499628941446378,29.499628941446378,20.500371058553668,20.500371058553668,302.8479364194236,293.0084741829908,0.16670823985982663,41.00074211710724,2.78e-06,50.0,3.2e-05,0.027584
835,00:37:15,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.494824777336714,29.494824777336714,20.505175222663333,20.505175222663333,302.8478721199,293.00847412764654,0.1667082476254198,41.01035044532656,2.78e-06,50.0,3.2e-05,0.027575
836,00:37:16,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.490034922395694,29.490034922395694,20.509965077604353,20.509965077604353,302.84780800522947,293.0084740724614,0.16670825538670123,41.019930155208606,2.78e-06,50.0,3.2e-05,0.027566
837,00:37:17,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.48525933254383,29.48525933254383,20.514740667456216,20.514740667456216,302.84774407490903,293.00847401743493,0.16670826314367326,41.02948133491233,2.78e-06,50.0,3.2e-05,0.027557
838,00:37:18,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.480497963845927,29.480497963845927,20.51950203615412,20.51950203615412,302.847680328437,293.0084739625667,0.16670827089633833,41.03900407230814,2.78e-06,50.0,3.2e-05,0.027548
839,00:37:19,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.47575077251057,29.47575077251057,20.524249227489477,20.524249227489477,302.8476167653127,293.0084739078563,0.16670827864469884,41.048498454978855,2.78e-06,50.0,3.2e-05,0.027539
840,00:37:20,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.4710177148896,29.4710177148896,20.528982285110445,20.528982285110445,302.84755338503675,293.0084738533032,0.16670828638875712,41.05796457022078,2.78e-06,50.0,3.2e-05,0.02753
841,00:37:21,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.46629874747761,29.46629874747761,20.533701252522437,20.533701252522437,302.84749018711074,293.0084737989072,0.16670829412851562,41.06740250504477,2.78e-06,50.0,3.2e-05,0.027521
842,00:37:22,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.461593826911397,29.461593826911397,20.53840617308865,20.53840617308865,302.84742717103745,293.0084737446676,0.16670830186397667,41.07681234617719,2.78e-06,50.0,3.2e-05,0.027513
843,00:37:23,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.45690290996949,29.45690290996949,20.543097090030557,20.543097090030557,302.84736433632094,293.00847369058414,0.1667083095951427,41.08619418006101,2.78e-06,50.0,3.2e-05,0.027504
844,00:37:24,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.452225953571606,29.452225953571606,20.54777404642844,20.54777404642844,302.8473016824662,293.00847363665633,0.1667083173220161,41.09554809285678,2.78e-06,50.0,3.2e-05,0.027495
845,00:37:25,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.447562914778164,29.447562914778164,20.552437085221882,20.552437085221882,302.84723920897943,293.0084735828837,0.16670832504459926,41.104874170443665,2.78e-06,50.0,3.2e-05,0.027486
846,00:37:26,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.442913750789764,29.442913750789764,20.557086249210283,20.557086249210283,302.84717691536804,293.00847352926604,0.1667083327628945,41.114172498420466,2.78e-06,50.0,3.2e-05,0.027478
847,00:37:27,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.43827841894668,29.43827841894668,20.561721581053366,20.561721581053366,302.8471148011405,293.00847347580265,0.16670834047690428,41.12344316210663,2.78e-06,50.0,3.2e-05,0.027469
848,00:37:29,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.433656876728374,29.433656876728374,20.566343123271672,20.566343123271672,302.8470528658065,293.0084734224933,0.1667083481866309,41.13268624654324,2.78e-06,50.0,3.2e-05,0.02746
849,00:37:30,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.429049081752982,29.429049081752982,20.570950918247064,20.570950918247064,302.8469911088768,293.0084733693375,0.1667083558920768,41.141901836494036,2.78e-06,50.0,3.2e-05,0.027452
850,00:37:31,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.424454991776816,29.424454991776816,20.57554500822323,20.57554500822323,302.84692952986325,293.0084733163348,0.16670836359324434,41.151090016446354,2.78e-06,50.0,3.2e-05,0.027443
851,00:37:32,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.419874564693878,29.419874564693878,20.58012543530617,20.58012543530617,302.8468681282789,293.00847326348486,0.16670837129013588,41.16025087061224,2.78e-06,50.0,3.2e-05,0.027435
852,00:37:33,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.415307758535345,29.415307758535345,20.5846922414647,20.5846922414647,302.846806903638,293.0084732107872,0.1667083789827538,41.1693844829293,2.78e-06,50.0,3.2e-05,0.027426
853,00:37:34,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.410754531469106,29.410754531469106,20.58924546853094,20.58924546853094,302.8467458554558,293.00847315824143,0.1667083866711005,41.17849093706178,2.78e-06,50.0,3.2e-05,0.027418
854,00:37:35,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.40621484179924,29.40621484179924,20.593785158200806,20.593785158200806,302.84668498324874,293.00847310584714,0.1667083943551783,41.18757031640151,2.78e-06,50.0,3.2e-05,0.027409
855,00:37:36,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,29.40168864796555,29.40168864796555,20.598311352034496,20.598311352034496,302.84662428653434,293.0084730536039,0.16670840203498966,41.1966227040689,2.78e-06,50.0,3.2e-05,0.027401
