Serial_No,Time,FA0,FB0,CAin,CBin,T0,Q,Tcin,Fc,Ca,Cb,Cc,Cd,T,Tc,h,Xa
171,16:22:05,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.4197,8.4197,107.5217,107.5217,303.6778,293.7089,0.6891,83.1606
172,16:22:06,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.407,8.407,107.6138,107.6138,303.6761,293.7114,0.6902,83.1859
173,16:22:07,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.3945,8.3945,107.7056,107.7056,303.6744,293.7137,0.6913,83.2109
174,16:22:08,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.3822,8.3822,107.7971,107.7971,303.6727,293.7161,0.6925,83.2356
175,16:22:09,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.37,8.37,107.8884,107.8884,303.671,293.7185,0.6936,83.26
176,16:22:10,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.358,8.358,107.9793,107.9793,303.6693,293.7208,0.6947,83.2841
177,16:22:11,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.3461,8.3461,108.07,108.07,303.6676,293.7232,0.6958,83.3079
178,16:22:12,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.3343,8.3343,108.1605,108.1605,303.6659,293.7255,0.6969,83.3314
179,16:22:13,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.3227,8.3227,108.2506,108.2506,303.6643,293.7278,0.698,83.3546
180,16:22:14,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.3112,8.3112,108.3405,108.3405,303.6626,293.7301,0.6991,83.3776
181,16:22:15,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.2998,8.2998,108.4302,108.4302,303.6609,293.7324,0.7002,83.4003
182,16:22:16,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.2886,8.2886,108.5196,108.5196,303.6593,293.7347,0.7013,83.4227
183,16:22:17,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.2775,8.2775,108.6087,108.6087,303.6576,293.7369,0.7024,83.4449
184,16:22:18,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.2666,8.2666,108.6976,108.6976,303.656,293.7392,0.7035,83.4669
185,16:22:19,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.2557,8.2557,108.7862,108.7862,303.6543,293.7414,0.7046,83.4886
186,16:22:20,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.245,8.245,108.8746,108.8746,303.6527,293.7436,0.7057,83.51
187,16:22:21,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.2344,8.2344,108.9628,108.9628,303.6511,293.7458,0.7068,83.5312
188,16:22:22,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.2239,8.2239,109.0507,109.0507,303.6494,293.748,0.7079,83.5522
189,16:22:23,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.2135,8.2135,109.1384,109.1384,303.6478,293.7502,0.709,83.573
190,16:22:24,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.2032,8.2032,109.2258,109.2258,303.6462,293.7523,0.7101,83.5936
191,16:22:25,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.193,8.193,109.3131,109.3131,303.6446,293.7545,0.7112,83.6139
192,16:22:26,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.183,8.183,109.4001,109.4001,303.6429,293.7566,0.7123,83.6341
193,16:22:27,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.173,8.173,109.4868,109.4868,303.6413,293.7587,0.7134,83.654
194,16:22:28,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.1631,8.1631,109.5734,109.5734,303.6397,293.7608,0.7145,83.6737
195,16:22:29,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.1534,8.1534,109.6597,109.6597,303.6381,293.7629,0.7157,83.6933
196,16:22:30,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.1437,8.1437,109.7458,109.7458,303.6365,293.765,0.7168,83.7126
197,16:22:31,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.1341,8.1341,109.8317,109.8317,303.6349,293.7671,0.7179,83.7317
198,16:22:32,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.1246,8.1246,109.9174,109.9174,303.6334,293.7692,0.719,83.7507
199,16:22:33,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.1152,8.1152,110.0029,110.0029,303.6318,293.7712,0.7201,83.7695
200,16:22:34,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.1059,8.1059,110.0881,110.0881,303.6302,293.7732,0.7212,83.7881
201,16:22:35,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.0967,8.0967,110.1732,110.1732,303.6286,293.7753,0.7223,83.8066
202,16:22:36,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.0876,8.0876,110.2581,110.2581,303.6271,293.7773,0.7234,83.8248
203,16:22:37,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.0785,8.0785,110.3427,110.3427,303.6255,293.7793,0.7245,83.8429
204,16:22:38,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.0696,8.0696,110.4272,110.4272,303.6239,293.7812,0.7256,83.8609
205,16:22:39,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.0607,8.0607,110.5115,110.5115,303.6224,293.7832,0.7267,83.8786
206,16:22:40,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.0519,8.0519,110.5955,110.5955,303.6208,293.7852,0.7278,83.8963
207,16:22:41,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.0431,8.0431,110.6794,110.6794,303.6193,293.7871,0.7289,83.9137
208,16:22:42,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.0345,8.0345,110.7631,110.7631,303.6178,293.7891,0.73,83.931
209,16:22:43,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.0259,8.0259,110.8466,110.8466,303.6162,293.791,0.7311,83.9482
210,16:22:44,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.0174,8.0174,110.9299,110.9299,303.6147,293.7929,0.7322,83.9652
211,16:22:45,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.0089,8.0089,111.013,111.013,303.6132,293.7948,0.7333,83.9821
212,16:22:46,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,8.0006,8.0006,111.0959,111.0959,303.6116,293.7967,0.7344,83.9988
213,16:22:47,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.9923,7.9923,111.1787,111.1787,303.6101,293.7986,0.7355,84.0155
214,16:22:48,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.984,7.984,111.2612,111.2612,303.6086,293.8005,0.7366,84.0319
215,16:22:49,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.9759,7.9759,111.3436,111.3436,303.6071,293.8023,0.7377,84.0483
216,16:22:50,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.9678,7.9678,111.4258,111.4258,303.6056,293.8042,0.7389,84.0645
217,16:22:51,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.9597,7.9597,111.5079,111.5079,303.6041,293.806,0.74,84.0806
218,16:22:52,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.9517,7.9517,111.5897,111.5897,303.6026,293.8078,0.7411,84.0965
219,16:22:53,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.9438,7.9438,111.6714,111.6714,303.6011,293.8096,0.7422,84.1124
220,16:22:54,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.936,7.936,111.7529,111.7529,303.5996,293.8114,0.7433,84.1281
221,16:22:55,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.9282,7.9282,111.8343,111.8343,303.5981,293.8132,0.7444,84.1437
222,16:22:56,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.9204,7.9204,111.9154,111.9154,303.5967,293.815,0.7455,84.1592
223,16:22:57,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.9127,7.9127,111.9964,111.9964,303.5952,293.8168,0.7466,84.1745
224,16:22:58,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.9051,7.9051,112.0773,112.0773,303.5937,293.8185,0.7477,84.1898
225,16:22:59,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.8975,7.8975,112.1579,112.1579,303.5923,293.8203,0.7488,84.2049
226,16:23:00,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.89,7.89,112.2385,112.2385,303.5908,293.822,0.7499,84.22
227,16:23:01,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.8825,7.8825,112.3188,112.3188,303.5893,293.8237,0.751,84.2349
228,16:23:02,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.8751,7.8751,112.399,112.399,303.5879,293.8255,0.7521,84.2498
229,16:23:03,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.8677,7.8677,112.479,112.479,303.5864,293.8272,0.7532,84.2645
230,16:23:04,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.8604,7.8604,112.5589,112.5589,303.585,293.8289,0.7543,84.2791
231,16:23:05,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.8532,7.8532,112.6386,112.6386,303.5836,293.8305,0.7554,84.2937
232,16:23:06,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.8459,7.8459,112.7181,112.7181,303.5821,293.8322,0.7565,84.3081
233,16:23:07,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.8388,7.8388,112.7975,112.7975,303.5807,293.8339,0.7576,84.3225
234,16:23:08,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.8316,7.8316,112.8768,112.8768,303.5793,293.8355,0.7587,84.3367
235,16:23:09,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.8246,7.8246,112.9559,112.9559,303.5778,293.8372,0.7598,84.3509
236,16:23:10,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.8175,7.8175,113.0348,113.0348,303.5764,293.8388,0.7609,84.365
237,16:23:11,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.8105,7.8105,113.1136,113.1136,303.575,293.8404,0.762,84.3789
238,16:23:12,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.8036,7.8036,113.1922,113.1922,303.5736,293.842,0.7632,84.3928
239,16:23:13,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.7967,7.7967,113.2707,113.2707,303.5722,293.8437,0.7643,84.4067
240,16:23:14,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.7898,7.7898,113.3491,113.3491,303.5708,293.8452,0.7654,84.4204
241,16:23:15,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.783,7.783,113.4273,113.4273,303.5694,293.8468,0.7665,84.434
242,16:23:16,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.7762,7.7762,113.5053,113.5053,303.568,293.8484,0.7676,84.4476
243,16:23:17,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.7694,7.7694,113.5832,113.5832,303.5666,293.85,0.7687,84.4611
244,16:23:18,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.7627,7.7627,113.661,113.661,303.5652,293.8515,0.7698,84.4745
245,16:23:19,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.7561,7.7561,113.7386,113.7386,303.5639,293.8531,0.7709,84.4878
246,16:23:20,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.7494,7.7494,113.8161,113.8161,303.5625,293.8546,0.772,84.5011
247,16:23:21,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.7429,7.7429,113.8934,113.8934,303.5611,293.8561,0.7731,84.5143
248,16:23:22,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.7363,7.7363,113.9706,113.9706,303.5597,293.8577,0.7742,84.5274
249,16:23:23,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.7298,7.7298,114.0477,114.0477,303.5584,293.8592,0.7753,84.5404
250,16:23:24,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.7233,7.7233,114.1246,114.1246,303.557,293.8607,0.7764,84.5534
251,16:23:25,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.7168,7.7168,114.2014,114.2014,303.5557,293.8622,0.7775,84.5663
252,16:23:26,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.7104,7.7104,114.278,114.278,303.5543,293.8636,0.7786,84.5791
253,16:23:27,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.704,7.704,114.3545,114.3545,303.553,293.8651,0.7797,84.5919
254,16:23:28,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.6977,7.6977,114.4309,114.4309,303.5516,293.8666,0.7808,84.6046
255,16:23:29,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.6914,7.6914,114.5072,114.5072,303.5503,293.868,0.7819,84.6172
256,16:23:30,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.6851,7.6851,114.5833,114.5833,303.5489,293.8695,0.783,84.6298
257,16:23:31,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.6789,7.6789,114.6592,114.6592,303.5476,293.8709,0.7841,84.6423
258,16:23:32,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.6726,7.6726,114.7351,114.7351,303.5463,293.8723,0.7852,84.6547
259,16:23:33,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.6664,7.6664,114.8108,114.8108,303.5449,293.8738,0.7863,84.6671
260,16:23:34,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.6603,7.6603,114.8864,114.8864,303.5436,293.8752,0.7874,84.6794
261,16:23:35,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.6541,7.6541,114.9618,114.9618,303.5423,293.8766,0.7886,84.6917
262,16:23:36,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.648,7.648,115.0372,115.0372,303.541,293.878,0.7897,84.7039
263,16:23:37,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.642,7.642,115.1124,115.1124,303.5397,293.8793,0.7908,84.716
264,16:23:38,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.6359,7.6359,115.1874,115.1874,303.5384,293.8807,0.7919,84.7281
265,16:23:39,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.6299,7.6299,115.2624,115.2624,303.5371,293.8821,0.793,84.7402
266,16:23:40,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.6239,7.6239,115.3372,115.3372,303.5358,293.8834,0.7941,84.7521
267,16:23:41,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.618,7.618,115.4119,115.4119,303.5345,293.8848,0.7952,84.7641
268,16:23:42,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.612,7.612,115.4864,115.4864,303.5332,293.8861,0.7963,84.7759
269,16:23:43,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.6061,7.6061,115.5609,115.5609,303.5319,293.8875,0.7974,84.7877
270,16:23:44,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.6002,7.6002,115.6352,115.6352,303.5306,293.8888,0.7985,84.7995
271,16:23:45,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.5944,7.5944,115.7094,115.7094,303.5294,293.8901,0.7996,84.8112
272,16:23:46,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.5886,7.5886,115.7835,115.7835,303.5281,293.8914,0.8007,84.8229
273,16:23:48,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.5828,7.5828,115.8574,115.8574,303.5268,293.8927,0.8018,84.8345
274,16:23:49,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.577,7.577,115.9313,115.9313,303.5255,293.894,0.8029,84.846
275,16:23:50,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.5712,7.5712,116.005,116.005,303.5243,293.8953,0.804,84.8576
276,16:23:51,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.5655,7.5655,116.0786,116.0786,303.523,293.8966,0.8051,84.869
277,16:23:52,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.5598,7.5598,116.152,116.152,303.5218,293.8979,0.8062,84.8804
278,16:23:53,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.5541,7.5541,116.2254,116.2254,303.5205,293.8991,0.8073,84.8918
279,16:23:54,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.5484,7.5484,116.2986,116.2986,303.5193,293.9004,0.8084,84.9031
280,16:23:55,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.5428,7.5428,116.3718,116.3718,303.518,293.9016,0.8095,84.9144
281,16:23:56,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.5372,7.5372,116.4448,116.4448,303.5168,293.9029,0.8106,84.9256
282,16:23:57,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.5316,7.5316,116.5176,116.5176,303.5155,293.9041,0.8117,84.9368
283,16:23:58,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.526,7.526,116.5904,116.5904,303.5143,293.9053,0.8128,84.948
284,16:23:59,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.5205,7.5205,116.6631,116.6631,303.5131,293.9065,0.8139,84.9591
285,16:24:00,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.5149,7.5149,116.7356,116.7356,303.5118,293.9077,0.815,84.9701
286,16:24:01,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.5094,7.5094,116.808,116.808,303.5106,293.9089,0.8161,84.9812
287,16:24:02,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.5039,7.5039,116.8804,116.8804,303.5094,293.9101,0.8173,84.9921
288,16:24:03,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.4985,7.4985,116.9526,116.9526,303.5082,293.9113,0.8184,85.0031
289,16:24:04,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.493,7.493,117.0246,117.0246,303.507,293.9125,0.8195,85.014
290,16:24:05,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.4876,7.4876,117.0966,117.0966,303.5057,293.9137,0.8206,85.0248
291,16:24:06,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.4822,7.4822,117.1685,117.1685,303.5045,293.9148,0.8217,85.0356
292,16:24:07,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.4768,7.4768,117.2402,117.2402,303.5033,293.916,0.8228,85.0464
293,16:24:08,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.4714,7.4714,117.3119,117.3119,303.5021,293.9171,0.8239,85.0572
294,16:24:09,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.4661,7.4661,117.3834,117.3834,303.5009,293.9183,0.825,85.0679
295,16:24:10,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.4607,7.4607,117.4548,117.4548,303.4997,293.9194,0.8261,85.0785
296,16:24:11,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.4554,7.4554,117.5262,117.5262,303.4986,293.9205,0.8272,85.0891
297,16:24:12,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.4501,7.4501,117.5974,117.5974,303.4974,293.9217,0.8283,85.0997
298,16:24:13,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.4449,7.4449,117.6685,117.6685,303.4962,293.9228,0.8294,85.1103
299,16:24:14,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.4396,7.4396,117.7395,117.7395,303.495,293.9239,0.8305,85.1208
300,16:24:15,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.4344,7.4344,117.8103,117.8103,303.4938,293.925,0.8316,85.1313
301,16:24:16,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.4291,7.4291,117.8811,117.8811,303.4927,293.9261,0.8327,85.1417
302,16:24:17,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.4239,7.4239,117.9518,117.9518,303.4915,293.9272,0.8338,85.1521
303,16:24:18,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.4187,7.4187,118.0223,118.0223,303.4903,293.9282,0.8349,85.1625
304,16:24:19,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.4136,7.4136,118.0928,118.0928,303.4892,293.9293,0.836,85.1729
305,16:24:20,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.4084,7.4084,118.1632,118.1632,303.488,293.9304,0.8371,85.1832
306,16:24:21,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.4033,7.4033,118.2334,118.2334,303.4868,293.9315,0.8382,85.1935
307,16:24:22,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.3981,7.3981,118.3036,118.3036,303.4857,293.9325,0.8393,85.2037
308,16:24:23,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.393,7.393,118.3736,118.3736,303.4845,293.9336,0.8404,85.2139
309,16:24:24,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.3879,7.3879,118.4435,118.4435,303.4834,293.9346,0.8415,85.2241
310,16:24:25,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.3829,7.3829,118.5134,118.5134,303.4822,293.9356,0.8426,85.2343
311,16:24:26,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.3778,7.3778,118.5831,118.5831,303.4811,293.9367,0.8437,85.2444
312,16:24:27,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.3728,7.3728,118.6527,118.6527,303.48,293.9377,0.8448,85.2545
313,16:24:28,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.3677,7.3677,118.7222,118.7222,303.4788,293.9387,0.8459,85.2645
314,16:24:29,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.3627,7.3627,118.7917,118.7917,303.4777,293.9397,0.8471,85.2745
315,16:24:30,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.3577,7.3577,118.861,118.861,303.4766,293.9407,0.8482,85.2845
316,16:24:31,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.3527,7.3527,118.9302,118.9302,303.4754,293.9417,0.8493,85.2945
317,16:24:32,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.3478,7.3478,118.9993,118.9993,303.4743,293.9427,0.8504,85.3044
318,16:24:33,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.3428,7.3428,119.0684,119.0684,303.4732,293.9437,0.8515,85.3144
319,16:24:34,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.3379,7.3379,119.1373,119.1373,303.4721,293.9446,0.8526,85.3242
320,16:24:35,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.333,7.333,119.2061,119.2061,303.471,293.9456,0.8537,85.3341
321,16:24:36,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.328,7.328,119.2748,119.2748,303.4699,293.9466,0.8548,85.3439
322,16:24:37,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.3232,7.3232,119.3435,119.3435,303.4688,293.9475,0.8559,85.3537
323,16:24:38,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.3183,7.3183,119.412,119.412,303.4677,293.9485,0.857,85.3635
324,16:24:39,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.3134,7.3134,119.4804,119.4804,303.4666,293.9494,0.8581,85.3732
325,16:24:40,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.3085,7.3085,119.5488,119.5488,303.4655,293.9504,0.8592,85.3829
326,16:24:41,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.3037,7.3037,119.617,119.617,303.4644,293.9513,0.8603,85.3926
327,16:24:42,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.2989,7.2989,119.6851,119.6851,303.4633,293.9522,0.8614,85.4023
328,16:24:43,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.2941,7.2941,119.7532,119.7532,303.4622,293.9532,0.8625,85.4119
329,16:24:44,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.2893,7.2893,119.8211,119.8211,303.4611,293.9541,0.8636,85.4215
330,16:24:45,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.2845,7.2845,119.889,119.889,303.46,293.955,0.8647,85.4311
331,16:24:46,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.2797,7.2797,119.9567,119.9567,303.4589,293.9559,0.8658,85.4406
332,16:24:47,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.2749,7.2749,120.0244,120.0244,303.4579,293.9568,0.8669,85.4502
333,16:24:48,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.2702,7.2702,120.0919,120.0919,303.4568,293.9577,0.868,85.4597
334,16:24:49,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.2654,7.2654,120.1594,120.1594,303.4557,293.9586,0.8691,85.4691
335,16:24:50,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.2607,7.2607,120.2268,120.2268,303.4547,293.9595,0.8702,85.4786
336,16:24:51,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.256,7.256,120.2941,120.2941,303.4536,293.9604,0.8713,85.488
337,16:24:52,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.2513,7.2513,120.3613,120.3613,303.4525,293.9612,0.8724,85.4974
338,16:24:53,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.2466,7.2466,120.4284,120.4284,303.4515,293.9621,0.8735,85.5068
339,16:24:54,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.2419,7.2419,120.4954,120.4954,303.4504,293.963,0.8746,85.5162
340,16:24:55,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.2373,7.2373,120.5623,120.5623,303.4494,293.9638,0.8757,85.5255
341,16:24:56,0.000556,0.000556,100.0,100.0,303.0,0.0,293.0,0.001,7.2326,7.2326,120.6291,120.6291,303.4483,293.9647,0.8768,85.5348
