Serial_No,Time,Fa,Fb,Ca_feed,Cb_feed,T0,Q,Tcin,Fc,Ca,Cb,Cc,Cd,T,Tc,h,Xa,Fin,Ca0_eff,k_f,rate_net
1868,00:12:01,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.940196048541047,27.940196048541047,22.05980395145896,22.05980395145896,302.82700161803535,293.00845616378854,0.16671435020038816,44.1196079029179,2.78e-06,50.0,3.2e-05,0.024741
1869,00:12:02,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.939959195280505,27.939959195280505,22.060040804719502,22.060040804719502,302.8269985319264,293.0084561611322,0.1667143545733121,44.12008160943899,2.78e-06,50.0,3.2e-05,0.024741
1870,00:12:03,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.93972302347372,27.93972302347372,22.060276976526286,22.060276976526286,302.8269954548357,293.0084561584837,0.16671435894380807,44.12055395305254,2.78e-06,50.0,3.2e-05,0.02474
1871,00:12:04,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.939487531155006,27.939487531155006,22.060512468845,22.060512468845,302.8269923867367,293.00845615584285,0.16671436331187742,44.12102493768998,2.78e-06,50.0,3.2e-05,0.02474
1872,00:12:05,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.93925271636436,27.93925271636436,22.060747283635646,22.060747283635646,302.8269893276029,293.0084561532098,0.16671436767752149,44.12149456727127,2.78e-06,50.0,3.2e-05,0.024739
1873,00:12:06,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.93901857714746,27.93901857714746,22.060981422852546,22.060981422852546,302.826986277408,293.00845615058444,0.1667143720407416,44.12196284570506,2.78e-06,50.0,3.2e-05,0.024739
1874,00:12:07,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.938785111555646,27.938785111555646,22.06121488844436,22.06121488844436,302.8269832361257,293.0084561479667,0.16671437640153916,44.12242977688871,2.78e-06,50.0,3.2e-05,0.024739
1875,00:12:08,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.938552317645886,27.938552317645886,22.06144768235412,22.06144768235412,302.8269802037299,293.0084561453566,0.16671438075991546,44.122895364708214,2.78e-06,50.0,3.2e-05,0.024738
1876,00:12:09,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.938320193480784,27.938320193480784,22.061679806519223,22.061679806519223,302.82697718019426,293.0084561427542,0.16671438511587186,44.123359613038424,2.78e-06,50.0,3.2e-05,0.024738
1877,00:12:10,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.938088737128556,27.938088737128556,22.06191126287145,22.06191126287145,302.82697416549286,293.00845614015935,0.1667143894694097,44.12382252574288,2.78e-06,50.0,3.2e-05,0.024737
1878,00:12:11,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.937857946663,27.937857946663,22.062142053337006,22.062142053337006,302.8269711595997,293.00845613757207,0.16671439382053035,44.124284106674,2.78e-06,50.0,3.2e-05,0.024737
1879,00:12:12,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.9376278201635,27.9376278201635,22.062372179836508,22.062372179836508,302.82696816248887,293.00845613499234,0.1667143981692351,44.124744359672995,2.78e-06,50.0,3.2e-05,0.024737
1880,00:12:13,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.937398355714993,27.937398355714993,22.062601644285014,22.062601644285014,302.8269651741346,293.0084561324202,0.16671440251552536,44.125203288570006,2.78e-06,50.0,3.2e-05,0.024736
1881,00:12:14,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.937169551407965,27.937169551407965,22.06283044859204,22.06283044859204,302.82696219451117,293.0084561298555,0.16671440685940242,44.12566089718406,2.78e-06,50.0,3.2e-05,0.024736
1882,00:12:15,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.936941405338423,27.936941405338423,22.063058594661584,22.063058594661584,302.8269592235928,293.0084561272984,0.16671441120086763,44.126117189323146,2.78e-06,50.0,3.2e-05,0.024735
1883,00:12:16,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.936713915607893,27.936713915607893,22.063286084392114,22.063286084392114,302.8269562613539,293.0084561247487,0.16671441553992233,44.12657216878421,2.78e-06,50.0,3.2e-05,0.024735
1884,00:12:17,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.936487080323396,27.936487080323396,22.06351291967661,22.06351291967661,302.8269533077691,293.0084561222065,0.16671441987656788,44.127025839353195,2.78e-06,50.0,3.2e-05,0.024734
1885,00:12:18,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.93626089759742,27.93626089759742,22.063739102402586,22.063739102402586,302.82695036281285,293.0084561196716,0.16671442421080557,44.12747820480515,2.78e-06,50.0,3.2e-05,0.024734
1886,00:12:19,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.936035365547937,27.936035365547937,22.06396463445207,22.06396463445207,302.8269474264598,293.00845611714425,0.16671442854263677,44.12792926890412,2.78e-06,50.0,3.2e-05,0.024734
1887,00:12:20,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.93581048229835,27.93581048229835,22.064189517701656,22.064189517701656,302.82694449868467,293.00845611462427,0.16671443287206283,44.128379035403285,2.78e-06,50.0,3.2e-05,0.024733
1888,00:12:21,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.9355862459775,27.9355862459775,22.064413754022507,22.064413754022507,302.82694157946224,293.00845611211156,0.16671443719908507,44.128827508044985,2.78e-06,50.0,3.2e-05,0.024733
1889,00:12:22,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.935362654719643,27.935362654719643,22.064637345280364,22.064637345280364,302.8269386687674,293.00845610960624,0.16671444152370482,44.129274690560706,2.78e-06,50.0,3.2e-05,0.024732
1890,00:12:23,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.935139706664437,27.935139706664437,22.06486029333557,22.06486029333557,302.82693576657505,293.00845610710826,0.1667144458459234,44.12972058667112,2.78e-06,50.0,3.2e-05,0.024732
1891,00:12:24,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.93491739995692,27.93491739995692,22.065082600043088,22.065082600043088,302.8269328728602,293.00845610461755,0.16671445016574218,44.13016520008616,2.78e-06,50.0,3.2e-05,0.024732
1892,00:12:25,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.934695732747503,27.934695732747503,22.065304267252504,22.065304267252504,302.8269299875979,293.0084561021341,0.16671445448316247,44.13060853450499,2.78e-06,50.0,3.2e-05,0.024731
1893,00:12:26,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.93447470319195,27.93447470319195,22.065525296808058,22.065525296808058,302.8269271107634,293.0084560996579,0.16671445879818558,44.131050593616095,2.78e-06,50.0,3.2e-05,0.024731
1894,00:12:27,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.934254309451354,27.934254309451354,22.065745690548653,22.065745690548653,302.8269242423319,293.008456097189,0.1667144631108129,44.13149138109729,2.78e-06,50.0,3.2e-05,0.024731
1895,00:12:28,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.934034549692143,27.934034549692143,22.065965450307864,22.065965450307864,302.8269213822787,293.00845609472725,0.1667144674210457,44.1319309006157,2.78e-06,50.0,3.2e-05,0.02473
1896,00:12:29,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.93381542208604,27.93381542208604,22.066184577913965,22.066184577913965,302.8269185305792,293.00845609227275,0.16671447172888534,44.13236915582791,2.78e-06,50.0,3.2e-05,0.02473
1897,00:12:30,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.933596924810065,27.933596924810065,22.066403075189942,22.066403075189942,302.8269156872087,293.00845608982536,0.16671447603433315,44.132806150379864,2.78e-06,50.0,3.2e-05,0.024729
1898,00:12:31,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.933379056046515,27.933379056046515,22.06662094395349,22.06662094395349,302.82691285214287,293.0084560873851,0.16671448033739045,44.13324188790696,2.78e-06,50.0,3.2e-05,0.024729
1899,00:12:32,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.93316181398294,27.93316181398294,22.066838186017065,22.066838186017065,302.8269100253572,293.00845608495206,0.16671448463805857,44.13367637203412,2.78e-06,50.0,3.2e-05,0.024729
1900,00:12:33,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.932945196812145,27.932945196812145,22.06705480318786,22.06705480318786,302.8269072068275,293.00845608252604,0.16671448893633883,44.1341096063757,2.78e-06,50.0,3.2e-05,0.024728
1901,00:12:34,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.932729202732155,27.932729202732155,22.067270797267852,22.067270797267852,302.8269043965294,293.0084560801071,0.16671449323223256,44.13454159453568,2.78e-06,50.0,3.2e-05,0.024728
1902,00:12:35,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.93251382994621,27.93251382994621,22.067486170053797,22.067486170053797,302.82690159443877,293.0084560776953,0.16671449752574108,44.134972340107566,2.78e-06,50.0,3.2e-05,0.024727
1903,00:12:36,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.932299076662755,27.932299076662755,22.067700923337252,22.067700923337252,302.8268988005314,293.0084560752905,0.16671450181686573,44.13540184667448,2.78e-06,50.0,3.2e-05,0.024727
1904,00:12:37,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.932084941095418,27.932084941095418,22.06791505890459,22.06791505890459,302.82689601478336,293.0084560728927,0.1667145061056078,44.135830117809164,2.78e-06,50.0,3.2e-05,0.024727
1905,00:12:38,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.93187142146299,27.93187142146299,22.068128578537017,22.068128578537017,302.8268932371706,293.00845607050195,0.16671451039196866,44.13625715707401,2.78e-06,50.0,3.2e-05,0.024726
1906,00:12:39,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.93165851598942,27.93165851598942,22.06834148401059,22.06834148401059,302.8268904676693,293.00845606811816,0.1667145146759496,44.136682968021155,2.78e-06,50.0,3.2e-05,0.024726
1907,00:12:40,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.931446222903794,27.931446222903794,22.068553777096213,22.068553777096213,302.8268877062555,293.0084560657413,0.16671451895755196,44.1371075541924,2.78e-06,50.0,3.2e-05,0.024726
1908,00:12:41,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.93123454044033,27.93123454044033,22.06876545955968,22.06876545955968,302.8268849529055,293.0084560633714,0.16671452323677705,44.13753091911934,2.78e-06,50.0,3.2e-05,0.024725
1909,00:12:42,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.93102346683834,27.93102346683834,22.068976533161667,22.068976533161667,302.82688220759565,293.0084560610084,0.1667145275136262,44.13795306632331,2.78e-06,50.0,3.2e-05,0.024725
1910,00:12:43,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.93081300034224,27.93081300034224,22.069186999657767,22.069186999657767,302.82687947030223,293.00845605865237,0.1667145317881007,44.138373999315505,2.78e-06,50.0,3.2e-05,0.024724
1911,00:12:44,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.930603139201526,27.930603139201526,22.06939686079848,22.06939686079848,302.82687674100174,293.0084560563032,0.1667145360602019,44.13879372159693,2.78e-06,50.0,3.2e-05,0.024724
1912,00:12:45,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.930393881670756,27.930393881670756,22.06960611832925,22.06960611832925,302.8268740196707,293.00845605396086,0.1667145403299311,44.13921223665847,2.78e-06,50.0,3.2e-05,0.024724
1913,00:12:46,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.930185226009534,27.930185226009534,22.069814773990473,22.069814773990473,302.8268713062857,293.0084560516254,0.16671454459728965,44.13962954798092,2.78e-06,50.0,3.2e-05,0.024723
1914,00:12:47,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.929977170482505,27.929977170482505,22.0700228295175,22.0700228295175,302.8268686008234,293.00845604929674,0.16671454886227885,44.140045659034975,2.78e-06,50.0,3.2e-05,0.024723
1915,00:12:48,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.929769713359327,27.929769713359327,22.07023028664068,22.07023028664068,302.8268659032605,293.00845604697486,0.1667145531249,44.14046057328134,2.78e-06,50.0,3.2e-05,0.024723
1916,00:12:49,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.929562852914675,27.929562852914675,22.070437147085332,22.070437147085332,302.82686321357386,293.00845604465974,0.1667145573851544,44.140874294170644,2.78e-06,50.0,3.2e-05,0.024722
1917,00:12:50,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.929356587428202,27.929356587428202,22.070643412571805,22.070643412571805,302.82686053174024,293.00845604235144,0.16671456164304338,44.14128682514359,2.78e-06,50.0,3.2e-05,0.024722
1918,00:12:51,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.929150915184547,27.929150915184547,22.07084908481546,22.07084908481546,302.8268578577366,293.00845604004985,0.16671456589856826,44.14169816963089,2.78e-06,50.0,3.2e-05,0.024721
1919,00:12:52,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92894583447331,27.92894583447331,22.071054165526697,22.071054165526697,302.82685519154,293.00845603775497,0.16671457015173033,44.14210833105338,2.78e-06,50.0,3.2e-05,0.024721
1920,00:12:53,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92874134358903,27.92874134358903,22.071258656410976,22.071258656410976,302.8268525331275,293.0084560354668,0.16671457440253096,44.14251731282193,2.78e-06,50.0,3.2e-05,0.024721
1921,00:12:54,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.928537440831196,27.928537440831196,22.07146255916881,22.07146255916881,302.8268498824762,293.0084560331853,0.1667145786509714,44.142925118337594,2.78e-06,50.0,3.2e-05,0.02472
1922,00:12:55,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.928334124504197,27.928334124504197,22.07166587549581,22.07166587549581,302.8268472395633,293.00845603091045,0.166714582897053,44.1433317509916,2.78e-06,50.0,3.2e-05,0.02472
1923,00:12:56,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.928131392917336,27.928131392917336,22.07186860708267,22.07186860708267,302.82684460436604,293.00845602864223,0.16671458714077705,44.14373721416533,2.78e-06,50.0,3.2e-05,0.02472
1924,00:12:57,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92792924438481,27.92792924438481,22.072070755615197,22.072070755615197,302.82684197686183,293.00845602638066,0.16671459138214487,44.14414151123037,2.78e-06,50.0,3.2e-05,0.024719
1925,00:12:58,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.927727677225686,27.927727677225686,22.07227232277432,22.07227232277432,302.82683935702806,293.00845602412573,0.16671459562115773,44.14454464554862,2.78e-06,50.0,3.2e-05,0.024719
1926,00:12:59,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92752668976389,27.92752668976389,22.072473310236116,22.072473310236116,302.8268367448422,293.0084560218773,0.16671459985781698,44.14494662047221,2.78e-06,50.0,3.2e-05,0.024719
1927,00:13:00,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92732628032821,27.92732628032821,22.072673719671798,22.072673719671798,302.82683414028173,293.0084560196355,0.1667146040921239,44.145347439343574,2.78e-06,50.0,3.2e-05,0.024718
1928,00:13:01,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92712644725225,27.92712644725225,22.072873552747758,22.072873552747758,302.8268315433243,293.00845601740025,0.16671460832407986,44.145747105495495,2.78e-06,50.0,3.2e-05,0.024718
1929,00:13:02,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92692718887444,27.92692718887444,22.073072811125567,22.073072811125567,302.8268289539476,293.00845601517153,0.1667146125536861,44.14614562225111,2.78e-06,50.0,3.2e-05,0.024718
1930,00:13:03,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.926728503538026,27.926728503538026,22.07327149646198,22.07327149646198,302.8268263721293,293.00845601294924,0.16671461678094393,44.14654299292394,2.78e-06,50.0,3.2e-05,0.024717
1931,00:13:04,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92653038959103,27.92653038959103,22.073469610408978,22.073469610408978,302.8268237978472,293.0084560107335,0.16671462100585469,44.14693922081794,2.78e-06,50.0,3.2e-05,0.024717
1932,00:13:05,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92633284538626,27.92633284538626,22.073667154613748,22.073667154613748,302.8268212310793,293.0084560085242,0.16671462522841962,44.14733430922747,2.78e-06,50.0,3.2e-05,0.024716
1933,00:13:06,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.926135869281282,27.926135869281282,22.073864130718725,22.073864130718725,302.8268186718034,293.00845600632135,0.16671462944864007,44.14772826143742,2.78e-06,50.0,3.2e-05,0.024716
1934,00:13:07,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.925939459638425,27.925939459638425,22.074060540361582,22.074060540361582,302.82681611999755,293.0084560041249,0.16671463366651734,44.14812108072314,2.78e-06,50.0,3.2e-05,0.024716
1935,00:13:08,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92574361482474,27.92574361482474,22.074256385175268,22.074256385175268,302.8268135756398,293.0084560019349,0.16671463788205274,44.148512770350514,2.78e-06,50.0,3.2e-05,0.024715
1936,00:13:09,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.925548333212,27.925548333212,22.074451666788008,22.074451666788008,302.8268110387083,293.00845599975133,0.16671464209524756,44.148903333575994,2.78e-06,50.0,3.2e-05,0.024715
1937,00:13:10,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.925353613176693,27.925353613176693,22.074646386823314,22.074646386823314,302.8268085091812,293.0084559975741,0.16671464630610308,44.14929277364661,2.78e-06,50.0,3.2e-05,0.024715
1938,00:13:12,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.925159453100008,27.925159453100008,22.0748405469,22.0748405469,302.8268059870368,293.0084559954032,0.16671465051462062,44.14968109379998,2.78e-06,50.0,3.2e-05,0.024714
1939,00:13:13,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.924965851367798,27.924965851367798,22.07503414863221,22.07503414863221,302.8268034722534,293.00845599323867,0.16671465472080146,44.1500682972644,2.78e-06,50.0,3.2e-05,0.024714
1940,00:13:14,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.9247728063706,27.9247728063706,22.075227193629406,22.075227193629406,302.8268009648094,293.0084559910804,0.16671465892464693,44.15045438725878,2.78e-06,50.0,3.2e-05,0.024714
1941,00:13:15,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.924580316503594,27.924580316503594,22.075419683496413,22.075419683496413,302.8267984646833,293.00845598892846,0.1667146631261583,44.1508393669928,2.78e-06,50.0,3.2e-05,0.024713
1942,00:13:16,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.924388380166608,27.924388380166608,22.0756116198334,22.0756116198334,302.8267959718535,293.00845598678285,0.16671466732533685,44.151223239666784,2.78e-06,50.0,3.2e-05,0.024713
1943,00:13:17,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92419699576409,27.92419699576409,22.07580300423592,22.07580300423592,302.8267934862987,293.00845598464343,0.1667146715221839,44.15160600847181,2.78e-06,50.0,3.2e-05,0.024713
1944,00:13:18,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.9240061617051,27.9240061617051,22.075993838294906,22.075993838294906,302.82679100799743,293.00845598251027,0.16671467571670073,44.15198767658979,2.78e-06,50.0,3.2e-05,0.024712
1945,00:13:19,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.923815876403317,27.923815876403317,22.07618412359669,22.07618412359669,302.82678853692846,293.0084559803834,0.16671467990888866,44.15236824719335,2.78e-06,50.0,3.2e-05,0.024712
1946,00:13:20,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.923626138276983,27.923626138276983,22.076373861723024,22.076373861723024,302.8267860730706,293.0084559782627,0.16671468409874898,44.152747723446026,2.78e-06,50.0,3.2e-05,0.024712
1947,00:13:21,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92343694574892,27.92343694574892,22.076563054251086,22.076563054251086,302.8267836164025,293.0084559761481,0.16671468828628297,44.15312610850215,2.78e-06,50.0,3.2e-05,0.024711
1948,00:13:22,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92324829724652,27.92324829724652,22.076751702753487,22.076751702753487,302.8267811669033,293.0084559740398,0.1667146924714919,44.15350340550695,2.78e-06,50.0,3.2e-05,0.024711
1949,00:13:23,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.923060191201714,27.923060191201714,22.076939808798294,22.076939808798294,302.8267787245518,293.0084559719376,0.1667146966543771,44.15387961759657,2.78e-06,50.0,3.2e-05,0.024711
1950,00:13:24,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92287262605096,27.92287262605096,22.077127373949047,22.077127373949047,302.826776289327,293.0084559698415,0.16671470083493983,44.15425474789807,2.78e-06,50.0,3.2e-05,0.02471
1951,00:13:25,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92268560023525,27.92268560023525,22.077314399764756,22.077314399764756,302.82677386120804,293.00845596775156,0.16671470501318142,44.15462879952949,2.78e-06,50.0,3.2e-05,0.02471
1952,00:13:26,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92249911220008,27.92249911220008,22.07750088779993,22.07750088779993,302.82677144017407,293.0084559656677,0.1667147091891031,44.155001775599835,2.78e-06,50.0,3.2e-05,0.02471
1953,00:13:27,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92231316039543,27.92231316039543,22.077686839604578,22.077686839604578,302.82676902620426,293.00845596358994,0.1667147133627062,44.155373679209134,2.78e-06,50.0,3.2e-05,0.024709
1954,00:13:28,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92212774327577,27.92212774327577,22.077872256724238,22.077872256724238,302.82676661927786,293.0084559615182,0.166714717533992,44.15574451344846,2.78e-06,50.0,3.2e-05,0.024709
1955,00:13:29,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.921942859300035,27.921942859300035,22.078057140699972,22.078057140699972,302.82676421937424,293.0084559594526,0.16671472170296178,44.156114281399915,2.78e-06,50.0,3.2e-05,0.024709
1956,00:13:30,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92175850693162,27.92175850693162,22.078241493068386,22.078241493068386,302.82676182647276,293.0084559573929,0.16671472586961683,44.156482986136744,2.78e-06,50.0,3.2e-05,0.024708
1957,00:13:31,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.921574684638355,27.921574684638355,22.078425315361653,22.078425315361653,302.82675944055285,293.0084559553393,0.16671473003395845,44.15685063072329,2.78e-06,50.0,3.2e-05,0.024708
1958,00:13:32,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.921391390892502,27.921391390892502,22.078608609107505,22.078608609107505,302.82675706159404,293.0084559532916,0.1667147341959879,44.15721721821498,2.78e-06,50.0,3.2e-05,0.024708
1959,00:13:33,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.921208624170745,27.921208624170745,22.07879137582926,22.07879137582926,302.826754689576,293.00845595125,0.16671473835570647,44.157582751658495,2.78e-06,50.0,3.2e-05,0.024707
1960,00:13:34,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.921026382954164,27.921026382954164,22.078973617045843,22.078973617045843,302.8267523244782,293.00845594921424,0.16671474251311544,44.157947234091665,2.78e-06,50.0,3.2e-05,0.024707
1961,00:13:35,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92084466572823,27.92084466572823,22.07915533427178,22.07915533427178,302.8267499662804,293.0084559471845,0.16671474666821612,44.158310668543535,2.78e-06,50.0,3.2e-05,0.024707
1962,00:13:36,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92066347098279,27.92066347098279,22.079336529017215,22.079336529017215,302.8267476149623,293.0084559451607,0.16671475082100976,44.1586730580344,2.78e-06,50.0,3.2e-05,0.024706
1963,00:13:37,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.920482797212067,27.920482797212067,22.07951720278794,22.07951720278794,302.82674527050375,293.0084559431427,0.16671475497149763,44.15903440557586,2.78e-06,50.0,3.2e-05,0.024706
1964,00:13:38,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.920302642914628,27.920302642914628,22.07969735708538,22.07969735708538,302.82674293288466,293.00845594113065,0.16671475911968103,44.159394714170745,2.78e-06,50.0,3.2e-05,0.024706
1965,00:13:39,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.92012300659338,27.92012300659338,22.07987699340663,22.07987699340663,302.82674060208495,293.0084559391245,0.16671476326556128,44.159753986813236,2.78e-06,50.0,3.2e-05,0.024705
1966,00:13:40,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.919943886755554,27.919943886755554,22.080056113244453,22.080056113244453,302.8267382780846,293.00845593712415,0.1667147674091396,44.16011222648888,2.78e-06,50.0,3.2e-05,0.024705
1967,00:13:41,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.919765281912703,27.919765281912703,22.080234718087304,22.080234718087304,302.8267359608635,293.00845593512963,0.16671477155041728,44.16046943617459,2.78e-06,50.0,3.2e-05,0.024705
1968,00:13:42,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.919587190580682,27.919587190580682,22.080412809419325,22.080412809419325,302.826733650402,293.00845593314097,0.16671477568939563,44.16082561883863,2.78e-06,50.0,3.2e-05,0.024705
1969,00:13:43,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.919409611279633,27.919409611279633,22.080590388720374,22.080590388720374,302.82673134668016,293.0084559311581,0.16671477982607588,44.16118077744072,2.78e-06,50.0,3.2e-05,0.024704
1970,00:13:44,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.91923254253397,27.91923254253397,22.080767457466038,22.080767457466038,302.82672904967814,293.00845592918097,0.16671478396045933,44.161534914932055,2.78e-06,50.0,3.2e-05,0.024704
1971,00:13:45,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.91905598287238,27.91905598287238,22.080944017127628,22.080944017127628,302.8267267593763,293.00845592720964,0.16671478809254725,44.161888034255234,2.78e-06,50.0,3.2e-05,0.024704
1972,00:13:46,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.9188799308278,27.9188799308278,22.081120069172208,22.081120069172208,302.826724475755,293.00845592524405,0.16671479222234092,44.16224013834439,2.78e-06,50.0,3.2e-05,0.024703
1973,00:13:47,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.918704384937406,27.918704384937406,22.0812956150626,22.0812956150626,302.8267221987946,293.00845592328426,0.16671479634984163,44.16259123012518,2.78e-06,50.0,3.2e-05,0.024703
1974,00:13:48,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.9185293437426,27.9185293437426,22.08147065625741,22.08147065625741,302.8267199284755,293.0084559213301,0.1667148004750506,44.16294131251479,2.78e-06,50.0,3.2e-05,0.024703
1975,00:13:49,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.918354805789,27.918354805789,22.081645194211006,22.081645194211006,302.8267176647783,293.0084559193817,0.16671480459796917,44.16329038842199,2.78e-06,50.0,3.2e-05,0.024702
1976,00:13:50,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,27.918180769626435,27.918180769626435,22.081819230373572,22.081819230373572,302.82671540768354,293.00845591743894,0.16671480871859856,44.16363846074712,2.78e-06,50.0,3.2e-05,0.024702
