Serial_No,Time,FA0,FB0,CAin,CBin,T0,Q,Tcin,Fc,Ca,Cb,Cc,Cd,T,Tc,h,Xa
487,16:44:33,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.842,43.842,23.1548,23.1548,298.6895,293.3243,0.5006,12.3161
488,16:44:34,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.8154,43.8154,23.1437,23.1437,298.6867,293.3241,0.5006,12.3691
489,16:44:35,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.789,43.789,23.1326,23.1326,298.684,293.3239,0.5006,12.4219
490,16:44:36,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.7627,43.7627,23.1214,23.1214,298.6812,293.3238,0.5006,12.4745
491,16:44:37,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.7366,43.7366,23.1102,23.1102,298.6785,293.3236,0.5006,12.5269
492,16:44:38,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.7105,43.7105,23.099,23.099,298.6758,293.3234,0.5006,12.579
493,16:44:39,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.6845,43.6845,23.0878,23.0878,298.6731,293.3233,0.5006,12.631
494,16:44:40,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.6587,43.6587,23.0765,23.0765,298.6704,293.3231,0.5006,12.6827
495,16:44:41,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.6329,43.6329,23.0652,23.0652,298.6677,293.3229,0.5006,12.7341
496,16:44:42,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.6073,43.6073,23.0539,23.0539,298.6651,293.3228,0.5006,12.7854
497,16:44:43,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.5818,43.5818,23.0426,23.0426,298.6624,293.3226,0.5006,12.8364
498,16:44:44,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.5564,43.5564,23.0312,23.0312,298.6598,293.3225,0.5006,12.8872
499,16:44:45,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.5311,43.5311,23.0198,23.0198,298.6572,293.3223,0.5006,12.9378
500,16:44:46,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.5059,43.5059,23.0083,23.0083,298.6545,293.3221,0.5006,12.9882
501,16:44:47,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.4808,43.4808,22.9969,22.9969,298.6519,293.322,0.5006,13.0384
502,16:44:48,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.4558,43.4558,22.9854,22.9854,298.6493,293.3218,0.5006,13.0884
503,16:44:49,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.4309,43.4309,22.9739,22.9739,298.6467,293.3217,0.5006,13.1381
504,16:44:50,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.4062,43.4062,22.9624,22.9624,298.6442,293.3215,0.5006,13.1876
505,16:44:51,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.3815,43.3815,22.9508,22.9508,298.6416,293.3213,0.5006,13.237
506,16:44:52,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.357,43.357,22.9392,22.9392,298.6391,293.3212,0.5006,13.2861
507,16:44:53,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.3325,43.3325,22.9276,22.9276,298.6365,293.321,0.5006,13.335
508,16:44:54,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.3082,43.3082,22.916,22.916,298.634,293.3209,0.5006,13.3837
509,16:44:55,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.2839,43.2839,22.9043,22.9043,298.6315,293.3207,0.5006,13.4322
510,16:44:56,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.2598,43.2598,22.8926,22.8926,298.6289,293.3206,0.5006,13.4804
511,16:44:57,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.2357,43.2357,22.8809,22.8809,298.6264,293.3204,0.5006,13.5285
512,16:44:58,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.2118,43.2118,22.8692,22.8692,298.624,293.3203,0.5006,13.5764
513,16:44:59,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.188,43.188,22.8574,22.8574,298.6215,293.3201,0.5006,13.6241
514,16:45:00,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.1642,43.1642,22.8457,22.8457,298.619,293.32,0.5006,13.6715
515,16:45:01,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.1406,43.1406,22.8339,22.8339,298.6166,293.3198,0.5006,13.7188
516,16:45:02,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.1171,43.1171,22.822,22.822,298.6141,293.3197,0.5006,13.7658
517,16:45:03,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.0936,43.0936,22.8102,22.8102,298.6117,293.3195,0.5006,13.8127
518,16:45:04,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.0703,43.0703,22.7983,22.7983,298.6092,293.3194,0.5006,13.8594
519,16:45:05,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.0471,43.0471,22.7865,22.7865,298.6068,293.3192,0.5006,13.9058
520,16:45:06,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.0239,43.0239,22.7746,22.7746,298.6044,293.3191,0.5006,13.9521
521,16:45:07,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,43.0009,43.0009,22.7626,22.7626,298.602,293.3189,0.5006,13.9982
522,16:45:08,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.978,42.978,22.7507,22.7507,298.5996,293.3188,0.5006,14.0441
523,16:45:09,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.9551,42.9551,22.7387,22.7387,298.5973,293.3186,0.5006,14.0898
524,16:45:10,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.9324,42.9324,22.7267,22.7267,298.5949,293.3185,0.5006,14.1352
525,16:45:11,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.9097,42.9097,22.7147,22.7147,298.5925,293.3183,0.5006,14.1805
526,16:45:12,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.8872,42.8872,22.7027,22.7027,298.5902,293.3182,0.5006,14.2257
527,16:45:13,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.8647,42.8647,22.6907,22.6907,298.5879,293.318,0.5006,14.2706
528,16:45:14,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.8423,42.8423,22.6786,22.6786,298.5855,293.3179,0.5006,14.3153
529,16:45:15,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.8201,42.8201,22.6666,22.6666,298.5832,293.3178,0.5006,14.3598
530,16:45:16,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.7979,42.7979,22.6545,22.6545,298.5809,293.3176,0.5006,14.4042
531,16:45:17,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.7758,42.7758,22.6423,22.6423,298.5786,293.3175,0.5006,14.4484
532,16:45:18,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.7538,42.7538,22.6302,22.6302,298.5763,293.3173,0.5006,14.4923
533,16:45:19,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.7319,42.7319,22.6181,22.6181,298.574,293.3172,0.5006,14.5361
534,16:45:20,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.7101,42.7101,22.6059,22.6059,298.5718,293.3171,0.5006,14.5797
535,16:45:21,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.6884,42.6884,22.5937,22.5937,298.5695,293.3169,0.5006,14.6232
536,16:45:22,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.6668,42.6668,22.5815,22.5815,298.5673,293.3168,0.5006,14.6664
537,16:45:23,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.6453,42.6453,22.5693,22.5693,298.565,293.3166,0.5006,14.7095
538,16:45:24,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.6238,42.6238,22.5571,22.5571,298.5628,293.3165,0.5006,14.7523
539,16:45:25,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.6025,42.6025,22.5448,22.5448,298.5606,293.3164,0.5006,14.795
540,16:45:26,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.5812,42.5812,22.5326,22.5326,298.5584,293.3162,0.5006,14.8376
541,16:45:27,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.5601,42.5601,22.5203,22.5203,298.5562,293.3161,0.5006,14.8799
542,16:45:28,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.539,42.539,22.508,22.508,298.554,293.316,0.5006,14.9221
543,16:45:29,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.518,42.518,22.4957,22.4957,298.5518,293.3158,0.5006,14.964
544,16:45:30,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.4971,42.4971,22.4834,22.4834,298.5496,293.3157,0.5006,15.0058
545,16:45:31,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.4763,42.4763,22.471,22.471,298.5474,293.3156,0.5006,15.0475
546,16:45:32,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.4555,42.4555,22.4587,22.4587,298.5453,293.3154,0.5006,15.0889
547,16:45:33,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.4349,42.4349,22.4463,22.4463,298.5431,293.3153,0.5006,15.1302
548,16:45:34,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.4143,42.4143,22.434,22.434,298.541,293.3152,0.5006,15.1713
549,16:45:35,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.3939,42.3939,22.4216,22.4216,298.5389,293.315,0.5006,15.2123
550,16:45:36,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.3735,42.3735,22.4092,22.4092,298.5368,293.3149,0.5006,15.253
551,16:45:37,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.3532,42.3532,22.3968,22.3968,298.5346,293.3148,0.5006,15.2936
552,16:45:38,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.333,42.333,22.3843,22.3843,298.5325,293.3146,0.5006,15.334
553,16:45:40,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.3129,42.3129,22.3719,22.3719,298.5305,293.3145,0.5006,15.3743
554,16:45:41,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.2928,42.2928,22.3594,22.3594,298.5284,293.3144,0.5006,15.4144
555,16:45:42,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.2728,42.2728,22.347,22.347,298.5263,293.3143,0.5006,15.4543
556,16:45:43,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.253,42.253,22.3345,22.3345,298.5242,293.3141,0.5006,15.4941
557,16:45:44,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.2332,42.2332,22.322,22.322,298.5222,293.314,0.5006,15.5336
558,16:45:45,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.2135,42.2135,22.3095,22.3095,298.5201,293.3139,0.5006,15.5731
559,16:45:46,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.1938,42.1938,22.297,22.297,298.5181,293.3138,0.5006,15.6123
560,16:45:47,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.1743,42.1743,22.2845,22.2845,298.516,293.3136,0.5006,15.6514
561,16:45:48,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.1548,42.1548,22.2719,22.2719,298.514,293.3135,0.5006,15.6903
562,16:45:49,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.1355,42.1355,22.2594,22.2594,298.512,293.3134,0.5006,15.7291
563,16:45:50,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.1162,42.1162,22.2468,22.2468,298.51,293.3133,0.5006,15.7677
564,16:45:51,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.0969,42.0969,22.2343,22.2343,298.508,293.3131,0.5006,15.8061
565,16:45:52,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.0778,42.0778,22.2217,22.2217,298.506,293.313,0.5006,15.8444
566,16:45:53,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.0587,42.0587,22.2091,22.2091,298.504,293.3129,0.5006,15.8825
567,16:45:54,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.0398,42.0398,22.1965,22.1965,298.5021,293.3128,0.5006,15.9205
568,16:45:55,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.0208,42.0208,22.1839,22.1839,298.5001,293.3127,0.5006,15.9583
569,16:45:56,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,42.002,42.002,22.1713,22.1713,298.4981,293.3125,0.5006,15.9959
570,16:45:57,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.9833,41.9833,22.1587,22.1587,298.4962,293.3124,0.5006,16.0334
571,16:45:58,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.9646,41.9646,22.1461,22.1461,298.4943,293.3123,0.5006,16.0708
572,16:45:59,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.946,41.946,22.1334,22.1334,298.4923,293.3122,0.5006,16.1079
573,16:46:00,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.9275,41.9275,22.1208,22.1208,298.4904,293.3121,0.5006,16.145
574,16:46:01,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.9091,41.9091,22.1081,22.1081,298.4885,293.3119,0.5006,16.1818
575,16:46:02,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.8907,41.8907,22.0955,22.0955,298.4866,293.3118,0.5006,16.2186
576,16:46:03,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.8724,41.8724,22.0828,22.0828,298.4847,293.3117,0.5007,16.2551
577,16:46:04,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.8542,41.8542,22.0701,22.0701,298.4828,293.3116,0.5007,16.2915
578,16:46:05,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.8361,41.8361,22.0574,22.0574,298.4809,293.3115,0.5007,16.3278
579,16:46:06,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.8181,41.8181,22.0447,22.0447,298.479,293.3114,0.5007,16.3639
580,16:46:07,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.8001,41.8001,22.0321,22.0321,298.4772,293.3113,0.5007,16.3998
581,16:46:08,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.7822,41.7822,22.0193,22.0193,298.4753,293.3111,0.5007,16.4357
582,16:46:09,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.7643,41.7643,22.0066,22.0066,298.4735,293.311,0.5007,16.4713
583,16:46:10,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.7466,41.7466,21.9939,21.9939,298.4716,293.3109,0.5007,16.5068
584,16:46:11,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.7289,41.7289,21.9812,21.9812,298.4698,293.3108,0.5007,16.5422
585,16:46:12,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.7113,41.7113,21.9685,21.9685,298.468,293.3107,0.5007,16.5774
586,16:46:13,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.6938,41.6938,21.9557,21.9557,298.4661,293.3106,0.5007,16.6125
587,16:46:14,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.6763,41.6763,21.943,21.943,298.4643,293.3105,0.5007,16.6474
588,16:46:15,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.6589,41.6589,21.9302,21.9302,298.4625,293.3104,0.5007,16.6822
589,16:46:16,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.6416,41.6416,21.9175,21.9175,298.4607,293.3102,0.5007,16.7168
590,16:46:17,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.6243,41.6243,21.9047,21.9047,298.4589,293.3101,0.5007,16.7513
591,16:46:18,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.6072,41.6072,21.892,21.892,298.4572,293.31,0.5007,16.7857
592,16:46:19,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.5901,41.5901,21.8792,21.8792,298.4554,293.3099,0.5007,16.8199
593,16:46:20,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.573,41.573,21.8664,21.8664,298.4536,293.3098,0.5007,16.8539
594,16:46:21,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.5561,41.5561,21.8536,21.8536,298.4519,293.3097,0.5007,16.8879
595,16:46:22,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.5392,41.5392,21.8409,21.8409,298.4501,293.3096,0.5007,16.9216
596,16:46:23,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.5224,41.5224,21.8281,21.8281,298.4484,293.3095,0.5007,16.9553
597,16:46:24,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.5056,41.5056,21.8153,21.8153,298.4466,293.3094,0.5007,16.9888
598,16:46:25,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.4889,41.4889,21.8025,21.8025,298.4449,293.3093,0.5007,17.0222
599,16:46:26,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.4723,41.4723,21.7897,21.7897,298.4432,293.3092,0.5007,17.0554
600,16:46:27,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.4558,41.4558,21.7769,21.7769,298.4415,293.3091,0.5007,17.0885
601,16:46:28,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.4393,41.4393,21.7641,21.7641,298.4397,293.309,0.5007,17.1214
602,16:46:29,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.4229,41.4229,21.7513,21.7513,298.438,293.3089,0.5007,17.1543
603,16:46:30,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.4065,41.4065,21.7385,21.7385,298.4364,293.3087,0.5007,17.1869
604,16:46:31,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.3903,41.3903,21.7256,21.7256,298.4347,293.3086,0.5007,17.2195
605,16:46:32,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.3741,41.3741,21.7128,21.7128,298.433,293.3085,0.5007,17.2519
606,16:46:33,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.3579,41.3579,21.7,21.7,298.4313,293.3084,0.5007,17.2842
607,16:46:34,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.3418,41.3418,21.6872,21.6872,298.4297,293.3083,0.5007,17.3163
608,16:46:35,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.3258,41.3258,21.6744,21.6744,298.428,293.3082,0.5007,17.3483
609,16:46:36,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.3099,41.3099,21.6615,21.6615,298.4263,293.3081,0.5007,17.3802
610,16:46:37,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.294,41.294,21.6487,21.6487,298.4247,293.308,0.5007,17.412
611,16:46:38,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.2782,41.2782,21.6359,21.6359,298.4231,293.3079,0.5007,17.4436
612,16:46:39,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.2625,41.2625,21.623,21.623,298.4214,293.3078,0.5007,17.4751
613,16:46:40,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.2468,41.2468,21.6102,21.6102,298.4198,293.3077,0.5007,17.5064
614,16:46:41,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.2312,41.2312,21.5974,21.5974,298.4182,293.3076,0.5007,17.5377
615,16:46:42,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.2156,41.2156,21.5845,21.5845,298.4166,293.3075,0.5007,17.5688
616,16:46:43,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.2001,41.2001,21.5717,21.5717,298.415,293.3074,0.5007,17.5997
617,16:46:44,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.1847,41.1847,21.5589,21.5589,298.4134,293.3073,0.5007,17.6306
618,16:46:45,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.1693,41.1693,21.546,21.546,298.4118,293.3072,0.5007,17.6613
619,16:46:46,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.154,41.154,21.5332,21.5332,298.4102,293.3071,0.5007,17.6919
620,16:46:47,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.1388,41.1388,21.5203,21.5203,298.4086,293.307,0.5007,17.7224
621,16:46:48,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.1236,41.1236,21.5075,21.5075,298.4071,293.307,0.5007,17.7527
622,16:46:49,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.1085,41.1085,21.4946,21.4946,298.4055,293.3069,0.5007,17.7829
623,16:46:50,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.0935,41.0935,21.4818,21.4818,298.404,293.3068,0.5007,17.813
624,16:46:51,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.0785,41.0785,21.469,21.469,298.4024,293.3067,0.5007,17.843
625,16:46:52,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.0636,41.0636,21.4561,21.4561,298.4009,293.3066,0.5007,17.8728
626,16:46:53,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.0487,41.0487,21.4433,21.4433,298.3993,293.3065,0.5007,17.9026
627,16:46:54,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.0339,41.0339,21.4304,21.4304,298.3978,293.3064,0.5007,17.9322
628,16:46:55,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.0192,41.0192,21.4176,21.4176,298.3963,293.3063,0.5007,17.9616
629,16:46:56,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,41.0045,41.0045,21.4047,21.4047,298.3948,293.3062,0.5007,17.991
630,16:46:57,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.9899,40.9899,21.3919,21.3919,298.3932,293.3061,0.5007,18.0202
631,16:46:58,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.9753,40.9753,21.3791,21.3791,298.3917,293.306,0.5007,18.0494
632,16:46:59,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.9608,40.9608,21.3662,21.3662,298.3902,293.3059,0.5007,18.0784
633,16:47:00,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.9464,40.9464,21.3534,21.3534,298.3888,293.3058,0.5007,18.1072
634,16:47:01,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.932,40.932,21.3405,21.3405,298.3873,293.3057,0.5007,18.136
635,16:47:02,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.9177,40.9177,21.3277,21.3277,298.3858,293.3056,0.5007,18.1646
636,16:47:02,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.9034,40.9034,21.3149,21.3149,298.3843,293.3056,0.5007,18.1932
637,16:47:03,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.8892,40.8892,21.302,21.302,298.3829,293.3055,0.5007,18.2216
638,16:47:04,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.8751,40.8751,21.2892,21.2892,298.3814,293.3054,0.5007,18.2499
639,16:47:05,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.861,40.861,21.2764,21.2764,298.3799,293.3053,0.5007,18.278
