Serial_No,Time,Fin,Ca0,Cb0,T0,Q,Tcin,Fc,Ca,Cb,Cc,Cd,T,Tc,h,Xa
137,17:26:33,0.05,100,100,333,0,300,0.001,11.217587610124589,11.217587610124589,88.78241238987441,88.78241238987441,333.9822128003149,300.8548340588877,1.8783831671545976,88.78241238987542
138,17:26:34,0.05,100,100,333,0,300,0.001,11.082881539279253,11.082881539279253,88.91711846071978,88.91711846071978,333.9838381873135,300.8703299894107,1.9256249195574315,88.91711846072074
139,17:26:35,0.05,100,100,333,0,300,0.001,10.953044171525635,10.953044171525635,89.04695582847343,89.04695582847343,333.98540548290424,300.88574036662624,1.9728326389286035,89.04695582847437
140,17:26:36,0.05,100,100,333,0,300,0.001,10.827788295339683,10.827788295339683,89.1722117046594,89.1722117046594,333.9869181106767,300.90106563452076,2.020006759059991,89.17221170466031
141,17:26:37,0.05,100,100,333,0,300,0.001,10.70684991084789,10.70684991084789,89.29315008915121,89.29315008915121,333.9883792175156,300.9163062365602,2.0671476981504107,89.2931500891521
142,17:26:38,0.05,100,100,333,0,300,0.001,10.589985869876367,10.589985869876367,89.41001413012276,89.41001413012276,333.98979170173715,300.931462615536,2.114255859717907,89.41001413012363
143,17:26:39,0.05,100,100,333,0,300,0.001,10.47697180299322,10.47697180299322,89.52302819700593,89.52302819700593,333.9911582378029,300.9465352134285,2.161331633439019,89.52302819700678
144,17:26:40,0.05,100,100,333,0,300,0.001,10.367600293167122,10.367600293167122,89.63239970683205,89.63239970683205,333.9924812980933,300.9615244712843,2.208375395922371,89.63239970683287
145,17:26:41,0.05,100,100,333,0,300,0.001,10.261679262083657,10.261679262083657,89.73832073791553,89.73832073791553,333.99376317214603,300.9764308291072,2.2553875114230566,89.73832073791634
146,17:26:42,0.05,100,100,333,0,300,0.001,10.159030540446533,10.159030540446533,89.84096945955267,89.84096945955267,333.9950059837001,300.99125472575975,2.30236833250351,89.84096945955346
147,17:26:43,0.05,100,100,333,0,300,0.001,10.05948859796287,10.05948859796287,89.94051140203635,89.94051140203635,333.9962117058365,301.00599659887564,2.3493182006459175,89.94051140203713
148,17:26:44,0.05,100,100,333,0,300,0.001,9.962899412342862,9.962899412342862,90.03710058765637,90.03710058765637,333.9973821744614,301.02065688478064,2.39623744682064,90.03710058765714
149,17:26:45,0.05,100,100,333,0,300,0.001,9.869119459672405,9.869119459672405,90.13088054032684,90.13088054032684,333.9985191003419,301.0352360184218,2.443126392014632,90.1308805403276
150,17:26:46,0.05,100,100,333,0,300,0.001,9.778014811051795,9.778014811051795,90.22198518894746,90.22198518894746,333.9996240798753,301.04973443330374,2.4899853477234,90.22198518894821
151,17:26:47,0.05,100,100,333,0,300,0.001,9.689460322523573,9.689460322523573,90.31053967747569,90.31053967747569,334.0006986047458,301.06415256143157,2.536814616409678,90.31053967747643
152,17:26:48,0.05,100,100,333,0,300,0.001,9.603338907107917,9.603338907107917,90.39666109289136,90.39666109289136,334.0017440706028,301.07849083325925,2.583614491931656,90.39666109289209
153,17:26:49,0.05,100,100,333,0,300,0.001,9.519540879283086,9.519540879283086,90.48045912071622,90.48045912071622,334.0027617848747,301.0927496776435,2.630385259943318,90.48045912071692
154,17:26:50,0.05,100,100,333,0,300,0.001,9.4379633635377,9.4379633635377,90.56203663646163,90.56203663646163,334.0037529738196,301.10692952180216,2.6771271982691727,90.5620366364623
155,17:26:51,0.05,100,100,333,0,300,0.001,9.358509759719082,9.358509759719082,90.64149024028025,90.64149024028025,334.00471878889863,301.12103079127695,2.7238405772554555,90.64149024028092
156,17:26:52,0.05,100,100,333,0,300,0.001,9.281089258839426,9.281089258839426,90.71891074115992,90.71891074115992,334.00566031254755,301.13505390989974,2.7705256600996613,90.71891074116057
157,17:26:53,0.05,100,100,333,0,300,0.001,9.205616403804022,9.205616403804022,90.79438359619533,90.79438359619533,334.00657856341314,301.1489992997628,2.8171827031600998,90.79438359619598
158,17:26:54,0.05,100,100,333,0,300,0.001,9.132010690215397,9.132010690215397,90.86798930978397,90.86798930978397,334.0074745011115,301.16286738119175,2.863811956247003,90.8679893097846
159,17:26:55,0.05,100,100,333,0,300,0.001,9.060196203000636,9.060196203000636,90.93980379699875,90.93980379699875,334.0083490305597,301.1766585727215,2.910413662896576,90.93980379699937
160,17:26:56,0.05,100,100,333,0,300,0.001,8.99010128512188,8.99010128512188,91.00989871487751,91.00989871487751,334.0092030059244,301.1903732910751,2.956988060629254,91.00989871487812
161,17:26:57,0.05,100,100,333,0,300,0.001,8.921658235073465,8.921658235073465,91.07834176492592,91.07834176492592,334.01003723422804,301.2040119511442,3.0035353811933176,91.07834176492653
162,17:26:58,0.05,100,100,333,0,300,0.001,8.854803030254095,8.854803030254095,91.1451969697453,91.1451969697453,334.01085247864575,301.2175749659725,3.050055850794916,91.14519696974591
163,17:26:59,0.05,100,100,333,0,300,0.001,8.789475073637188,8.789475073637188,91.21052492636221,91.21052492636221,334.0116494615253,301.23106274674086,3.096549690315456,91.21052492636281
164,17:27:00,0.05,100,100,333,0,300,0.001,8.725616961454271,8.725616961454271,91.27438303854514,91.27438303854514,334.01242886715596,301.24447570275385,3.1430171155172424,91.27438303854572
165,17:27:01,0.05,100,100,333,0,300,0.001,8.663174269861129,8.663174269861129,91.3368257301383,91.3368257301383,334.01319134431145,301.2578142414287,3.1894583372381637,91.33682573013887
166,17:27:02,0.05,100,100,333,0,300,0.001,8.602095358779584,8.602095358779584,91.39790464121985,91.39790464121985,334.01393750858784,301.2710787682852,3.2358735615761702,91.39790464122042
167,17:27:03,0.05,100,100,333,0,300,0.001,8.542331191303473,8.542331191303473,91.45766880869597,91.45766880869597,334.0146679445564,301.28426968693697,3.2822629900642184,91.45766880869652
168,17:27:04,0.05,100,100,333,0,300,0.001,8.483835167229385,8.483835167229385,91.51616483277007,91.51616483277007,334.0153832077473,301.2973873990845,3.3286268198363067,91.51616483277061
169,17:27:05,0.05,100,100,333,0,300,0.001,8.426562969424266,8.426562969424266,91.57343703057519,91.57343703057519,334.01608382648135,301.3104323045089,3.3749652437851796,91.57343703057573
170,17:27:06,0.05,100,100,333,0,300,0.001,8.370472421875688,8.370472421875688,91.62952757812377,91.62952757812377,334.01677030356143,301.32340480106683,3.4212784507122262,91.62952757812431
171,17:27:07,0.05,100,100,333,0,300,0.001,8.315523358388662,8.315523358388662,91.68447664161081,91.68447664161081,334.0174431178377,301.3363052846867,3.4675666254700657,91.68447664161134
172,17:27:08,0.05,100,100,333,0,300,0.001,8.26167750099759,8.26167750099759,91.73832249900188,91.73832249900188,334.01810272565655,301.34913414936545,3.513829949098273,91.73832249900241
173,17:27:09,0.05,100,100,333,0,300,0.001,8.208898347254705,8.208898347254705,91.79110165274477,91.79110165274477,334.0187495622044,301.3618917871663,3.5600685989526615,91.7911016527453
174,17:27:10,0.05,100,100,333,0,300,0.001,8.157151065638832,8.157151065638832,91.84284893436065,91.84284893436065,334.0193840427538,301.3745785882175,3.606282748828507,91.84284893436117
175,17:27:11,0.05,100,100,333,0,300,0.001,8.10640239840173,8.10640239840173,91.89359760159776,91.89359760159776,334.0200065638217,301.38719494071125,3.652472569078084,91.89359760159827
176,17:27:12,0.05,100,100,333,0,300,0.001,8.056620571234614,8.056620571234614,91.94337942876489,91.94337942876489,334.02061750424593,301.39974123090394,3.6986382267228373,91.94337942876538
177,17:27:13,0.05,100,100,333,0,300,0.001,8.00777520919592,8.00777520919592,91.99222479080359,91.99222479080359,334.0212172261873,301.4122178431166,3.7447798855605003,91.99222479080407
178,17:27:14,0.05,100,100,333,0,300,0.001,7.959837258393605,7.959837258393605,92.04016274160591,92.04016274160591,334.0218060760629,301.4246251597361,3.7908977062674585,92.0401627416064
179,17:27:15,0.05,100,100,333,0,300,0.001,7.9127789129619535,7.9127789129619535,92.08722108703756,92.08722108703756,334.02238438541644,301.43696356121677,3.8369918464966126,92.08722108703805
180,17:27:16,0.05,100,100,333,0,300,0.001,7.866573546914889,7.866573546914889,92.13342645308464,92.13342645308464,334.02295247173055,301.44923342608257,3.883062460971004,92.13342645308511
181,17:27:17,0.05,100,100,333,0,300,0.001,7.821195650495318,7.821195650495318,92.1788043495042,92.1788043495042,334.0235106391852,301.4614351309298,3.9291097015734295,92.17880434950469
182,17:27:18,0.05,100,100,333,0,300,0.001,7.776620770673994,7.776620770673994,92.22337922932553,92.22337922932553,334.02405917936693,301.4735690504298,3.9751337174322643,92.223379229326
183,17:27:19,0.05,100,100,333,0,300,0.001,7.732825455481783,7.732825455481783,92.26717454451774,92.26717454451774,334.0245983719323,301.4856355573329,4.021134655003698,92.26717454451821
184,17:27:20,0.05,100,100,333,0,300,0.001,7.68978720188671,7.68978720188671,92.31021279811281,92.31021279811281,334.0251284852292,301.49763502247185,4.067112658150577,92.31021279811328
185,17:27:21,0.05,100,100,333,0,300,0.001,7.647484406951974,7.647484406951974,92.35251559304756,92.35251559304756,334.0256497768785,301.5095678147661,4.113067868218022,92.35251559304803
186,17:27:22,0.05,100,100,333,0,300,0.001,7.605896322033508,7.605896322033508,92.39410367796602,92.39410367796602,334.02616249432043,301.52143430122624,4.159000424105999,92.3941036779665
187,17:27:23,0.05,100,100,333,0,300,0.001,7.565003009795916,7.565003009795916,92.4349969902036,92.4349969902036,334.0266668753266,301.53323484695863,4.2049104623389955,92.43499699020408
188,17:27:24,0.05,100,100,333,0,300,0.001,7.5247853038440535,7.5247853038440535,92.47521469615546,92.47521469615546,334.0271631484811,301.5449698151705,4.250798117132946,92.47521469615594
189,17:27:25,0.05,100,100,333,0,300,0.001,7.485224770784096,7.485224770784096,92.51477522921543,92.51477522921543,334.0276515336327,301.5566395671752,4.296663520459547,92.5147752292159
190,17:27:26,0.05,100,100,333,0,300,0.001,7.446303674543095,7.446303674543095,92.55369632545644,92.55369632545644,334.02813224232005,301.56824446239773,4.342506802108095,92.55369632545691
191,17:27:27,0.05,100,100,333,0,300,0.001,7.408004942789774,7.408004942789774,92.59199505720977,92.59199505720977,334.0286054781718,301.57978485838044,4.388328089744959,92.59199505721023
192,17:27:28,0.05,100,100,333,0,300,0.001,7.370312135311824,7.370312135311824,92.62968786468772,92.62968786468772,334.0290714372835,301.5912611107887,4.434127508970815,92.62968786468818
193,17:27:29,0.05,100.1,100,333,0,300,0.001,7.334250786148297,7.333135219143856,92.66686478085569,92.66686478085569,334.0295311960655,301.602673573599,4.479905183375739,92.67307613771398
194,17:27:30,0.05,100.1,100,333,0,300,0.001,7.298621606519655,7.29641406773859,92.70358593226096,92.70358593226096,334.0299854731945,301.6140225995377,4.525661234592267,92.70866972375659
195,17:27:31,0.05,100.2,100,333,0,300,0.001,7.264466600707366,7.260096704568956,92.73990329543061,92.73990329543061,334.03043488988044,301.62530853956645,4.571395782346513,92.75003333262738
196,17:27:32,0.05,100.8,100,333,0,300,0.001,7.236706245286907,7.223724257263825,92.77627574273573,92.77627574273573,334.0308849344715,301.6365317442188,4.6171089445074385,92.82072793126298
197,17:27:33,0.05,100.9,100,333,0,300,0.001,7.209494239473447,7.187005018381797,92.81299498161778,92.81299498161778,334.0313390956115,301.6476925656554,4.66280083713436,92.85481244849014
198,17:27:34,0.05,100.9,100,333,0,300,0.001,7.181922058783617,7.150118712796267,92.8498812872033,92.8498812872033,334.03179522284006,301.6587913539978,4.708471574522767,92.88213869297958
199,17:27:35,0.05,100.9,100,333,0,300,0.001,7.154187198095636,7.113257055542598,92.88674294445698,92.88674294445698,334.0322510223669,301.6698284559924,4.754121269248541,92.9096261664067
200,17:27:36,0.05,100.9,100,333,0,300,0.001,7.126432174107531,7.076557011211656,92.92344298878794,92.92344298878794,334.03270485538906,301.6808042152877,4.799750032210624,92.93713362328292
201,17:27:37,0.05,0.9,100,333,0,300,0.001,6.133716482618252,7.106518852561878,92.89348114743773,92.89348114743773,334.0323612703822,301.6917188107736,4.845357972672235,-581.5240536242501
202,17:27:39,0.05,200.9,100,333,0,300,0.001,7.181800476954071,7.113631456406012,92.88636854359359,92.88636854359359,334.03229099033354,301.70257218340214,4.890945198300673,96.42518642262117
203,17:27:40,0.05,200.9,100,333,0,300,0.001,8.074353215841972,6.9853581955725605,93.01464180442706,93.01464180442706,334.0338401151707,301.7133654359072,4.936511815205779,95.98090930022799
204,17:27:41,0.05,200.9,100,333,0,300,0.001,8.85343847402039,6.763188206245674,93.23681179375394,93.23681179375394,334.03651233048765,301.7240997171882,4.98205792797711,95.59311176006949
205,17:27:42,0.05,200.9,100,333,0,300,0.001,9.553107974334432,6.480620159143726,93.51937984085589,93.51937984085589,334.0399069135376,301.7347759017634,5.02758363971989,95.24484421387037
206,17:27:43,0.05,200.9,100,333,0,300,0.001,10.19947410190421,6.1632339709324455,93.83676602906718,93.83676602906718,334.043717872608,301.7453946490152,5.073089052089776,94.9231089587336
207,17:27:44,0.05,200.9,100,333,0,300,0.001,10.811825956888542,5.829805909570386,94.17019409042923,94.17019409042923,334.04772060595303,301.7559564572395,5.118574265326491,94.61830465062789
208,17:27:45,0.05,200.9,100,333,0,300,0.001,11.404006863532153,5.4936852077464255,94.50631479225319,94.50631479225319,334.05175543313163,301.7664617081843,5.16403937828639,94.32354063537474
209,17:27:46,0.05,200.9,100,333,0,300,0.001,11.985692479106435,5.164071324745695,94.83592867525392,94.83592867525392,334.0557123152371,301.77691070174643,5.209484488473963,94.0340007570401
210,17:27:47,0.05,200.9,100,333,0,300,0.001,12.563446337952731,4.847068688913397,95.15293131108623,95.15293131108623,334.05951823724223,301.7873036821264,5.25490969207237,93.74641795024752
211,17:27:48,0.5,200.9,100,333,0,300,0.001,25.833428882387174,10.017863681630814,89.98213631836859,89.98213631836859,334.0038344923145,301.79762008279414,5.750218571708125,87.14115038208702
212,17:27:49,0.5,200.9,100,333,0,300,0.001,33.64000415902574,11.015346514183046,88.98465348581632,88.98465348581632,333.9970890379517,301.80786166967334,6.245320843717419,83.25534885065916
213,17:27:50,0.5,200.9,100,333,0,300,0.001,38.623855581552625,10.19487973774703,89.80512026225233,89.80512026225233,334.01132418373703,301.8180495011086,6.740224961852459,80.77458656966023
214,17:27:51,0.5,200.9,100,333,0,300,0.001,42.37804875315895,8.942549804631984,91.05745019536751,91.05745019536751,334.0301173850639,301.8281908011674,7.234938425198532,78.90589907757146
215,17:27:52,0.5,200.9,100,333,0,300,0.001,45.562073261715504,7.7640505136526965,92.23594948634685,92.23594948634685,334.0475368206028,301.8382864274268,7.7294679454454895,77.3210187846115
216,17:27:53,0.5,200.9,100,333,0,300,0.001,48.41473003594649,6.781521452579137,93.21847854742043,93.21847854742043,334.0622104000639,301.84833527951827,8.223819575780587,75.90108012148009
217,17:27:54,0.5,200.9,100,333,0,300,0.001,51.020795846291094,5.989644054547769,94.01035594545182,94.01035594545182,334.0742704122341,301.85833598507753,8.717998812035951,74.60388459617168
218,17:27:55,0.5,200.9,100,333,0,300,0.001,53.41501674320842,5.352481304384522,94.64751869561509,94.64751869561509,334.0842005948119,301.86828739407486,9.212010673329733,73.4121370118425
219,17:27:56,0.5,200.9,100,333,0,300,0.001,55.61780539831834,4.83421469327164,95.165785306728,95.165785306728,334.09247224780154,301.8781886561279,9.705859767256653,72.31567675544134
220,17:27:57,0.5,200.9,100,333,0,300,0.001,57.645996669507575,4.40638635557211,95.59361364442755,95.59361364442755,334.09946028499775,301.888039178998,10.199550343238483,71.30612410676576
221,17:27:58,0.5,200.9,100,333,0,300,0.001,59.51538308715135,4.047898509473802,95.95210149052588,95.95210149052588,334.1054451754368,301.897838568289,10.693086336664255,70.37561817463846
222,17:27:59,0.5,200.9,100,333,0,300,0.001,61.240934538857466,3.743371340953136,96.25662865904656,96.25662865904656,334.1106340061552,301.90758657607495,11.186471405769298,69.51670754661153
223,17:28:00,0.5,200.9,100,333,0,300,0.001,62.836578892388644,3.4815358208163962,96.51846417918331,96.51846417918331,334.1151807652965,301.9172830625826,11.679708962720571,68.72245948611815
224,17:28:01,0.5,200.9,100,333,0,300,0.001,64.3150345340867,3.254017383719783,96.74598261627995,96.74598261627995,334.119201691157,301.92692796875326,12.172802200028661,67.98654328815992
225,17:28:02,0.5,200.9,100,333,0,300,0.001,65.68776316453469,3.054486015223108,96.94551398477662,96.94551398477662,334.1227860505493,301.93652129669243,12.665754113152897,67.30325377574182
226,17:28:03,0.5,200.9,100,333,0,300,0.001,66.96501037170047,2.87807541217496,97.12192458782478,97.12192458782478,334.12600356029293,301.94606309559475,13.158567519977368,66.66749110418095
227,17:28:04,0.5,200.9,100,333,0,300,0.001,68.15589389957044,2.720985099213631,97.27901490078611,97.27901490078611,334.1289095170841,301.955553451445,13.651245077693707,66.07471682450452
228,17:28:05,0.5,200.9,100,333,0,300,0.001,69.26851156332808,2.580204308370994,97.41979569162875,97.41979569162875,334.1315483930083,301.9649924793472,14.143789297518447,65.52090016758184
229,17:28:06,0.5,200.9,100,333,0,300,0.001,70.31005246133793,2.4533170954660926,97.54668290453367,97.54668290453367,334.1339563999063,301.9743803177136,14.636202557589506,65.00246268723846
230,17:28:07,0.5,200.9,100,333,0,300,0.001,71.28690299950067,2.3383623596099055,97.66163764038986,97.66163764038986,334.1361633512018,301.9837171237923,15.128487114321628,64.51622548556463
231,17:28:08,0.5,200.9,100,333,0,300,0.001,72.20474388541768,2.2337315974765604,97.76626840252321,97.76626840252321,334.13819403671584,301.9930030701765,15.620645112449779,64.05936093309225
232,17:28:09,0.5,200.9,100,333,0,300,0.001,73.06863680394252,2.1380930515765195,97.86190694842325,97.86190694842325,334.140069253788,302.0022383420449,16.112678593949212,63.62934952516549
233,17:28:10,0.5,200.9,100,333,0,300,0.001,73.8831008126345,2.050334634501188,97.94966536549859,97.94966536549859,334.1418065916639,302.0114231349547,16.60458950598878,63.223941855333756
234,17:28:11,0.5,200.9,100,333,0,300,0.001,74.65217913410771,1.9695204216158515,98.03047957838393,98.03047957838393,334.1434210359272,302.02055765305835,17.096379708048183,62.84112536878661
235,17:28:12,0.5,200.9,100,333,0,300,0.001,75.37949728587527,1.8948570919198822,98.10514290807991,98.10514290807991,334.14492543975547,302.02964210764907,17.588050978308868,62.479095427638
236,17:28:13,0.5,200.9,100,333,0,300,0.001,76.06831355387278,1.825667760235472,98.17433223976433,98.17433223976433,334.1463308953003,302.03867671596436,18.0796050194112,62.13623018722111
237,17:28:14,0.5,200.9,100,333,0,300,0.001,76.72156278158015,1.7613713684184924,98.2386286315813,98.2386286315813,334.1476470292453,302.04766170019406,18.571043463656522,61.81106879961168
238,17:28:15,0.5,200.9,100,333,0,300,0.001,77.34189436638512,1.7014663047310754,98.29853369526873,98.29853369526873,334.1488822401548,302.05659728665194,19.062367877721023,61.502292500554944
239,17:28:16,0.5,200.9,100,333,0,300,0.001,77.93170525757989,1.645517272661927,98.35448272733788,98.35448272733788,334.15004389067224,302.06548370507954,19.553579766938846,61.20870818438034
240,17:28:17,0.5,200.9,100,333,0,300,0.001,78.49316865134911,1.5931446811413272,98.40685531885848,98.40685531885848,334.15113846435963,302.07432118805775,20.044680579203735,60.92923412078193
241,17:28:18,0.5,200.9,100,333,0,300,0.001,79.02825898480056,1.5440160087660502,98.45598399123377,98.45598399123377,334.1521716946034,302.08310997050626,20.535671708531833,60.66288751378768
242,17:28:19,0.5,200.9,100,333,0,300,0.001,79.53877374678551,1.4978387263909494,98.50216127360888,98.50216127360888,334.15314867126796,302.09185028925583,21.026554498322554,60.40877364520383
243,17:28:20,0.5,200.9,100,333,0,300,0.001,80.02635254895172,1.4543544595529283,98.5456455404469,98.5456455404469,334.15407392948794,302.10054238268134,21.51733024434964,60.16607638180601
244,17:28:21,0.5,200.9,100,333,0,300,0.001,80.49249383598371,1.4133341444991239,98.5866658555007,98.5866658555007,334.1549515240211,302.10918649038473,22.008000197510476,59.93404985764873
245,17:28:22,0.5,200.9,100,333,0,300,0.001,80.9385695585594,1.37457398594023,98.6254260140596,98.6254260140596,334.15578509184934,302.1177828529215,22.498565566358188,59.71201117045326
246,17:28:23,0.5,200.9,100,333,0,300,0.001,81.36583808521011,1.3378920658643891,98.66210793413545,98.66210793413545,334.15657790515496,302.12633171156176,22.989027519438125,59.499333954599244
247,17:28:24,0.5,200.9,100,333,0,300,0.001,81.77545558898619,1.303125484261783,98.69687451573806,98.69687451573806,334.1573329163681,302.13483330808305,23.479387187447717,59.295442713297064
248,17:28:25,0.5,200.9,100,333,0,300,0.001,82.16848611062434,1.2701279368974214,98.72987206310242,98.72987206310242,334.1580527966457,302.1432878845883,23.969645665236545,59.09980780954488
249,17:28:26,0.5,200.9,100,333,0,300,0.001,82.5459104708976,1.238767654125285,98.76123234587456,98.76123234587456,334.15873996888064,302.1516956833463,24.45980401366148,58.91194102991658
250,17:28:27,0.5,200.9,100,333,0,300,0.001,82.90863418021954,1.208925639478379,98.79107436052146,98.79107436052146,334.1593966361337,302.16005694665165,24.949863261310128,58.731391647476585
251,17:28:28,0.5,200.9,100,333,0,300,0.001,83.25749447269388,1.1804941583699466,98.81950584162989,98.81950584162989,334.1600248062159,302.16837191670083,25.43982440610437,58.55774292051077
252,17:28:29,0.5,200.9,100,333,0,300,0.001,83.59326657406686,1.1533754364278537,98.84662456357199,98.84662456357199,334.16062631302145,302.17664083548283,25.929688416794512,58.39060897258992
253,17:28:30,0.5,200.9,100,333,0,300,0.001,83.91666929796223,1.1274805343019698,98.87251946569788,98.87251946569788,334.1612028351029,302.1848639446823,26.419456234353447,58.229632006987444
254,17:28:31,0.5,200.9,100,333,0,300,0.001,84.22837005193847,1.1027283716470426,98.8972716283528,98.8972716283528,334.16175591190006,302.19304148559354,26.9091287732793,58.07447981486388
255,17:28:32,0.5,200.9,100,333,0,300,0.001,84.52898932395757,1.079044877705025,98.92095512229481,98.92095512229481,334.1622869579617,302.20117369904403,27.39870692281409,57.92484354208185
256,17:28:33,0.5,200.9,100,333,0,300,0.001,84.81910471049805,1.0563622497331047,98.94363775026673,98.94363775026673,334.162797275447,302.2092608253264,27.888191548085288,57.780435684172204
257,17:28:34,0.5,200.9,100,333,0,300,0.001,85.09925453953657,1.0346183036329843,98.96538169636685,98.96538169636685,334.1632880651448,302.2173031041377,28.377583491176416,57.6409882829584
258,17:28:35,0.5,200.9,100,333,0,300,0.001,85.36994113475413,1.0137559036780563,98.98624409632177,98.98624409632177,334.163760436214,302.22530077452524,28.86688357213226,57.506251301765
259,17:28:36,0.5,200.9,100,333,0,300,0.001,85.63163376142174,0.9937224603210468,99.00627753967878,99.00627753967878,334.1642154148148,302.2332540748382,29.35609258990373,57.3759911590733
260,17:28:37,0.5,200.9,100,333,0,300,0.001,85.88477128933984,0.9744694867844623,99.02553051321536,99.02553051321536,334.1646539517773,302.24116324268437,29.845211323236995,57.249989403016514
261,17:28:38,0.5,200.9,100,333,0,300,0.001,86.12976460382313,0.9559522065595569,99.04404779344026,99.04404779344026,334.1650769294301,302.24902851489145,30.334240531510964,57.12804151128764
262,17:28:39,0.5,200.9,100,333,0,300,0.001,86.36699879193468,0.9381292051224476,99.06187079487736,99.06187079487736,334.1654851676954,302.2568501274724,30.82318095552701,57.00995580291952
263,17:28:40,0.5,200.9,100,333,0,300,0.001,86.59683512789323,0.9209621201627406,99.07903787983707,99.07903787983707,334.1658794295416,302.2646283155943,31.312033318254308,56.89555245002826
264,17:28:41,0.5,200.9,100,333,0,300,0.001,86.81961287873153,0.9044153654458565,99.09558463455396,99.09558463455396,334.16626042587035,302.2723633135508,31.800798325533954,56.78466257902861
265,17:28:42,0.5,200.9,100,333,0,300,0.001,87.03565094880923,0.8884558841241442,99.11154411587567,99.11154411587567,334.16662881990715,302.2800553547371,32.2894766667448,56.67712745206111
266,17:28:43,0.5,200.9,100,333,0,300,0.001,87.24524937962968,0.873052927896538,99.12694707210328,99.12694707210328,334.1669852311523,302.2877046716279,32.778069015433566,56.57279772044317
267,17:28:44,0.5,200.9,100,333,0,300,0.001,87.4486907195295,0.8581778589110018,99.14182214108882,99.14182214108882,334.16733023894386,302.2953114957574,33.266576029911725,56.47153274289224
268,17:28:45,0.5,200.9,100,333,0,300,0.001,87.6462412761665,0.8438039717231977,99.15619602827663,99.15619602827663,334.16766438567583,302.3028760577016,33.754998353821335,56.37319996208735
269,17:28:46,0.5,200.9,100,333,0,300,0.001,87.83815226329244,0.8299063329815783,99.17009366701825,99.17009366701825,334.16798817971073,302.31039858706254,34.24333661667188,56.277674333851444
270,17:28:47,0.5,200.9,100,333,0,300,0.001,88.0246608520344,0.8164616368133467,99.18353836318649,99.18353836318649,334.1683020980196,302.3178793124542,34.731591434350015,56.184837803865406
271,17:28:48,0.5,200.9,100,333,0,300,0.001,88.20599113579956,0.8034480741459925,99.19655192585384,99.19655192585384,334.1686065885786,302.32531846149,35.21976340960391,56.09457882737702
272,17:28:49,0.5,200.9,100,333,0,300,0.001,88.38235501694115,0.7908452144223871,99.20915478557745,99.20915478557745,334.16890207254926,302.33271626077186,35.707853132503836,56.00679192785408
273,17:28:52,0.5,200.9,100,333,0,300,0.001,88.55395302246282,0.7786338983593922,99.22136610164046,99.22136610164046,334.169188946263,302.34007293588047,36.195861180880485,55.92137729095927
274,17:28:53,0.5,200.9,100,333,0,300,0.001,88.72097505527813,0.7667961405654253,99.23320385943443,99.23320385943443,334.1694675830324,302.3473887113665,36.68378812074232,55.838240390603225
275,17:28:54,0.5,200.9,100,333,0,300,0.001,88.88360108686919,0.7553150409754747,99.24468495902437,99.24468495902437,334.16973833480466,302.35466381074326,37.171634506673286,55.75729164416665
276,17:28:55,0.5,200.9,100,333,0,300,0.001,89.04200179659313,0.744174704185912,99.25582529581393,99.25582529581393,334.17000153367474,302.36189845648033,37.65940088221204,55.678446094279174
277,17:28:59,0.5,200.9,100,333,0,300,0.001,89.1963391623559,0.7333601658790108,99.26663983412084,99.26663983412084,334.1702574932707,302.36909286999776,38.1470877802138,55.601623114805435
278,17:29:00,0.5,200.9,100,333,0,300,0.001,89.34676700690393,0.7228573256206707,99.27714267437918,99.27714267437918,334.17050651002455,302.3762472716615,38.63469572319578,55.526746138922874
279,17:29:01,0.5,200.9,100,333,0,300,0.001,89.49343150356545,0.7126528853963688,99.28734711460348,99.28734711460348,334.17074886433903,302.38336188077915,39.12222522366722,55.453742407384055
280,17:29:02,0.5,200.9,100,333,0,300,0.001,89.6364716449015,0.7027342933217265,99.29726570667813,99.29726570667813,334.17098482166045,302.39043691559687,39.60967678444482,55.38254273524067
281,17:29:03,0.5,200.9,100,333,0,300,0.001,89.77601967739395,0.6930896920264327,99.30691030797342,99.30691030797342,334.17121463346604,302.3974725932965,40.097050898954464,55.313081295473395
282,17:29:04,0.5,200.9,100,333,0,300,0.001,89.91220150500108,0.6837078712649809,99.31629212873487,99.31629212873487,334.17143853817413,302.4044691299936,40.58434805151993,55.245295418117934
283,17:29:05,0.5,200.9,100,333,0,300,0.001,90.04513706414534,0.674578224355847,99.325421775644,99.325421775644,334.1716567619837,302.41142674073564,41.07156871763934,55.17912540361108
284,17:29:06,0.5,200.9,100,333,0,300,0.001,90.17494067246011,0.6656907080930079,99.33430929190685,99.33430929190685,334.1718695196496,302.4183456395012,41.55871336424996,55.11451434919855
285,17:29:07,0.5,200.9,100,333,0,300,0.001,90.30172135340861,0.6570358058111256,99.34296419418874,99.34296419418874,334.17207701519965,302.42522603919906,42.04578244998207,55.051407987352604
286,17:29:08,0.5,200.9,100,333,0,300,0.001,90.42558313869611,0.6486044933186614,99.3513955066812,99.3513955066812,334.17227944259815,302.43206815166826,42.53277642540237,54.98975453524335
287,17:29:09,0.5,200.9,100,333,0,300,0.001,90.54662535022445,0.6403882074424139,99.35961179255744,99.35961179255744,334.1724769863606,302.43887218767793,43.019695733247524,54.929504554393006
