Serial_No,Time,FA0,FB0,CAin,CBin,T0,Q,Tcin,Fc,Ca,Cb,Cc,Cd,T,Tc,h,Xa
648,16:58:14,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.7367,40.7367,21.161,21.161,298.3671,293.3045,0.5007,18.5265
649,16:58:15,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.7232,40.7232,21.1482,21.1482,298.3657,293.3044,0.5007,18.5536
650,16:58:16,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.7098,40.7098,21.1354,21.1354,298.3644,293.3043,0.5007,18.5805
651,16:58:17,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.6963,40.6963,21.1226,21.1226,298.363,293.3042,0.5007,18.6073
652,16:58:18,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.683,40.683,21.1098,21.1098,298.3616,293.3042,0.5007,18.634
653,16:58:19,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.6697,40.6697,21.097,21.097,298.3602,293.3041,0.5007,18.6606
654,16:58:20,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.6564,40.6564,21.0842,21.0842,298.3589,293.304,0.5007,18.6871
655,16:58:21,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.6432,40.6432,21.0714,21.0714,298.3575,293.3039,0.5007,18.7135
656,16:58:22,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.6301,40.6301,21.0587,21.0587,298.3562,293.3038,0.5007,18.7398
657,16:58:23,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.617,40.617,21.0459,21.0459,298.3548,293.3037,0.5007,18.766
658,16:58:24,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.604,40.604,21.0331,21.0331,298.3535,293.3037,0.5007,18.792
659,16:58:25,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.591,40.591,21.0203,21.0203,298.3521,293.3036,0.5007,18.818
660,16:58:26,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.5781,40.5781,21.0076,21.0076,298.3508,293.3035,0.5007,18.8439
661,16:58:27,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.5652,40.5652,20.9948,20.9948,298.3495,293.3034,0.5007,18.8696
662,16:58:28,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.5524,40.5524,20.982,20.982,298.3482,293.3033,0.5007,18.8953
663,16:58:29,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.5396,40.5396,20.9693,20.9693,298.3468,293.3033,0.5007,18.9208
664,16:58:30,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.5269,40.5269,20.9565,20.9565,298.3455,293.3032,0.5007,18.9462
665,16:58:31,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.5142,40.5142,20.9438,20.9438,298.3442,293.3031,0.5007,18.9716
666,16:58:32,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.5016,40.5016,20.9311,20.9311,298.3429,293.303,0.5007,18.9968
667,16:58:33,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.489,40.489,20.9183,20.9183,298.3416,293.3029,0.5007,19.0219
668,16:58:34,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.4765,40.4765,20.9056,20.9056,298.3404,293.3029,0.5007,19.047
669,16:58:35,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.4641,40.4641,20.8929,20.8929,298.3391,293.3028,0.5007,19.0719
670,16:58:36,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.4516,40.4516,20.8801,20.8801,298.3378,293.3027,0.5007,19.0967
671,16:58:37,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.4393,40.4393,20.8674,20.8674,298.3365,293.3026,0.5007,19.1214
672,16:58:38,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.427,40.427,20.8547,20.8547,298.3353,293.3025,0.5007,19.146
673,16:58:39,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.4147,40.4147,20.842,20.842,298.334,293.3025,0.5007,19.1706
674,16:58:40,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.4025,40.4025,20.8293,20.8293,298.3328,293.3024,0.5007,19.195
675,16:58:41,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.3903,40.3903,20.8166,20.8166,298.3315,293.3023,0.5007,19.2193
676,16:58:42,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.3782,40.3782,20.8039,20.8039,298.3303,293.3022,0.5007,19.2435
677,16:58:43,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.3662,40.3662,20.7913,20.7913,298.329,293.3022,0.5007,19.2677
678,16:58:44,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.3542,40.3542,20.7786,20.7786,298.3278,293.3021,0.5007,19.2917
679,16:58:45,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.3422,40.3422,20.7659,20.7659,298.3266,293.302,0.5007,19.3156
680,16:58:46,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.3303,40.3303,20.7532,20.7532,298.3254,293.3019,0.5007,19.3394
681,16:58:47,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.3184,40.3184,20.7406,20.7406,298.3241,293.3019,0.5007,19.3632
682,16:58:48,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.3066,40.3066,20.7279,20.7279,298.3229,293.3018,0.5007,19.3868
683,16:58:49,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.2948,40.2948,20.7153,20.7153,298.3217,293.3017,0.5007,19.4104
684,16:58:50,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.2831,40.2831,20.7026,20.7026,298.3205,293.3016,0.5007,19.4338
685,16:58:51,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.2714,40.2714,20.69,20.69,298.3193,293.3016,0.5007,19.4572
686,16:58:52,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.2598,40.2598,20.6774,20.6774,298.3181,293.3015,0.5007,19.4804
687,16:58:53,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.2482,40.2482,20.6648,20.6648,298.317,293.3014,0.5007,19.5036
688,16:58:54,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.2367,40.2367,20.6521,20.6521,298.3158,293.3014,0.5007,19.5267
689,16:58:55,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.2252,40.2252,20.6395,20.6395,298.3146,293.3013,0.5007,19.5496
690,16:58:56,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.2137,40.2137,20.6269,20.6269,298.3134,293.3012,0.5007,19.5725
691,16:58:57,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.2023,40.2023,20.6143,20.6143,298.3123,293.3011,0.5007,19.5953
692,16:58:58,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.191,40.191,20.6018,20.6018,298.3111,293.3011,0.5007,19.618
693,16:58:59,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.1797,40.1797,20.5892,20.5892,298.3099,293.301,0.5007,19.6406
694,16:59:00,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.1684,40.1684,20.5766,20.5766,298.3088,293.3009,0.5007,19.6631
695,16:59:01,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.1572,40.1572,20.564,20.564,298.3076,293.3009,0.5007,19.6855
696,16:59:02,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.1461,40.1461,20.5515,20.5515,298.3065,293.3008,0.5007,19.7079
697,16:59:03,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.1349,40.1349,20.5389,20.5389,298.3054,293.3007,0.5007,19.7301
698,16:59:04,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.1239,40.1239,20.5264,20.5264,298.3042,293.3006,0.5007,19.7523
699,16:59:05,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.1128,40.1128,20.5138,20.5138,298.3031,293.3006,0.5007,19.7743
700,16:59:06,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.1018,40.1018,20.5013,20.5013,298.302,293.3005,0.5007,19.7963
701,16:59:07,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.0909,40.0909,20.4888,20.4888,298.3009,293.3004,0.5007,19.8182
702,16:59:08,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.08,40.08,20.4763,20.4763,298.2998,293.3004,0.5007,19.84
703,16:59:09,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.0692,40.0692,20.4638,20.4638,298.2987,293.3003,0.5007,19.8617
704,16:59:10,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.0583,40.0583,20.4513,20.4513,298.2976,293.3002,0.5007,19.8833
705,16:59:11,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.0476,40.0476,20.4388,20.4388,298.2965,293.3002,0.5007,19.9048
706,16:59:12,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.0369,40.0369,20.4263,20.4263,298.2954,293.3001,0.5007,19.9263
707,16:59:13,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.0262,40.0262,20.4138,20.4138,298.2943,293.3,0.5007,19.9477
708,16:59:14,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.0155,40.0155,20.4014,20.4014,298.2932,293.3,0.5007,19.9689
709,16:59:15,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,40.0049,40.0049,20.3889,20.3889,298.2921,293.2999,0.5007,19.9901
710,16:59:16,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.9944,39.9944,20.3764,20.3764,298.291,293.2998,0.5007,20.0112
711,16:59:18,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.9839,39.9839,20.364,20.364,298.29,293.2998,0.5007,20.0322
712,16:59:19,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.9734,39.9734,20.3516,20.3516,298.2889,293.2997,0.5007,20.0532
713,16:59:20,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.963,39.963,20.3391,20.3391,298.2878,293.2996,0.5007,20.074
714,16:59:21,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.9526,39.9526,20.3267,20.3267,298.2868,293.2996,0.5007,20.0948
715,16:59:22,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.9423,39.9423,20.3143,20.3143,298.2857,293.2995,0.5007,20.1154
716,16:59:23,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.932,39.932,20.3019,20.3019,298.2847,293.2994,0.5007,20.136
717,16:59:24,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.9217,39.9217,20.2895,20.2895,298.2836,293.2994,0.5007,20.1566
718,16:59:25,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.9115,39.9115,20.2772,20.2772,298.2826,293.2993,0.5007,20.177
719,16:59:26,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.9013,39.9013,20.2648,20.2648,298.2816,293.2993,0.5007,20.1973
720,16:59:27,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.8912,39.8912,20.2524,20.2524,298.2805,293.2992,0.5007,20.2176
721,16:59:28,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.8811,39.8811,20.2401,20.2401,298.2795,293.2991,0.5007,20.2378
722,16:59:29,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.8711,39.8711,20.2277,20.2277,298.2785,293.2991,0.5007,20.2579
723,16:59:30,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.861,39.861,20.2154,20.2154,298.2775,293.299,0.5007,20.2779
724,16:59:31,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.8511,39.8511,20.2031,20.2031,298.2764,293.2989,0.5007,20.2978
725,16:59:32,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.8411,39.8411,20.1907,20.1907,298.2754,293.2989,0.5007,20.3177
726,16:59:33,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.8313,39.8313,20.1784,20.1784,298.2744,293.2988,0.5007,20.3375
727,16:59:34,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.8214,39.8214,20.1661,20.1661,298.2734,293.2988,0.5007,20.3572
728,16:59:35,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.8116,39.8116,20.1538,20.1538,298.2724,293.2987,0.5007,20.3768
729,16:59:36,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.8018,39.8018,20.1416,20.1416,298.2714,293.2986,0.5007,20.3964
730,16:59:37,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.7921,39.7921,20.1293,20.1293,298.2705,293.2986,0.5007,20.4158
731,16:59:38,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.7824,39.7824,20.117,20.117,298.2695,293.2985,0.5007,20.4352
732,16:59:39,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.7727,39.7727,20.1048,20.1048,298.2685,293.2985,0.5007,20.4545
733,16:59:40,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.7631,39.7631,20.0925,20.0925,298.2675,293.2984,0.5007,20.4737
734,16:59:41,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.7536,39.7536,20.0803,20.0803,298.2665,293.2983,0.5007,20.4929
735,16:59:42,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.744,39.744,20.0681,20.0681,298.2656,293.2983,0.5007,20.512
736,16:59:43,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.7345,39.7345,20.0559,20.0559,298.2646,293.2982,0.5007,20.531
737,16:59:44,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.7251,39.7251,20.0436,20.0436,298.2637,293.2982,0.5007,20.5499
738,16:59:45,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.7156,39.7156,20.0315,20.0315,298.2627,293.2981,0.5007,20.5687
739,16:59:46,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.7062,39.7062,20.0193,20.0193,298.2618,293.298,0.5007,20.5875
740,16:59:47,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.6969,39.6969,20.0071,20.0071,298.2608,293.298,0.5007,20.6062
741,16:59:48,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.6876,39.6876,19.9949,19.9949,298.2599,293.2979,0.5007,20.6248
742,16:59:49,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.6783,39.6783,19.9828,19.9828,298.2589,293.2979,0.5007,20.6434
743,16:59:50,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.6691,39.6691,19.9706,19.9706,298.258,293.2978,0.5007,20.6618
744,16:59:51,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.6599,39.6599,19.9585,19.9585,298.2571,293.2977,0.5007,20.6802
745,16:59:52,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.6507,39.6507,19.9464,19.9464,298.2561,293.2977,0.5007,20.6986
746,16:59:53,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.6416,39.6416,19.9343,19.9343,298.2552,293.2976,0.5007,20.7168
747,16:59:54,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.6325,39.6325,19.9222,19.9222,298.2543,293.2976,0.5007,20.735
748,16:59:55,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.6235,39.6235,19.9101,19.9101,298.2534,293.2975,0.5007,20.7531
749,16:59:56,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.6144,39.6144,19.898,19.898,298.2525,293.2975,0.5007,20.7711
750,16:59:57,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.6055,39.6055,19.8859,19.8859,298.2516,293.2974,0.5007,20.7891
751,16:59:58,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.5965,39.5965,19.8739,19.8739,298.2507,293.2974,0.5007,20.807
752,16:59:59,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.5876,39.5876,19.8618,19.8618,298.2498,293.2973,0.5007,20.8248
753,19:59:30,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.5787,39.5787,19.8498,19.8498,298.2489,293.2972,0.5007,20.8425
754,19:59:31,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.5699,39.5699,19.8377,19.8377,298.248,293.2972,0.5007,20.8602
755,19:59:32,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.5611,39.5611,19.8257,19.8257,298.2471,293.2971,0.5007,20.8778
756,19:59:33,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.5523,39.5523,19.8137,19.8137,298.2462,293.2971,0.5007,20.8953
757,19:59:34,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.5436,39.5436,19.8017,19.8017,298.2453,293.297,0.5007,20.9128
758,19:59:35,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.5349,39.5349,19.7897,19.7897,298.2444,293.297,0.5007,20.9302
759,19:59:36,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.5263,39.5263,19.7778,19.7778,298.2436,293.2969,0.5007,20.9475
760,19:59:37,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.5176,39.5176,19.7658,19.7658,298.2427,293.2969,0.5007,20.9647
761,19:59:38,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.509,39.509,19.7538,19.7538,298.2418,293.2968,0.5007,20.9819
762,19:59:39,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.5005,39.5005,19.7419,19.7419,298.241,293.2968,0.5007,20.999
763,19:59:40,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.492,39.492,19.73,19.73,298.2401,293.2967,0.5007,21.0161
764,19:59:41,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.4835,39.4835,19.7181,19.7181,298.2393,293.2967,0.5007,21.0331
765,19:59:42,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.475,39.475,19.7062,19.7062,298.2384,293.2966,0.5007,21.05
766,19:59:43,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.4666,39.4666,19.6943,19.6943,298.2376,293.2966,0.5007,21.0668
767,19:59:44,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.4582,39.4582,19.6824,19.6824,298.2367,293.2965,0.5007,21.0836
768,19:59:45,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.4499,39.4499,19.6705,19.6705,298.2359,293.2964,0.5007,21.1003
769,19:59:46,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.4415,39.4415,19.6586,19.6586,298.235,293.2964,0.5007,21.1169
770,19:59:47,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.4332,39.4332,19.6468,19.6468,298.2342,293.2963,0.5007,21.1335
771,19:59:48,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.425,39.425,19.6349,19.6349,298.2334,293.2963,0.5007,21.15
772,19:59:49,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.4168,39.4168,19.6231,19.6231,298.2325,293.2962,0.5007,21.1665
773,19:59:50,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.4086,39.4086,19.6113,19.6113,298.2317,293.2962,0.5007,21.1828
774,19:59:51,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.4004,39.4004,19.5995,19.5995,298.2309,293.2961,0.5007,21.1991
775,19:59:52,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.3923,39.3923,19.5877,19.5877,298.2301,293.2961,0.5007,21.2154
776,19:59:53,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.3842,39.3842,19.5759,19.5759,298.2293,293.296,0.5007,21.2316
777,19:59:54,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.3762,39.3762,19.5641,19.5641,298.2285,293.296,0.5007,21.2477
778,19:59:55,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.3681,39.3681,19.5524,19.5524,298.2277,293.2959,0.5007,21.2637
779,19:59:56,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.3601,39.3601,19.5406,19.5406,298.2269,293.2959,0.5007,21.2797
780,19:59:57,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.3522,39.3522,19.5289,19.5289,298.2261,293.2958,0.5007,21.2956
781,19:59:58,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.3443,39.3443,19.5172,19.5172,298.2253,293.2958,0.5007,21.3115
782,19:59:59,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.3364,39.3364,19.5055,19.5055,298.2245,293.2958,0.5007,21.3273
783,20:00:00,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.3285,39.3285,19.4938,19.4938,298.2237,293.2957,0.5007,21.343
784,20:00:01,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.3207,39.3207,19.4821,19.4821,298.2229,293.2957,0.5007,21.3587
785,20:00:02,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.3129,39.3129,19.4704,19.4704,298.2221,293.2956,0.5007,21.3743
786,20:00:03,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.3051,39.3051,19.4587,19.4587,298.2213,293.2956,0.5007,21.3898
787,20:00:04,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.2973,39.2973,19.4471,19.4471,298.2206,293.2955,0.5007,21.4053
788,20:00:05,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.2896,39.2896,19.4355,19.4355,298.2198,293.2955,0.5007,21.4207
789,20:00:06,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.2819,39.2819,19.4238,19.4238,298.219,293.2954,0.5007,21.4361
790,20:00:07,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.2743,39.2743,19.4122,19.4122,298.2183,293.2954,0.5007,21.4514
791,20:00:08,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.2667,39.2667,19.4006,19.4006,298.2175,293.2953,0.5007,21.4666
792,20:00:09,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.2591,39.2591,19.389,19.389,298.2167,293.2953,0.5007,21.4818
793,20:00:10,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.2515,39.2515,19.3774,19.3774,298.216,293.2952,0.5007,21.4969
794,20:00:11,2.78e-06,2.78e-06,100.0,100.0,303.0,0.0,293.0,0.0001,39.244,39.244,19.3659,19.3659,298.2152,293.2952,0.5007,21.512
