Serial_No,Time,Fin,Ca0,Cb0,T0,Q,Tcin,Fc,Ca,Cb,Cc,Cd,T,Tc,h,Xa
159,01:59:00,0.02,100,100,303,0,293,0.01,50.66419352661244,50.66419352661244,49.33580647338764,49.33580647338764,306.0838395673866,293.43022867067936,1.0,49.33580647338756
160,01:59:01,0.02,100,100,303,0,293,0.01,50.81056199420689,50.81056199420689,49.18943800579319,49.18943800579319,305.97692110300267,293.42514798220196,1.0,49.18943800579311
161,01:59:02,0.02,100,100,303,0,293,0.01,50.95189872877612,50.95189872877612,49.04810127122396,49.04810127122396,305.8742450138506,293.42026686527424,1.0,49.04810127122388
162,01:59:03,0.02,100,100,303,0,293,0.01,51.08835395219242,51.08835395219242,48.911646047807665,48.911646047807665,305.77564319454046,293.4155775994943,1.0,48.91164604780758
163,01:59:04,0.02,100,100,303,0,293,0.01,51.22007487441795,51.22007487441795,48.779925125582125,48.779925125582125,305.68095418889953,293.41107275199863,1.0,48.77992512558205
164,01:59:05,0.02,100,100,303,0,293,0.01,51.347205652620104,51.347205652620104,48.652794347379974,48.652794347379974,305.59002292750006,293.40674516783486,1.0,48.652794347379896
165,01:59:06,0.02,100,100,303,0,293,0.01,51.46988735944674,51.46988735944674,48.530112640553334,48.530112640553334,305.50270047553306,293.40258796054604,1.0,48.53011264055326
166,01:59:07,0.02,100,100,303,0,293,0.01,51.58825795983332,51.58825795983332,48.41174204016674,48.41174204016674,305.41884379062094,293.398594502974,1.0,48.41174204016668
167,01:59:08,0.02,100,100,303,0,293,0.01,51.70245229574076,51.70245229574076,48.297547704259294,48.297547704259294,305.3383154901757,293.39475841828886,1.0,48.29754770425924
168,01:59:09,0.02,100,100,303,0,293,0.01,51.812602078250045,51.812602078250045,48.187397921750005,48.187397921750005,305.26098362792726,293.3910735712486,1.0,48.187397921749955
169,01:59:10,0.02,100,100,303,0,293,0.01,51.91883588646606,51.91883588646606,48.08116411353399,48.08116411353399,305.18672147925935,293.38753405969163,1.0,48.08116411353394
170,01:59:11,0.02,100,100,303,0,293,0.01,52.02127917270874,52.02127917270874,47.97872082729131,47.97872082729131,305.1154073350069,293.38413420626426,1.0,47.97872082729126
171,01:59:12,0.02,100,100,303,0,293,0.01,52.12005427349477,52.12005427349477,47.87994572650528,47.87994572650528,305.04692430338,293.38086855038387,1.0,47.87994572650523
172,01:59:13,0.02,100,100,303,0,293,0.01,52.215280425838095,52.215280425838095,47.78471957416195,47.78471957416195,304.9811601196955,293.377731840437,1.0,47.784719574161905
173,01:59:14,0.02,100,100,303,0,293,0.01,52.307073788420574,52.307073788420574,47.69292621157947,47.69292621157947,304.9180069636077,293.37471902621104,1.0,47.692926211579426
174,01:59:15,0.02,100,100,303,0,293,0.01,52.39554746720881,52.39554746720881,47.604452532791235,47.604452532791235,304.85736128354324,293.371825251558,1.0,47.60445253279119
175,01:59:16,0.02,100,100,303,0,293,0.01,52.4808115451137,52.4808115451137,47.51918845488633,47.51918845488633,304.79912362805635,293.36904584728705,1.0,47.5191884548863
176,01:59:17,0.02,100,100,303,0,293,0.01,52.56297311531303,52.56297311531303,47.43702688468701,47.43702688468701,304.7431984838315,293.36637632428364,1.0,47.43702688468697
177,01:59:18,0.02,100,100,303,0,293,0.01,52.64213631787739,52.64213631787739,47.35786368212265,47.35786368212265,304.6894941200725,293.3638123668503,1.0,47.35786368212261
178,01:59:19,0.02,100,100,303,0,293,0.01,52.7184023793609,52.7184023793609,47.28159762063913,47.28159762063913,304.6379224390255,293.36134982626646,1.0,47.2815976206391
179,01:59:20,0.02,100,100,303,0,293,0.01,52.79186965503723,52.79186965503723,47.2081303449628,47.2081303449628,304.58839883239557,293.35898471456187,1.0,47.20813034496277
180,01:59:21,0.02,100,100,303,0,293,0.01,52.86263367348094,52.86263367348094,47.137366326519086,47.137366326519086,304.54084204342416,293.3567131985001,1.0,47.13736632651906
181,01:59:22,0.02,100,100,303,0,293,0.01,52.930787183212125,52.930787183212125,47.0692128167879,47.0692128167879,304.49517403440467,293.35453159376624,1.0,47.069212816787875
182,01:59:23,0.02,100,100,303,0,293,0.01,52.99642020114015,52.99642020114015,47.00357979885988,47.00357979885988,304.45131985942214,293.35243635935535,1.0,47.00357979885985
183,01:59:24,0.02,100,100,303,0,293,0.01,53.05962006255884,53.05962006255884,46.940379937441186,46.940379937441186,304.4092075421118,293.3504240921549,1.0,46.94037993744116
184,01:59:25,0.02,100,100,303,0,293,0.01,53.12047147246193,53.12047147246193,46.8795285275381,46.8795285275381,304.36876795823827,293.3484915217177,1.0,46.87952852753807
185,01:59:26,0.02,100,100,303,0,293,0.01,53.179056557962724,53.179056557962724,46.820943442037304,46.820943442037304,304.3299347229063,293.34663550521896,1.0,46.820943442037276
186,01:59:27,0.02,100,100,303,0,293,0.01,53.23545492161708,53.23545492161708,46.76454507838295,46.76454507838295,304.2926440822205,293.34485302259327,1.0,46.76454507838292
187,01:59:28,0.02,100,100,303,0,293,0.01,53.28974369546248,53.28974369546248,46.71025630453755,46.71025630453755,304.25683480921913,293.3431411718457,1.0,46.71025630453752
188,01:59:29,0.02,100,100,303,0,293,0.01,53.34199759559988,53.34199759559988,46.65800240440015,46.65800240440015,304.2224481039134,293.3414971645317,1.0,46.65800240440012
189,01:59:30,0.02,100,100,303,0,293,0.01,53.39228897715742,53.39228897715742,46.60771102284261,46.60771102284261,304.1894274972711,293.3399183214018,1.0,46.60771102284258
190,01:59:31,0.02,100,100,303,0,293,0.01,53.44068788948756,53.44068788948756,46.559312110512465,46.559312110512465,304.15771875898923,293.3384020682044,1.0,46.55931211051244
191,01:59:32,0.02,100,100,303,0,293,0.01,53.48726213146061,53.48726213146061,46.51273786853941,46.51273786853941,304.12726980890636,293.3369459316431,1.0,46.51273786853939
192,01:59:33,0.02,100,100,303,0,293,0.01,53.5320773067287,53.5320773067287,46.46792269327132,46.46792269327132,304.0980306319115,293.3355475354826,1.0,46.4679226932713
193,01:59:34,0.02,100,100,303,0,293,0.01,53.575196878844636,53.575196878844636,46.424803121155385,46.424803121155385,304.06995319621217,293.3342045967992,1.0,46.424803121155364
194,01:59:35,0.02,100,100,303,0,293,0.01,53.61668222612973,53.61668222612973,46.38331777387029,46.38331777387029,304.0429913748287,293.3329149223706,1.0,46.38331777387027
195,01:59:36,0.02,100,100,303,0,293,0.01,53.65659269619444,53.65659269619444,46.343407303805584,46.343407303805584,304.01710087018887,293.3316764052,1.0,46.34340730380556
196,01:59:37,0.02,100,100,303,0,293,0.01,53.694985660023875,53.694985660023875,46.30501433997615,46.30501433997615,303.99223914169943,293.33048702117105,1.0,46.305014339976125
197,01:59:38,0.02,100,100,303,0,293,0.01,53.731916565548985,53.731916565548985,46.268083434451036,46.268083434451036,303.96836533617886,293.32934482582795,1.0,46.268083434451015
198,01:59:39,0.02,100,100,303,0,293,0.01,53.767438990631746,53.767438990631746,46.232561009368276,46.232561009368276,303.9454402210373,293.32824795127755,1.0,46.232561009368254
199,01:59:40,0.02,100,100,303,0,293,0.01,53.801604695400066,53.801604695400066,46.198395304599956,46.198395304599956,303.9234261200963,293.3271946032081,1.0,46.198395304599934
200,01:59:41,0.02,100,100,303,0,293,0.01,53.83446367387503,53.83446367387503,46.165536326124986,46.165536326124986,303.9022868519442,293.32618305802134,1.0,46.16553632612497
201,01:59:42,0.02,100,100,303,0,293,0.01,53.86606420483957,53.86606420483957,46.13393579516045,46.13393579516045,303.8819876707273,293.32521166007336,1.0,46.13393579516043
202,01:59:43,0.02,100,100,303,0,293,0.01,53.896452901903494,53.896452901903494,46.10354709809652,46.10354709809652,303.8624952092806,293.3242788190211,1.0,46.103547098096506
203,01:59:44,0.02,100,100,303,0,293,0.01,53.9256747627257,53.9256747627257,46.074325237274316,46.074325237274316,303.8437774245064,293.3233830072699,1.0,46.0743252372743
