Serial_No,Time,Fin,Ca0,Cb0,T0,Q,Tcin,Fc,Ca,Cb,Cc,Cd,T,Tc,h,Xa
290,01:51:21,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.008395629991,65.008395629991,34.991604370008986,34.991604370008986,293.4125702528706,293.01197939345354,1.0,34.991604370009
291,01:51:22,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839563719099,65.00839563719099,34.991604362809,34.991604362809,293.41257024934083,293.01197939328455,1.0,34.991604362809014
292,01:51:23,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839564410911,65.00839564410911,34.99160435589087,34.99160435589087,293.4125702459514,293.01197939312226,1.0,34.991604355890885
293,01:51:24,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839565075624,65.00839565075624,34.99160434924375,34.99160434924375,293.4125702426967,293.0119793929664,1.0,34.99160434924376
294,01:51:25,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839565714281,65.00839565714281,34.99160434285718,34.99160434285718,293.4125702395714,293.0119793928167,1.0,34.99160434285719
295,01:51:26,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839566327889,65.00839566327889,34.991604336721096,34.991604336721096,293.41257023657033,293.011979392673,1.0,34.99160433672111
296,01:51:27,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839566917416,65.00839566917416,34.991604330825815,34.991604330825815,293.4125702336886,293.011979392535,1.0,34.99160433082584
297,01:51:28,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839567483796,65.00839567483796,34.99160432516202,34.99160432516202,293.41257023092146,293.0119793924025,1.0,34.991604325162044
298,01:51:29,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839568027925,65.00839568027925,34.99160431972074,34.99160431972074,293.4125702282643,293.0119793922753,1.0,34.99160431972075
299,01:51:30,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839568550666,65.00839568550666,34.99160431449332,34.99160431449332,293.4125702257128,293.0119793921531,1.0,34.991604314493344
300,01:51:31,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083956905285,65.0083956905285,34.991604309471484,34.991604309471484,293.4125702232628,293.01197939203576,1.0,34.9916043094715
301,01:51:32,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839569535276,65.00839569535276,34.991604304647225,34.991604304647225,293.4125702209102,293.0119793919231,1.0,34.99160430464724
302,01:51:33,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839569998712,65.00839569998712,34.99160430001286,34.99160430001286,293.4125702186511,293.0119793918149,1.0,34.99160430001288
303,01:51:34,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.008395704439,65.008395704439,34.99160429556099,34.99160429556099,293.4125702164819,293.011979391711,1.0,34.991604295561004
304,01:51:35,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839570871548,65.00839570871548,34.9916042912845,34.9916042912845,293.41257021439895,293.0119793916112,1.0,34.99160429128452
305,01:51:36,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839571282344,65.00839571282344,34.99160428717654,34.99160428717654,293.41257021239875,293.01197939151535,1.0,34.99160428717656
306,01:51:37,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839571676943,65.00839571676943,34.99160428323054,34.99160428323054,293.4125702104782,293.0119793914233,1.0,34.99160428323057
307,01:51:38,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083957205598,65.0083957205598,34.99160427944017,34.99160427944017,293.4125702086339,293.011979391335,1.0,34.991604279440196
308,01:51:39,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839572420062,65.00839572420062,34.99160427579933,34.99160427579933,293.41257020686294,293.0119793912502,1.0,34.991604275799375
309,01:51:40,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839572769777,65.00839572769777,34.99160427230218,34.99160427230218,293.4125702051624,293.0119793911687,1.0,34.991604272302226
310,01:51:41,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839573105686,65.00839573105686,34.9916042689431,34.9916042689431,293.4125702035295,293.01197939109056,1.0,34.991604268943135
311,01:51:42,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839573428331,65.00839573428331,34.99160426571666,34.99160426571666,293.41257020196156,293.0119793910155,1.0,34.99160426571669
312,01:51:43,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839573738229,65.00839573738229,34.99160426261766,34.99160426261766,293.41257020045595,293.0119793909434,1.0,34.99160426261771
313,01:51:44,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839574035884,65.00839574035884,34.99160425964112,34.99160425964112,293.4125701990102,293.01197939087416,1.0,34.991604259641164
314,01:51:45,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839574321775,65.00839574321775,34.99160425678222,34.99160425678222,293.41257019762196,293.01197939080765,1.0,34.99160425678225
315,01:51:46,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839574596363,65.00839574596363,34.99160425403634,34.99160425403634,293.4125701962889,293.0119793907438,1.0,34.991604254036375
316,01:51:47,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839574860093,65.00839574860093,34.99160425139904,34.99160425139904,293.4125701950089,293.0119793906825,1.0,34.99160425139907
317,01:51:48,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839575113392,65.00839575113392,34.99160424886606,34.99160424886606,293.4125701937798,293.0119793906236,1.0,34.99160424886608
318,01:51:49,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839575356669,65.00839575356669,34.99160424643328,34.99160424643328,293.41257019259956,293.0119793905671,1.0,34.99160424643331
319,01:51:50,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839575590321,65.00839575590321,34.99160424409677,34.99160424409677,293.41257019146633,293.0119793905128,1.0,34.99160424409679
320,01:51:51,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839575814724,65.00839575814724,34.991604241852734,34.991604241852734,293.41257019037806,293.0119793904607,1.0,34.991604241852755
321,01:51:52,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839576030245,65.00839576030245,34.99160423969753,34.99160423969753,293.41257018933305,293.0119793904106,1.0,34.99160423969755
322,01:51:53,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839576237233,65.00839576237233,34.991604237627655,34.991604237627655,293.4125701883296,293.0119793903625,1.0,34.99160423762767
323,01:51:54,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839576436024,65.00839576436024,34.99160423563975,34.99160423563975,293.4125701873661,293.01197939031636,1.0,34.991604235639755
324,01:51:55,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839576626942,65.00839576626942,34.991604233730584,34.991604233730584,293.41257018644086,293.011979390272,1.0,34.991604233730584
325,01:51:56,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839576810296,65.00839576810296,34.99160423189705,34.99160423189705,293.41257018555245,293.01197939022944,1.0,34.99160423189704
326,01:51:57,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839576986385,65.00839576986385,34.991604230136154,34.991604230136154,293.41257018469935,293.01197939018857,1.0,34.99160423013615
327,01:51:58,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839577155496,65.00839577155496,34.991604228445034,34.991604228445034,293.4125701838802,293.01197939014935,1.0,34.99160422844504
328,01:51:59,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839577317906,65.00839577317906,34.99160422682094,34.99160422682094,293.41257018309364,293.01197939011166,1.0,34.99160422682094
329,01:52:00,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839577473879,65.00839577473879,34.99160422526122,34.99160422526122,293.4125701823383,293.01197939007545,1.0,34.99160422526121
330,01:52:02,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839577623668,65.00839577623668,34.99160422376333,34.99160422376333,293.41257018161303,293.0119793900407,1.0,34.99160422376332
331,01:52:03,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839577767518,65.00839577767518,34.99160422232483,34.99160422232483,293.4125701809166,293.0119793900073,1.0,34.991604222324824
332,01:52:04,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839577905664,65.00839577905664,34.99160422094339,34.99160422094339,293.4125701802479,293.01197938997524,1.0,34.99160422094336
333,01:52:05,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839578038331,65.00839578038331,34.991604219616704,34.991604219616704,293.4125701796057,293.01197938994443,1.0,34.99160421961669
334,01:52:06,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839578165736,65.00839578165736,34.99160421834266,34.99160421834266,293.41257017898914,293.01197938991487,1.0,34.991604218342644
335,01:52:07,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839578288087,65.00839578288087,34.99160421711914,34.99160421711914,293.41257017839706,293.01197938988645,1.0,34.99160421711913
336,01:52:08,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839578405582,65.00839578405582,34.99160421594416,34.99160421594416,293.41257017782857,293.0119793898592,1.0,34.99160421594418
337,01:52:09,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839578518418,65.00839578518418,34.9916042148158,34.9916042148158,293.41257017728265,293.0119793898331,1.0,34.99160421481582
338,01:52:10,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839578626777,65.00839578626777,34.99160421373222,34.99160421373222,293.41257017675844,293.01197938980795,1.0,34.99160421373223
339,01:52:11,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839578730834,65.00839578730834,34.99160421269165,34.99160421269165,293.4125701762551,293.0119793897839,1.0,34.991604212691655
340,01:52:12,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839578830762,65.00839578830762,34.991604211692355,34.991604211692355,293.4125701757717,293.0119793897608,1.0,34.991604211692376
341,01:52:13,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839578926725,65.00839578926725,34.991604210732724,34.991604210732724,293.4125701753076,293.0119793897386,1.0,34.991604210732746
342,01:52:14,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083957901888,65.0083957901888,34.9916042098112,34.9916042098112,293.41257017486197,293.0119793897173,1.0,34.9916042098112
343,01:52:15,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839579107375,65.00839579107375,34.99160420892625,34.99160420892625,293.412570174434,293.01197938969676,1.0,34.99160420892625
344,01:52:16,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839579192358,65.00839579192358,34.99160420807643,34.99160420807643,293.4125701740231,293.0119793896771,1.0,34.991604208076424
345,01:52:17,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839579273966,65.00839579273966,34.991604207260345,34.991604207260345,293.41257017362847,293.0119793896582,1.0,34.99160420726034
346,01:52:18,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839579352333,65.00839579352333,34.99160420647667,34.99160420647667,293.4125701732496,293.01197938964003,1.0,34.991604206476666
347,01:52:19,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839579427587,65.00839579427587,34.991604205724116,34.991604205724116,293.4125701728858,293.01197938962264,1.0,34.99160420572413
348,01:52:20,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839579499855,65.00839579499855,34.991604205001444,34.991604205001444,293.4125701725364,293.0119793896059,1.0,34.99160420500145
349,01:52:21,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839579569254,65.00839579569254,34.99160420430747,34.99160420430747,293.4125701722009,293.01197938958984,1.0,34.991604204307464
350,01:52:22,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839579635895,65.00839579635895,34.99160420364104,34.99160420364104,293.4125701718787,293.0119793895744,1.0,34.991604203641046
351,01:52:23,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839579699891,65.00839579699891,34.991604203001074,34.991604203001074,293.4125701715693,293.01197938955954,1.0,34.99160420300109
352,01:52:24,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839579761345,65.00839579761345,34.99160420238653,34.99160420238653,293.4125701712723,293.0119793895453,1.0,34.991604202386554
353,01:52:25,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839579820358,65.00839579820358,34.9916042017964,34.9916042017964,293.4125701709871,293.0119793895317,1.0,34.99160420179642
354,01:52:26,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839579877027,65.00839579877027,34.99160420122972,34.99160420122972,293.41257017071337,293.01197938951856,1.0,34.991604201229734
355,01:52:27,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839579931444,65.00839579931444,34.99160420068556,34.99160420068556,293.4125701704504,293.01197938950594,1.0,34.99160420068556
356,01:52:28,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.008395799837,65.008395799837,34.99160420016301,34.99160420016301,293.41257017019797,293.01197938949383,1.0,34.991604200162996
357,01:52:29,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580033877,65.00839580033877,34.99160419966124,34.99160419966124,293.41257016995553,293.01197938948224,1.0,34.991604199661225
358,01:52:30,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580082062,65.00839580082062,34.99160419917939,34.99160419917939,293.41257016972276,293.0119793894711,1.0,34.99160419917938
359,01:52:31,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083958012833,65.0083958012833,34.99160419871671,34.99160419871671,293.41257016949925,293.0119793894604,1.0,34.9916041987167
360,01:52:32,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083958017276,65.0083958017276,34.9916041982724,34.9916041982724,293.4125701692846,293.0119793894501,1.0,34.9916041982724
361,01:52:33,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580215425,65.00839580215425,34.99160419784575,34.99160419784575,293.4125701690785,293.0119793894402,1.0,34.991604197845746
362,01:52:34,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580256395,65.00839580256395,34.991604197436054,34.991604197436054,293.41257016888056,293.01197938943073,1.0,34.99160419743605
363,01:52:35,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580295737,65.00839580295737,34.99160419704264,34.99160419704264,293.4125701686906,293.01197938942164,1.0,34.99160419704263
364,01:52:36,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580333513,65.00839580333513,34.99160419666487,34.99160419666487,293.4125701685081,293.01197938941283,1.0,34.991604196664866
365,01:52:37,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580369788,65.00839580369788,34.99160419630211,34.99160419630211,293.41257016833293,293.0119793894044,1.0,34.99160419630212
366,01:52:38,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580404622,65.00839580404622,34.99160419595378,34.99160419595378,293.41257016816473,293.0119793893964,1.0,34.991604195953784
367,01:52:39,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083958043807,65.0083958043807,34.99160419561929,34.99160419561929,293.4125701680032,293.01197938938867,1.0,34.9916041956193
368,01:52:40,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580470189,65.00839580470189,34.991604195298095,34.991604195298095,293.412570167848,293.0119793893813,1.0,34.99160419529811
369,01:52:41,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580501031,65.00839580501031,34.99160419498967,34.99160419498967,293.41257016769896,293.0119793893741,1.0,34.99160419498969
370,01:52:42,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580530648,65.00839580530648,34.991604194693494,34.991604194693494,293.4125701675559,293.0119793893673,1.0,34.99160419469352
371,01:52:43,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580559088,65.00839580559088,34.99160419440909,34.99160419440909,293.41257016741855,293.0119793893607,1.0,34.99160419440912
372,01:52:44,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580586398,65.00839580586398,34.991604194135995,34.991604194135995,293.4125701672867,293.0119793893544,1.0,34.991604194136016
373,01:52:45,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580612622,65.00839580612622,34.99160419387374,34.99160419387374,293.41257016716,293.0119793893483,1.0,34.99160419387378
374,01:52:46,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580637805,65.00839580637805,34.99160419362192,34.99160419362192,293.4125701670384,293.0119793893425,1.0,34.99160419362195
375,01:52:47,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580661986,65.00839580661986,34.99160419338011,34.99160419338011,293.4125701669216,293.0119793893369,1.0,34.99160419338014
376,01:52:48,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580685206,65.00839580685206,34.99160419314793,34.99160419314793,293.4125701668095,293.0119793893315,1.0,34.991604193147936
377,01:52:49,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580707503,65.00839580707503,34.99160419292497,34.99160419292497,293.4125701667018,293.0119793893263,1.0,34.99160419292497
378,01:52:50,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580728915,65.00839580728915,34.99160419271087,34.99160419271087,293.4125701665984,293.0119793893213,1.0,34.99160419271085
379,01:52:51,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580749475,65.00839580749475,34.99160419250527,34.99160419250527,293.4125701664991,293.01197938931654,1.0,34.99160419250525
380,01:52:52,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580769217,65.00839580769217,34.991604192307854,34.991604192307854,293.4125701664037,293.011979389312,1.0,34.99160419230783
381,01:52:53,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580788174,65.00839580788174,34.99160419211828,34.99160419211828,293.4125701663122,293.01197938930756,1.0,34.99160419211826
382,01:52:54,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580806378,65.00839580806378,34.99160419193624,34.99160419193624,293.41257016622427,293.0119793893033,1.0,34.99160419193622
383,01:52:55,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580823857,65.00839580823857,34.99160419176144,34.99160419176144,293.41257016613986,293.01197938929926,1.0,34.991604191761425
384,01:52:56,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083958084064,65.0083958084064,34.99160419159359,34.99160419159359,293.4125701660588,293.01197938929533,1.0,34.991604191593595
385,01:52:57,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580856758,65.00839580856758,34.991604191432415,34.991604191432415,293.41257016598104,293.0119793892916,1.0,34.991604191432415
386,01:52:58,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580872236,65.00839580872236,34.99160419127765,34.99160419127765,293.41257016590635,293.011979389288,1.0,34.991604191277645
387,01:52:59,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580887097,65.00839580887097,34.99160419112905,34.99160419112905,293.41257016583455,293.01197938928453,1.0,34.99160419112903
388,01:53:00,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580901366,65.00839580901366,34.99160419098635,34.99160419098635,293.4125701657657,293.01197938928124,1.0,34.99160419098634
389,01:53:01,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580915068,65.00839580915068,34.991604190849316,34.991604190849316,293.41257016569955,293.01197938927805,1.0,34.991604190849316
390,01:53:02,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580928225,65.00839580928225,34.99160419071774,34.99160419071774,293.41257016563605,293.01197938927504,1.0,34.99160419071775
391,01:53:03,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083958094086,65.0083958094086,34.991604190591396,34.991604190591396,293.41257016557506,293.0119793892721,1.0,34.9916041905914
392,01:53:04,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580952992,65.00839580952992,34.99160419047008,34.99160419047008,293.41257016551646,293.01197938926924,1.0,34.991604190470085
393,01:53:05,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580964642,65.00839580964642,34.99160419035358,34.99160419035358,293.4125701654602,293.01197938926657,1.0,34.991604190353584
394,01:53:06,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580975828,65.00839580975828,34.991604190241695,34.991604190241695,293.4125701654061,293.011979389264,1.0,34.991604190241716
395,01:53:07,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083958098657,65.0083958098657,34.991604190134275,34.991604190134275,293.4125701653543,293.01197938926157,1.0,34.9916041901343
396,01:53:08,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839580996885,65.00839580996885,34.991604190031126,34.991604190031126,293.4125701653045,293.01197938925924,1.0,34.991604190031154
397,01:53:09,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083958100679,65.0083958100679,34.99160418993208,34.99160418993208,293.4125701652566,293.01197938925696,1.0,34.991604189932104
398,01:53:10,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581016301,65.00839581016301,34.99160418983696,34.99160418983696,293.4125701652107,293.01197938925475,1.0,34.99160418983699
399,01:53:11,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581025436,65.00839581025436,34.99160418974564,34.99160418974564,293.4125701651666,293.01197938925264,1.0,34.991604189745644
400,01:53:12,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581034205,65.00839581034205,34.991604189657934,34.991604189657934,293.4125701651242,293.0119793892506,1.0,34.99160418965795
401,01:53:13,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581042626,65.00839581042626,34.99160418957372,34.99160418957372,293.41257016508354,293.01197938924867,1.0,34.991604189573735
402,01:53:14,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581050714,65.00839581050714,34.991604189492854,34.991604189492854,293.4125701650445,293.01197938924685,1.0,34.99160418949286
403,01:53:15,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083958105848,65.0083958105848,34.991604189415206,34.991604189415206,293.41257016500697,293.0119793892451,1.0,34.9916041894152
404,01:53:16,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581065937,65.00839581065937,34.99160418934064,34.99160418934064,293.412570164971,293.0119793892434,1.0,34.991604189340634
405,01:53:17,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581073097,65.00839581073097,34.99160418926904,34.99160418926904,293.4125701649364,293.01197938924173,1.0,34.991604189269026
406,01:53:18,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581079971,65.00839581079971,34.99160418920028,34.99160418920028,293.41257016490323,293.01197938924014,1.0,34.99160418920029
407,01:53:19,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581086572,65.00839581086572,34.99160418913426,34.99160418913426,293.41257016487134,293.0119793892386,1.0,34.99160418913428
408,01:53:20,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581092912,65.00839581092912,34.99160418907086,34.99160418907086,293.41257016484076,293.0119793892371,1.0,34.991604189070884
409,01:53:21,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581098998,65.00839581098998,34.99160418900999,34.99160418900999,293.41257016481137,293.0119793892357,1.0,34.99160418901002
410,01:53:22,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581104843,65.00839581104843,34.991604188951534,34.991604188951534,293.4125701647831,293.0119793892344,1.0,34.99160418895157
411,01:53:23,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581110455,65.00839581110455,34.991604188895394,34.991604188895394,293.412570164756,293.0119793892331,1.0,34.99160418889545
412,01:53:24,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581115845,65.00839581115845,34.99160418884149,34.99160418884149,293.41257016472997,293.01197938923184,1.0,34.99160418884155
413,01:53:24,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083958112102,65.0083958112102,34.99160418878974,34.99160418878974,293.412570164705,293.01197938923065,1.0,34.99160418878979
414,01:53:25,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083958112599,65.0083958112599,34.99160418874005,34.99160418874005,293.4125701646811,293.0119793892295,1.0,34.9916041887401
415,01:53:26,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581130761,65.00839581130761,34.99160418869233,34.99160418869233,293.4125701646581,293.0119793892284,1.0,34.99160418869239
416,01:53:27,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581135341,65.00839581135341,34.99160418864651,34.99160418864651,293.412570164636,293.0119793892273,1.0,34.99160418864659
417,01:53:28,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083958113974,65.0083958113974,34.99160418860252,34.99160418860252,293.4125701646148,293.01197938922627,1.0,34.991604188602594
418,01:53:29,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581143966,65.00839581143966,34.991604188560274,34.991604188560274,293.4125701645944,293.0119793892253,1.0,34.991604188560345
419,01:53:30,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581148021,65.00839581148021,34.991604188519716,34.991604188519716,293.4125701645748,293.01197938922434,1.0,34.99160418851979
420,01:53:31,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581151916,65.00839581151916,34.991604188480764,34.991604188480764,293.41257016455603,293.0119793892234,1.0,34.991604188480835
421,01:53:32,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581155657,65.00839581155657,34.99160418844337,34.99160418844337,293.412570164538,293.0119793892225,1.0,34.99160418844343
422,01:53:33,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581159248,65.00839581159248,34.99160418840746,34.99160418840746,293.4125701645207,293.01197938922166,1.0,34.99160418840752
423,01:53:34,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581162695,65.00839581162695,34.991604188372975,34.991604188372975,293.412570164504,293.01197938922087,1.0,34.991604188373046
424,01:53:35,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581166005,65.00839581166005,34.99160418833986,34.99160418833986,293.412570164488,293.01197938922013,1.0,34.99160418833995
425,01:53:36,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581169184,65.00839581169184,34.991604188308074,34.991604188308074,293.41257016447264,293.0119793892194,1.0,34.99160418830816
426,01:53:37,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581172238,65.00839581172238,34.99160418827755,34.99160418827755,293.4125701644579,293.0119793892187,1.0,34.99160418827762
427,01:53:38,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083958117517,65.0083958117517,34.99160418824824,34.99160418824824,293.41257016444376,293.011979389218,1.0,34.9916041882483
428,01:53:39,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581177985,65.00839581177985,34.9916041882201,34.9916041882201,293.41257016443024,293.0119793892174,1.0,34.99160418822015
429,01:53:40,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581180688,65.00839581180688,34.99160418819308,34.99160418819308,293.4125701644172,293.0119793892168,1.0,34.99160418819312
430,01:53:41,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581183283,65.00839581183283,34.99160418816714,34.99160418816714,293.4125701644047,293.01197938921615,1.0,34.99160418816717
431,01:53:42,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581185774,65.00839581185774,34.99160418814222,34.99160418814222,293.41257016439266,293.0119793892156,1.0,34.99160418814226
432,01:53:43,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581188166,65.00839581188166,34.9916041881183,34.9916041881183,293.4125701643811,293.011979389215,1.0,34.991604188118345
433,01:53:44,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581190463,65.00839581190463,34.99160418809534,34.99160418809534,293.41257016437004,293.0119793892145,1.0,34.991604188095366
434,01:53:45,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083958119267,65.0083958119267,34.99160418807328,34.99160418807328,293.4125701643594,293.011979389214,1.0,34.991604188073296
